"LARGE ORNAMENTAL TURQUOISE GLASS JAR WITH INVERTED DOTS 5.12""X7.48""",KG1319-L-BL,(All) Closeout Products|Home Decor,"LARGE ORNAMENTAL TURQUOISE GLASS JAR WITH INVERTED DOTS 5.12""X7.48""","""25% OFF for minimum order, 50% OFF for case   Sale price already displayed.""",7.6575,,,"5.12""X7.48""",,2,10.21,6,6.126,,,2,kraftklub400,kraftklub160,KG1319-L-BL.jpg,KG1319-L-BL.jpg,,,kraftklub800,KG1319-L-BL.jpg,,
"MEDIUM ORNAMENTAL TURQUOISE GLASS JAR WITH INVERTED DOTS 3.94""X5.91""",KG1015-M-BL,(All) Closeout Products|Home Decor,"MEDIUM ORNAMENTAL TURQUOISE GLASS JAR WITH INVERTED DOTS 3.94""X5.91""","""25% OFF for minimum order, 50% OFF for case   Sale price already displayed.""",5.0625,,,"3.94""X5.91""",,4,6.75,24,4.05,,,4,kraftklub400,kraftklub160,KG1015-M-BL.jpg,KG1015-M-BL.jpg,,,kraftklub800,KG1015-M-BL.jpg,,
"SMALL ORNAMENTAL TURQUOISE GLASS JAR WITH INVERTED DOTS 3.94""X3.94""",KG1010-S-BL,(All) Closeout Products|Home Decor,"SMALL ORNAMENTAL TURQUOISE GLASS JAR WITH INVERTED DOTS 3.94""X3.94""","""25% OFF for minimum order, 50% OFF for case   Sale price already displayed.""",4.455,,,"3.94""X3.94""",,4,5.94,12,3.564,,,4,kraftklub400,kraftklub160,KG1010-S-BL.jpg,KG1010-S-BL.jpg,,,kraftklub800,KG1010-S-BL.jpg,,
"LARGE WHITE ORNAMENTAL GLASS JAR WITH 3D DOTS 5.51""X5.51""",KG1414-580-LW,(All) Closeout Products|Home Decor,"LARGE WHITE ORNAMENTAL GLASS JAR WITH 3D DOTS 5.51""X5.51""","""25% OFF for minimum order, 50% OFF for case   Sale price already displayed.""",2.6325,,,"5.51""X5.51""",,6,3.51,12,2.106,,,6,kraftklub400,kraftklub160,KG1414-580-LW.jpg,KG1414-580-LW.jpg,,,kraftklub800,KG1414-580-LW.jpg,,
"LARGE DECORATIVE BLUE FROST JAR 7.48""X5.9""",KG1915-990-L-BL,(All) Closeout Products|Home Decor,"LARGE DECORATIVE BLUE FROST JAR 7.48""X5.9""","""25% OFF for minimum order, 50% OFF for case   Sale price already displayed.""",4.8225,,,"7.48""X5.9""",,4,6.43,12,3.858,,,4,kraftklub400,kraftklub160,KG1915-990-L-BL.jpg,KG1915-990-L-BL.jpg,,,kraftklub800,KG1915-990-L-BL.jpg,,
"MEDIUM DECORATIVE BLUE FROST JAR 6.3""X4.72""",KG1612-540-M-BL,(All) Closeout Products|Home Decor,"MEDIUM DECORATIVE BLUE FROST JAR 6.3""X4.72""","""25% OFF for minimum order, 50% OFF for case   Sale price already displayed.""",4.0125,,,"6.3""X4.72""",,4,5.35,12,3.21,,,4,kraftklub400,kraftklub160,KG1612-540-M-BL.jpg,KG1612-540-M-BL.jpg,,,kraftklub800,KG1612-540-M-BL.jpg,,
"SMALL DECORATIVE BLUE FROST JAR 4.72""X4.33""",KG1211-320-S-BL,(All) Closeout Products|Home Decor,"SMALL DECORATIVE BLUE FROST JAR 4.72""X4.33""","""25% OFF for minimum order, 50% OFF for case   Sale price already displayed.""",3.0375,,,"4.72""X4.33""",,6,4.05,24,2.43,,,6,kraftklub400,kraftklub160,KG1211-320-S-BL.jpg,KG1211-320-S-BL.jpg,,,kraftklub800,KG1211-320-S-BL.jpg,,
"SMALL RED FROSTED GLASS JAR WITH JUTE ROPE HANDLE 4.53""X4.92""",KG1213-460-SR,(All) Closeout Products|Home Decor,"SMALL RED FROSTED GLASS JAR WITH JUTE ROPE HANDLE 4.53""X4.92""","""25% OFF for minimum order, 50% OFF for case   Sale price already displayed.""",3.2025,,,"4.53""X4.92""",,4,4.27,24,2.562,,,4,kraftklub400,kraftklub160,KG1213-460-SR.jpg,KG1213-460-SR.jpg,,,kraftklub800,KG1213-460-SR.jpg,,
"SMALL OCEAN BLUE FROST SQUARE GLASS JAR 5.51""X4.33""",KG1411-500-S-BL,(All) Closeout Products|Home Decor,"SMALL OCEAN BLUE FROST SQUARE GLASS JAR 5.51""X4.33""","""25% OFF for minimum order, 50% OFF for case   Sale price already displayed.""",4.455,,,"5.51""X4.33""",,4,5.94,24,3.564,,,4,kraftklub400,kraftklub160,KG1411-500-S-BL.jpg,KG1411-500-S-BL.jpg,,,kraftklub800,KG1411-500-S-BL.jpg,,
"LARGE OCEAN BLUE FROST SQUARE GLASS JAR 5.51""X5.51""",KG1414-600-L-BL,(All) Closeout Products|Home Decor,"LARGE OCEAN BLUE FROST SQUARE GLASS JAR 5.51""X5.51""","""25% OFF for minimum order, 50% OFF for case   Sale price already displayed.""",5.6325,,,"5.51""X5.51""",,4,7.51,12,4.506,,,4,kraftklub400,kraftklub160,KG1414-600-L-BL.jpg,KG1414-600-L-BL.jpg,,,kraftklub800,KG1414-600-L-BL.jpg,,
"RED GLASS BEVERAGE JAR WITH METAL HANDLE 5.5""X11.4""",KG1429-1455-R,(All) Closeout Products|Home Decor,"RED GLASS BEVERAGE JAR WITH METAL HANDLE 5.5""X11.4""","""25% OFF for minimum order, 50% OFF for case   Sale price already displayed.""",6.885,,,"5.5""X11.4""",,3,9.18,6,5.508,,,3,kraftklub400,kraftklub160,KG1429-1455-R.jpg,KG1429-1455-R.jpg,,,kraftklub800,KG1429-1455-R.jpg,,
"DECORATIVE NAVY BLUE FROST GLASS JAR 5.91""X7.09""",KG1518-940-BL,(All) Closeout Products|Home Decor,"DECORATIVE NAVY BLUE FROST GLASS JAR 5.91""X7.09""","""25% OFF for minimum order, 50% OFF for case   Sale price already displayed.""",8.8725,,,"5.91""X7.09""",,2,11.83,12,7.098,,,2,kraftklub400,kraftklub160,KG1518-940-BL.jpg,KG1518-940-BL.jpg,,,kraftklub800,KG1518-940-BL.jpg,,
"SMALL WHITE FROST WIDE MOUTH GLASS JAR 6.3""X5.12""",KG1613-730-SW,(All) Closeout Products|Home Decor,"SMALL WHITE FROST WIDE MOUTH GLASS JAR 6.3""X5.12""","""25% OFF for minimum order, 50% OFF for case   Sale price already displayed.""",4.0125,,,"6.3""X5.12""",,4,5.35,24,3.21,,,4,kraftklub400,kraftklub160,KG1613-730-SW.jpg,KG1613-730-SW.jpg,,,kraftklub800,KG1613-730-SW.jpg,,
"MEDIUM WHITE FROST WIDE MOUTH GLASS JAR 6.3""X6.3""",KG1616-760-MW,(All) Closeout Products|Home Decor,"MEDIUM WHITE FROST WIDE MOUTH GLASS JAR 6.3""X6.3""","""25% OFF for minimum order, 50% OFF for case   Sale price already displayed.""",5.265,,,"6.3""X6.3""",,4,7.02,12,4.212,,,4,kraftklub400,kraftklub160,KG1616-760-MW.jpg,KG1616-760-MW.jpg,,,kraftklub800,KG1616-760-MW.jpg,,
"LARGE WHITE FROST WIDE MOUTH GLASS JAR 6.3""X8.27""",KG1621-860-LW,(All) Closeout Products|Home Decor,"LARGE WHITE FROST WIDE MOUTH GLASS JAR 6.3""X8.27""","""25% OFF for minimum order, 50% OFF for case   Sale price already displayed.""",6.4425,,,"6.3""X8.27""",,3,8.59,6,5.154,,,3,kraftklub400,kraftklub160,KG1621-860-LW.jpg,KG1621-860-LW.jpg,,,kraftklub800,KG1621-860-LW.jpg,,
"SMALL AIR TIGHT CLEAR GLASS JAR WITH LID 6.3""X8.86""",KG1623-1330-SC,(All) Closeout Products|Home Decor,"SMALL AIR TIGHT CLEAR GLASS JAR WITH LID 6.3""X8.86""","""25% OFF for minimum order, 50% OFF for case   Sale price already displayed.""",4.455,,,"6.3""X8.86""",,4,5.94,12,3.564,,,4,kraftklub400,kraftklub160,KG1623-1330-SC.jpg,KG1623-1330-SC.jpg,,,kraftklub800,KG1623-1330-SC.jpg,,
"MEDIUM AIR TIGHT CLEAR GLASS JAR WITH LID 6.3""X10.24",KG1626-1590-MC,(All) Closeout Products|Home Decor,"MEDIUM AIR TIGHT CLEAR GLASS JAR WITH LID 6.3""X10.24","""25% OFF for minimum order, 50% OFF for case   Sale price already displayed.""",4.8225,,,"6.3""X10.24",,4,6.43,6,3.858,,,4,kraftklub400,kraftklub160,KG1626-1590-MC.jpg,KG1626-1590-MC.jpg,,,kraftklub800,KG1626-1590-MC.jpg,,
"LARGE AIR TIGHT CLEAR GLASS JAR WITH LID 6.3""X13""",KG1633-1780-LC,(All) Closeout Products|Home Decor,"LARGE AIR TIGHT CLEAR GLASS JAR WITH LID 6.3""X13""","""25% OFF for minimum order, 50% OFF for case   Sale price already displayed.""",5.6325,,,"6.3""X13""",,4,7.51,6,4.506,,,4,kraftklub400,kraftklub160,KG1633-1780-LC.jpg,KG1633-1780-LC.jpg,,,kraftklub800,KG1633-1780-LC.jpg,,
"HEXAGON GLASS DRINK DISPENSER 6.93""X14.17""",KG1836-2730-C,(All) Closeout Products|Home Decor,"HEXAGON GLASS DRINK DISPENSER 6.93""X14.17""","""25% OFF for minimum order, 50% OFF for case   Sale price already displayed.""",6.885,,,"6.93""X14.17""",,3,9.18,6,5.508,,,3,kraftklub400,kraftklub160,KG1836-2730-C.jpg,KG1836-2730-C.jpg,,,kraftklub800,KG1836-2730-C.jpg,,
"TALL GLASS DRINK DISPENSER 7.48""X16.54""",KG1942-3330-C,(All) Closeout Products|Home Decor,"TALL GLASS DRINK DISPENSER 7.48""X16.54""","""25% OFF for minimum order, 50% OFF for case   Sale price already displayed.""",9.6825,,,"7.48""X16.54""",,2,12.91,4,7.746,,,2,kraftklub400,kraftklub160,KG1942-3330-C.jpg,KG1942-3330-C.jpg,,,kraftklub800,KG1942-3330-C.jpg,,
"ROUND ORNAMENTAL BLUE GLASS BOWL 7.5""X6.3""",KG1916-1015-BL,(All) Closeout Products|Home Decor,"ROUND ORNAMENTAL BLUE GLASS BOWL 7.5""X6.3""","""25% OFF for minimum order, 50% OFF for case   Sale price already displayed.""",7.695,,,"7.5""X6.3""",,2,10.26,8,6.156,,,2,kraftklub400,kraftklub160,KG1916-1015-BL.jpg,KG1916-1015-BL.jpg,,,kraftklub800,KG1916-1015-BL.jpg,,
"ORNAMENTAL BLACK GLASS DECANTER WITH STOPPER 3.93""X9.25""",KG-2-BK,(All) Closeout Products|Home Decor,"ORNAMENTAL BLACK GLASS DECANTER WITH STOPPER 3.93""X9.25""","""25% OFF for minimum order, 50% OFF for case   Sale price already displayed.""",2.2275,,,"3.93""X9.25""",,6,2.97,12,1.782,,,6,kraftklub400,kraftklub160,KG-2-BK.jpg,KG-2-BK.jpg,,,kraftklub800,KG-2-BK.jpg,,
"ORNAMENTAL BLUE GLASS DECANTER WITH STOPPER 3.93""X9.25""",KG-2-BL,(All) Closeout Products|Home Decor,"ORNAMENTAL BLUE GLASS DECANTER WITH STOPPER 3.93""X9.25""","""25% OFF for minimum order, 50% OFF for case   Sale price already displayed.""",2.2275,,,"3.93""X9.25""",,6,2.97,12,1.782,,,6,kraftklub400,kraftklub160,KG-2-BL.jpg,KG-2-BL.jpg,,,kraftklub800,KG-2-BL.jpg,,
"ORNAMENTAL FUCHSIA GLASS DECANTER WITH STOPPER 3.93""X9.25""",KG-2-FU,(All) Closeout Products|Home Decor,"ORNAMENTAL FUCHSIA GLASS DECANTER WITH STOPPER 3.93""X9.25""","""25% OFF for minimum order, 50% OFF for case   Sale price already displayed.""",2.2275,,,"3.93""X9.25""",,6,2.97,12,1.782,,,6,kraftklub400,kraftklub160,KG-2-FU.jpg,KG-2-FU.jpg,,,kraftklub800,KG-2-FU.jpg,,
,WB695,(All) Closeout Products|Home Decor,,"""25% OFF for minimum order, 50% OFF for case   Sale price already displayed.""",4.6575,,,,,4,6.21,48,3.726,,,4,kraftklub400,kraftklub160,WB695.jpg,WB695.jpg,,,kraftklub800,WB695.jpg,,
"GRAY METAL HANGING CANDLE HOLDER 4""X3.5"" 7.5""H WITH ROPE",WB735,(All) Closeout Products|Garden,"GRAY METAL HANGING CANDLE HOLDER 4""X3.5"" 7.5""H WITH ROPE","""25% OFF for minimum order, 50% OFF for case   Sale price already displayed.""",3.8475,,,ROPE,,4,5.13,30,3.078,,,4,kraftklub400,kraftklub160,WB735.jpg,WB735.jpg,,,kraftklub800,WB735.jpg,,
RUSTY OVAL PLANTERS SET OF 3,KK1060A-3,(All) Closeout Products|Garden,RUSTY OVAL PLANTERS SET OF 3,"""25% OFF for minimum order, 50% OFF for case   Sale price already displayed.""",13.4475,,,3,,2,17.93,16,10.758,,,2,kraftklub400,kraftklub160,KK1060A-3.jpg,KK1060A-3.jpg,,,kraftklub800,KK1060A-3.jpg,,
"GRAY ZINC BUCKET WITH KRAFT KLUB LOGO 9""LX9""WX9.5""H",KK1095-GB-NMK,(All) Closeout Products|Buckets,"GRAY ZINC BUCKET WITH KRAFT KLUB LOGO 9""LX9""WX9.5""H","""25% OFF for minimum order, 50% OFF for case   Sale price already displayed.""",8.8725,,,"9""LX9""WX9.5""H",,2,11.83,24,7.098,,,2,kraftklub400,kraftklub160,KK1095-GB-NMK.jpg,KK1095-GB-NMK.jpg,,,kraftklub800,KK1095-GB-NMK.jpg,,
"LARGE GRAY ZINC OVAL WASH TUB WITH KRAFT KLUB LOGO 17.25""Lx14""Wx7.25""H",KK1099L-GB-NMK,(All) Closeout Products|Garden,"LARGE GRAY ZINC OVAL WASH TUB WITH KRAFT KLUB LOGO 17.25""Lx14""Wx7.25""H","""25% OFF for minimum order, 50% OFF for case   Sale price already displayed.""",15.3075,,,"17.25""Lx14""Wx7.25""H",,2,20.41,12,12.246,,,2,kraftklub400,kraftklub160,KK1099L-GB-NMK.jpg,KK1099L-GB-NMK.jpg,,,kraftklub800,KK1099L-GB-NMK.jpg,,
"GRAY ZINC OVAL BUCKET WITH KRAFT KLUB LOGO 7.5""LX5.25""WX5.5""H",KK3119-GB-NMK,(All) Closeout Products|Garden,"GRAY ZINC OVAL BUCKET WITH KRAFT KLUB LOGO 7.5""LX5.25""WX5.5""H","""25% OFF for minimum order, 50% OFF for case   Sale price already displayed.""",5.3025,,,"7.5""LX5.25""WX5.5""H",,3,7.07,48,4.242,,,3,kraftklub400,kraftklub160,KK3119-GB-NMK.jpg,KK3119-GB-NMK.jpg,,,kraftklub800,KK3119-GB-NMK.jpg,,
"GRAY ZINC MILK CAN HOLDER WITH KRAFT KLUB LOGO 11.5""LX6.75""WX8.25""H",KK7360-GB-NMK,(All) Closeout Products,"GRAY ZINC MILK CAN HOLDER WITH KRAFT KLUB LOGO 11.5""LX6.75""WX8.25""H","""25% OFF for minimum order, 50% OFF for case   Sale price already displayed.""",8.4675,,,"11.5""LX6.75""WX8.25""H",,2,11.29,24,6.774,,,2,kraftklub400,kraftklub160,KK7360-GB-NMK.jpg,KK7360-GB-NMK.jpg,,,kraftklub800,KK7360-GB-NMK.jpg,,
"GRAY ZINC PARTY TUB WITH WOOD HANDLES AND KRAFT KLUB LOGO 23""LX20.5""WX11""H",KK8229-GB-NMK,(All) Closeout Products|Garden,"GRAY ZINC PARTY TUB WITH WOOD HANDLES AND KRAFT KLUB LOGO 23""LX20.5""WX11""H","""25% OFF for minimum order, 50% OFF for case   Sale price already displayed.""",23.4525,,,"23""LX20.5""WX11""H",,1,31.27,6,18.762,,,1,kraftklub400,kraftklub160,KK8229-GB-NMK.jpg,KK8229-GB-NMK.jpg,,,kraftklub800,KK8229-GB-NMK.jpg,,
"RUSTY STAR CEILING TILE 12""X12""",KK2384A,(All) Closeout Products|Garden,"RUSTY STAR CEILING TILE 12""X12""","""25% OFF for minimum order, 50% OFF for case   Sale price already displayed.""",5.2275,,,"12""X12""",,3,6.97,36,4.182,,,3,kraftklub400,kraftklub160,KK2384A.jpg,KK2384A.jpg,,,kraftklub800,KK2384A.jpg,,
RUSTY COMB AND BRUSH HOLDER,KK2395A,(All) Closeout Products|Bathroom,RUSTY COMB AND BRUSH HOLDER,"""25% OFF for minimum order, 50% OFF for case   Sale price already displayed.""",3.3225,,,HOLDER,,6,4.43,60,2.658,,,6,kraftklub400,kraftklub160,KK2395A.jpg,KK2395A.jpg,,,kraftklub800,KK2395A.jpg,,
,KK2951A,(All) Closeout Products,,"""25% OFF for minimum order, 50% OFF for case   Sale price already displayed.""",6.6825,,,,,2,8.91,18,5.346,,,2,kraftklub400,kraftklub160,KK2951A.jpg,KK2951A.jpg,,,kraftklub800,KK2951A.jpg,,
,KK2951-BK,(All) Closeout Products,,"""25% OFF for minimum order, 50% OFF for case   Sale price already displayed.""",6.375,,,,,2,8.5,18,5.1,,,2,kraftklub400,kraftklub160,KK2951-BK.jpg,KK2951-BK.jpg,,,kraftklub800,KK2951-BK.jpg,,
,KK4461-OR-OLD,(All) Closeout Products|Bathroom,,"""25% OFF for minimum order, 50% OFF for case   Sale price already displayed.""",3.4425,,,,,4,4.59,72,2.754,,,4,kraftklub400,kraftklub160,KK4461-OR-OLD.jpg,KK4461-OR-OLD.jpg,,,kraftklub800,KK4461-OR-OLD.jpg,,
,KK4461-R-OLD,(All) Closeout Products|Bathroom,,"""25% OFF for minimum order, 50% OFF for case   Sale price already displayed.""",3.4425,,,,,4,4.59,72,2.754,,,4,kraftklub400,kraftklub160,KK4461-R-OLD.jpg,KK4461-R-OLD.jpg,,,kraftklub800,KK4461-R-OLD.jpg,,
,KK4461-W-OLD,(All) Closeout Products|Bathroom,,"""25% OFF for minimum order, 50% OFF for case   Sale price already displayed.""",3.4425,,,,,4,4.59,72,2.754,,,4,kraftklub400,kraftklub160,KK4461-W-OLD.jpg,KK4461-W-OLD.jpg,,,kraftklub800,KK4461-W-OLD.jpg,,
"RUSTY RECTANGULAR SUITCASE12""x8""Wx5.5""",KK4663A,(All) Closeout Products|Home Decor,"RUSTY RECTANGULAR SUITCASE12""x8""Wx5.5""","""25% OFF for minimum order, 50% OFF for case   Sale price already displayed.""",13.245,,,"SUITCASE12""x8""Wx5.5""",,2,17.66,6,10.596,,,2,kraftklub400,kraftklub160,KK4663A.jpg,KK4663A.jpg,,,kraftklub800,KK4663A.jpg,,
RUSTY OVAL SUITCASE,KK4664A,(All) Closeout Products|Home Decor,RUSTY OVAL SUITCASE,"""25% OFF for minimum order, 50% OFF for case   Sale price already displayed.""",13.245,,,SUITCASE,,2,17.66,6,10.596,,,2,kraftklub400,kraftklub160,KK4664A.jpg,KK4664A.jpg,,,kraftklub800,KK4664A.jpg,,
ANTIQUE BLACK SUITCASE,KK4664-BK,(All) Closeout Products,ANTIQUE BLACK SUITCASE,"""25% OFF for minimum order, 50% OFF for case   Sale price already displayed.""",14.2125,,,SUITCASE,,2,18.95,6,11.37,,,2,kraftklub400,kraftklub160,KK4664-BK.jpg,KK4664-BK.jpg,,,kraftklub800,KK4664-BK.jpg,,
"ANTIQUE BLACK TRASH BASKET 9.75Lx8.5""Wx12""H",KK5881-BK,(All) Closeout Products,"ANTIQUE BLACK TRASH BASKET 9.75Lx8.5""Wx12""H","""25% OFF for minimum order, 50% OFF for case   Sale price already displayed.""",12.03,,,"9.75Lx8.5""Wx12""H",,2,16.04,12,9.624,,,2,kraftklub400,kraftklub160,KK5881-BK.jpg,KK5881-BK.jpg,,,kraftklub800,KK5881-BK.jpg,,
"GALVANIZED WATERING CAN 4""Wx5""H",KK6300N,(All) Closeout Products,"GALVANIZED WATERING CAN 4""Wx5""H","""25% OFF for minimum order, 50% OFF for case   Sale price already displayed.""",4.17,,,"4""Wx5""H",,3,5.56,50,3.336,,,3,kraftklub400,kraftklub160,KK6300N.jpg,KK6300N.jpg,,,kraftklub800,KK6300N.jpg,,
"RUSTY FLOWER BASKET SET OF 2 LARGE=8""x2""x7.5""H,SM=4""x1""x4""H",KK7028A-2,(All) Closeout Products|Garden,"RUSTY FLOWER BASKET SET OF 2 LARGE=8""x2""x7.5""H,SM=4""x1""x4""H","""25% OFF for minimum order, 50% OFF for case   Sale price already displayed.""",4.86,,,"LARGE=8""x2""x7.5""H,SM=4""x1""x4""H",,3,6.48,36,3.888,,,3,kraftklub400,kraftklub160,KK7028A-2.jpg,KK7028A-2.jpg,,,kraftklub800,KK7028A-2.jpg,,
,KK7686-BK,(All) Closeout Products,,"""25% OFF for minimum order, 50% OFF for case   Sale price already displayed.""",3.4425,,,,,3,4.59,96,2.754,,,3,kraftklub400,kraftklub160,KK7686-BK.jpg,KK7686-BK.jpg,,,kraftklub800,KK7686-BK.jpg,,
,KK8423-ASST,(All) Closeout Products|Garden,,"""25% OFF for minimum order, 50% OFF for case   Sale price already displayed.""",80.355,,,,,1,107.14,12,64.284,,,1,kraftklub400,kraftklub160,KK8423-ASST.jpg,KK8423-ASST.jpg,,,kraftklub800,KK8423-ASST.jpg,,
"FLAT ENAMEL VERTICAL 4""X6"" PICTURE FRAME WITH CLEAR PVC 8.5""HX6.5""W",KK8614-FU,(All) Closeout Products|Home Decor,"FLAT ENAMEL VERTICAL 4""X6"" PICTURE FRAME WITH CLEAR PVC 8.5""HX6.5""W","""25% OFF for minimum order, 50% OFF for case   Sale price already displayed.""",4.8225,,,"8.5""HX6.5""W",,3,6.43,12,3.858,,,3,kraftklub400,kraftklub160,KK8614-FU.jpg,KK8614-FU.jpg,,,kraftklub800,KK8614-FU.jpg,,
"FLAT ENAMEL LIME GREEN VERTICAL 4""X6"" PICTURE FRAME WITH CLEAR PVC 8.5""HX6.5""W",KK8614-LI,(All) Closeout Products|Home Decor,"FLAT ENAMEL LIME GREEN VERTICAL 4""X6"" PICTURE FRAME WITH CLEAR PVC 8.5""HX6.5""W","""25% OFF for minimum order, 50% OFF for case   Sale price already displayed.""",4.8225,,,"8.5""HX6.5""W",,3,6.43,12,3.858,,,3,kraftklub400,kraftklub160,KK8614-LI.jpg,KK8614-LI.jpg,,,kraftklub800,KK8614-LI.jpg,,
"FLAT ENAMEL WHITE VERTICAL 4""X6"" PICTURE FRAME WITH PVC 8.5""HX6.5""W",KK8614-W,(All) Closeout Products|Home Decor,"FLAT ENAMEL WHITE VERTICAL 4""X6"" PICTURE FRAME WITH PVC 8.5""HX6.5""W","""25% OFF for minimum order, 50% OFF for case   Sale price already displayed.""",4.8225,,,"8.5""HX6.5""W",,3,6.43,12,3.858,,,3,kraftklub400,kraftklub160,KK8614-W.jpg,KK8614-W.jpg,,,kraftklub800,KK8614-W.jpg,,
,KK8614-YE,(All) Closeout Products|Home Decor,,"""25% OFF for minimum order, 50% OFF for case   Sale price already displayed.""",4.8225,,,,,3,6.43,12,3.858,,,3,kraftklub400,kraftklub160,KK8614-YE.jpg,KK8614-YE.jpg,,,kraftklub800,KK8614-YE.jpg,,
,KK8614M-FU,(All) Closeout Products|Home Decor,,"""25% OFF for minimum order, 50% OFF for case   Sale price already displayed.""",5.79,,,,,2,7.72,48,4.632,,,2,kraftklub400,kraftklub160,KK8614M-FU.jpg,KK8614M-FU.jpg,,,kraftklub800,KK8614M-FU.jpg,,
,KK8614M-LI,(All) Closeout Products|Home Decor,,"""25% OFF for minimum order, 50% OFF for case   Sale price already displayed.""",5.79,,,,,2,7.72,48,4.632,,,2,kraftklub400,kraftklub160,KK8614M-LI.jpg,KK8614M-LI.jpg,,,kraftklub800,KK8614M-LI.jpg,,
,KK8614M-W,(All) Closeout Products|Home Decor,,"""25% OFF for minimum order, 50% OFF for case   Sale price already displayed.""",5.79,,,,,2,7.72,48,4.632,,,2,kraftklub400,kraftklub160,KK8614M-W.jpg,KK8614M-W.jpg,,,kraftklub800,KK8614M-W.jpg,,
,KK8614M-YE,(All) Closeout Products|Home Decor,,"""25% OFF for minimum order, 50% OFF for case   Sale price already displayed.""",5.79,,,,,2,7.72,48,4.632,,,2,kraftklub400,kraftklub160,KK8614M-YE.jpg,KK8614M-YE.jpg,,,kraftklub800,KK8614M-YE.jpg,,
"FLAT ENAMEL LIME GREEN VERTICAL 8""X10"" PICTURE FRAME WITH PVC",KK8614L-LI,(All) Closeout Products|Home Decor,"FLAT ENAMEL LIME GREEN VERTICAL 8""X10"" PICTURE FRAME WITH PVC","""25% OFF for minimum order, 50% OFF for case   Sale price already displayed.""",7.575,,,PVC,,2,10.1,36,6.06,,,2,kraftklub400,kraftklub160,KK8614L-LI.jpg,KK8614L-LI.jpg,,,kraftklub800,KK8614L-LI.jpg,,
"FLAT ENAMEL FUCHSIA VERTICAL 8""X10"" PICTURE FRAME WITH PVC",KK8614L-FU,(All) Closeout Products|Home Decor,"FLAT ENAMEL FUCHSIA VERTICAL 8""X10"" PICTURE FRAME WITH PVC","""25% OFF for minimum order, 50% OFF for case   Sale price already displayed.""",7.575,,,PVC,,2,10.1,36,6.06,,,2,kraftklub400,kraftklub160,KK8614L-FU.jpg,KK8614L-FU.jpg,,,kraftklub800,KK8614L-FU.jpg,,
"FLAT ENAMEL WHITE VERTICAL 8""X10"" PICTURE FRAME WITH PVC",KK8614L-W,(All) Closeout Products|Home Decor,"FLAT ENAMEL WHITE VERTICAL 8""X10"" PICTURE FRAME WITH PVC","""25% OFF for minimum order, 50% OFF for case   Sale price already displayed.""",7.575,,,PVC,,2,10.1,36,6.06,,,2,kraftklub400,kraftklub160,KK8614L-W.jpg,KK8614L-W.jpg,,,kraftklub800,KK8614L-W.jpg,,
"FLAT ENAMEL YELLOW VERTICAL 8""X10"" PICTURE FRAME WITH PVC",KK8614L-YE,(All) Closeout Products|Home Decor,"FLAT ENAMEL YELLOW VERTICAL 8""X10"" PICTURE FRAME WITH PVC","""25% OFF for minimum order, 50% OFF for case   Sale price already displayed.""",7.575,,,PVC,,2,10.1,36,6.06,,,2,kraftklub400,kraftklub160,KK8614L-YE.jpg,KK8614L-YE.jpg,,,kraftklub800,KK8614L-YE.jpg,,
"FLAT ENAMLE FUCHSIA HORIZONTAL 4""X6"" PICTURE FRAME WITH CLEAR PVC",KK8615-FU,(All) Closeout Products|Home Decor,"FLAT ENAMLE FUCHSIA HORIZONTAL 4""X6"" PICTURE FRAME WITH CLEAR PVC","""25% OFF for minimum order, 50% OFF for case   Sale price already displayed.""",4.8225,,,PVC,,3,6.43,96,3.858,,,3,kraftklub400,kraftklub160,KK8615-FU.jpg,KK8615-FU.jpg,,,kraftklub800,KK8615-FU.jpg,,
"FLAT ENAMLE LIME GREEN HORIZONTAL 4""X6"" PICTURE FRAME WITH CLEAR PVC",KK8615-LI,(All) Closeout Products|Home Decor,"FLAT ENAMLE LIME GREEN HORIZONTAL 4""X6"" PICTURE FRAME WITH CLEAR PVC","""25% OFF for minimum order, 50% OFF for case   Sale price already displayed.""",4.8225,,,PVC,,3,6.43,96,3.858,,,3,kraftklub400,kraftklub160,KK8615-LI.jpg,KK8615-LI.jpg,,,kraftklub800,KK8615-LI.jpg,,
"FLAT ENAMLE WHITE HORIZONTAL 4""X6"" PICTURE FRAME WITH CLEAR PVC",KK8615-W,(All) Closeout Products|Home Decor,"FLAT ENAMLE WHITE HORIZONTAL 4""X6"" PICTURE FRAME WITH CLEAR PVC","""25% OFF for minimum order, 50% OFF for case   Sale price already displayed.""",4.8225,,,PVC,,3,6.43,96,3.858,,,3,kraftklub400,kraftklub160,KK8615-W.jpg,KK8615-W.jpg,,,kraftklub800,KK8615-W.jpg,,
"FLAT ENAMLE YELLOW HORIZONTAL 4""X6"" PICTURE FRAME WITH CLEAR PVC",KK8615-YE,(All) Closeout Products|Home Decor,"FLAT ENAMLE YELLOW HORIZONTAL 4""X6"" PICTURE FRAME WITH CLEAR PVC","""25% OFF for minimum order, 50% OFF for case   Sale price already displayed.""",4.8225,,,PVC,,3,6.43,96,3.858,,,3,kraftklub400,kraftklub160,KK8615-YE.jpg,KK8615-YE.jpg,,,kraftklub800,KK8615-YE.jpg,,
