"Custom Grosgrain Ribbon 400 yards - 7/8"" or 1 1/2"" ",3099,(All) Benson Bags|Custom|Ribbon,"Our custom grosgrain ribbon has a luxurious look and feel. Grosgrain ribbon has a unique texture and is excellent for tying bows. Imprinted with your company logo or corporate message, it will give an added touch of elegance to all your packages.

TO PLACE AN ORDER:
1) Select your ribbon color
2) Select your ribbon imprint color
3) Select your ribbon size/width
4) Give us any special instructions regarding the layout of your artwork

NOTE- Minimum order for custom ribbon is 200 yards. There is a one time plate charge of $45 for the first order.

Other ribbon widths are available. Contact us for details.

For questions, call 614-890-2355 or email us at info@bensonmarketinggroup.com.",,,,1,"400 yards - 7/8"" or 1 1/2"" ",,1,560,,,,,1,Benson400,Benson160,grosgrain_ribbon_custom.jpg,grosgrain_ribbon_custom.jpg,,"Sizes/Widths :|3/8"" |5/8"" |7/8"" |1 1/2"" |2"" ",Benson800,grosgrain_ribbon_custom.jpg,,,"Ribbon Colors *:**error**
            <input type=""text"" onchange=""opconfig.reloadprice(); optionsetqtyproduct.checklimitqty(429, this)"" onkeyup=""opconfig.reloadprice(); optionsetqtyproduct.checklimitqty(429, this)"" id=""options_429_text"" class=""input-text required-entry  product-custom-option"" name=""options[429]"" value="""">
        ;Imprint Colors *:**error**
            <input type=""text"" onchange=""opconfig.reloadprice(); optionsetqtyproduct.checklimitqty(428, this)"" onkeyup=""opconfig.reloadprice(); optionsetqtyproduct.checklimitqty(428, this)"" id=""options_428_text"" class=""input-text required-entry  product-custom-option"" name=""options[428]"" value="""">
        ;Sizes/Widths *:-- Please Select --|3/8"" |5/8"" |7/8"" |1 1/2"" |2"" ;Quantity *:-- Please Select --|200 yards - 3/8"" or 5/8"" +$345.00|400 yards - 3/8"" or 5/8"" +$460.00|600 yards - 3/8"" or 5/8"" +$590.00|1000 yards - 3/8"" or 5/8"" +$710.00|200 yards - 7/8"" or 1 1/2"" +$375.00|400 yards - 7/8"" or 1 1/2"" +$560.00|600 yards - 7/8"" or 1 1/2"" +$690.00|1000 yards - 7/8"" or 1 1/2"" +$830.00;Special Instructions:text input"
"Custom Grosgrain Ribbon 600 yards - 7/8"" or 1 1/2"" ",3100,(All) Benson Bags|Custom|Ribbon,"Our custom grosgrain ribbon has a luxurious look and feel. Grosgrain ribbon has a unique texture and is excellent for tying bows. Imprinted with your company logo or corporate message, it will give an added touch of elegance to all your packages.

TO PLACE AN ORDER:
1) Select your ribbon color
2) Select your ribbon imprint color
3) Select your ribbon size/width
4) Give us any special instructions regarding the layout of your artwork

NOTE- Minimum order for custom ribbon is 200 yards. There is a one time plate charge of $45 for the first order.

Other ribbon widths are available. Contact us for details.

For questions, call 614-890-2355 or email us at info@bensonmarketinggroup.com.",,,,1,"600 yards - 7/8"" or 1 1/2"" ",,1,690,,,,,1,Benson400,Benson160,grosgrain_ribbon_custom.jpg,grosgrain_ribbon_custom.jpg,,"Sizes/Widths :|3/8"" |5/8"" |7/8"" |1 1/2"" |2"" ",Benson800,grosgrain_ribbon_custom.jpg,,,"Ribbon Colors *:**error**
            <input type=""text"" onchange=""opconfig.reloadprice(); optionsetqtyproduct.checklimitqty(429, this)"" onkeyup=""opconfig.reloadprice(); optionsetqtyproduct.checklimitqty(429, this)"" id=""options_429_text"" class=""input-text required-entry  product-custom-option"" name=""options[429]"" value="""">
        ;Imprint Colors *:**error**
            <input type=""text"" onchange=""opconfig.reloadprice(); optionsetqtyproduct.checklimitqty(428, this)"" onkeyup=""opconfig.reloadprice(); optionsetqtyproduct.checklimitqty(428, this)"" id=""options_428_text"" class=""input-text required-entry  product-custom-option"" name=""options[428]"" value="""">
        ;Sizes/Widths *:-- Please Select --|3/8"" |5/8"" |7/8"" |1 1/2"" |2"" ;Quantity *:-- Please Select --|200 yards - 3/8"" or 5/8"" +$345.00|400 yards - 3/8"" or 5/8"" +$460.00|600 yards - 3/8"" or 5/8"" +$590.00|1000 yards - 3/8"" or 5/8"" +$710.00|200 yards - 7/8"" or 1 1/2"" +$375.00|400 yards - 7/8"" or 1 1/2"" +$560.00|600 yards - 7/8"" or 1 1/2"" +$690.00|1000 yards - 7/8"" or 1 1/2"" +$830.00;Special Instructions:text input"
"Custom Grosgrain Ribbon 1000 yards - 7/8"" or 1 1/2"" ",3101,(All) Benson Bags|Custom|Ribbon,"Our custom grosgrain ribbon has a luxurious look and feel. Grosgrain ribbon has a unique texture and is excellent for tying bows. Imprinted with your company logo or corporate message, it will give an added touch of elegance to all your packages.

TO PLACE AN ORDER:
1) Select your ribbon color
2) Select your ribbon imprint color
3) Select your ribbon size/width
4) Give us any special instructions regarding the layout of your artwork

NOTE- Minimum order for custom ribbon is 200 yards. There is a one time plate charge of $45 for the first order.

Other ribbon widths are available. Contact us for details.

For questions, call 614-890-2355 or email us at info@bensonmarketinggroup.com.",,,,1,"1000 yards - 7/8"" or 1 1/2"" ",,1,830,,,,,1,Benson400,Benson160,grosgrain_ribbon_custom.jpg,grosgrain_ribbon_custom.jpg,,"Sizes/Widths :|3/8"" |5/8"" |7/8"" |1 1/2"" |2"" ",Benson800,grosgrain_ribbon_custom.jpg,,,"Ribbon Colors *:**error**
            <input type=""text"" onchange=""opconfig.reloadprice(); optionsetqtyproduct.checklimitqty(429, this)"" onkeyup=""opconfig.reloadprice(); optionsetqtyproduct.checklimitqty(429, this)"" id=""options_429_text"" class=""input-text required-entry  product-custom-option"" name=""options[429]"" value="""">
        ;Imprint Colors *:**error**
            <input type=""text"" onchange=""opconfig.reloadprice(); optionsetqtyproduct.checklimitqty(428, this)"" onkeyup=""opconfig.reloadprice(); optionsetqtyproduct.checklimitqty(428, this)"" id=""options_428_text"" class=""input-text required-entry  product-custom-option"" name=""options[428]"" value="""">
        ;Sizes/Widths *:-- Please Select --|3/8"" |5/8"" |7/8"" |1 1/2"" |2"" ;Quantity *:-- Please Select --|200 yards - 3/8"" or 5/8"" +$345.00|400 yards - 3/8"" or 5/8"" +$460.00|600 yards - 3/8"" or 5/8"" +$590.00|1000 yards - 3/8"" or 5/8"" +$710.00|200 yards - 7/8"" or 1 1/2"" +$375.00|400 yards - 7/8"" or 1 1/2"" +$560.00|600 yards - 7/8"" or 1 1/2"" +$690.00|1000 yards - 7/8"" or 1 1/2"" +$830.00;Special Instructions:text input"
Custom Natural Kraft Shoppers 5-1/4 x 3-1/2 x 8-1/4 - Toucan (250 per case) ,5086,(All) Benson Bags|Bags|Paper Bags,"Add the personal touch to your business with custom printed natural kraft shopping bags. These bags can be printed with multiple imprint colors on one or both sides of the bag. Lead time for custom printed bags is 3-4 weeks after proof approval.

There is a one time plate charge per color for the first order.

TO PLACE AN ORDER:

1) Select BAG SIZE
2) Select IMPRINT COLOR

Your logo/artwork can be emailed to info@bensonmarketinggroup.com. We will provide you with a proof for your approval before your order is printed.",,,250,1,5-1/4 x 3-1/2 x 8-1/4 - Toucan (250 per case) ,,1,56.5,,,,,1,Benson400,Benson160,natural_kraft_paper_shopping_bags.jpg,natural_kraft_paper_shopping_bags.jpg,,,Benson800,natural_kraft_paper_shopping_bags.jpg,,,"Sizes *:5-1/4 x 3-1/2 x 8-1/4 - Toucan (250 per case) +$56.50
Qty:|5 x 3 1/2 x 13 - Crane (250 per case) +$78.80
Qty:|8 x 4-3/4 x 10-1/2 - Chimp (250 per case) +$59.90
Qty:|8 x 4 x 8 - Lynx (250 per case) +$69.20
Qty:|8 x 4-3/4 x 13-5/8 - Cheetah (250 per case) +$74.40
Qty:|10 x 5 x 13-1/2 - Antelope (250 per case) +$69.44
Qty:|13 x 6 x 15-3/4 - Gazelle (250 per case) +$78.80
Qty:|13 x 7 x 12-1/2 - Carry Out (250 per case) +$69.80
Qty:|13 x 7 x 17-1/2 - Impala (250 per case) +$79.90
Qty:|14 x 9-1/2 x 16-1/4 - Lion (200 per case) +$88.56
Qty:|16 x 6 x 13 - Jaguar (250 per case) +$74.94
Qty:|16 x 6 x 19-1/4 - Zebra (200 per case) +$69.89
Qty:|18 x 7 x 18-3/4 - Hippo (200 per case) +$96.24
Qty:|24 x 7 x 19 - Elephant (125 per case) +$119.50
Qty:;Imprint Color *:**error**
            <input type=""text"" onchange=""opconfig.reloadprice(); optionsetqtyproduct.checklimitqty(332, this)"" onkeyup=""opconfig.reloadprice(); optionsetqtyproduct.checklimitqty(332, this)"" id=""options_332_text"" class=""input-text required-entry  product-custom-option"" name=""options[332]"" value="""">
        ;Imprint Charge *:-- Please Select --|1-4 cases  +$108.00|5-8 cases +$216.00|9-12 cases +$324.00|13-16 cases +$432.00;Special Instructions *:text input"
Custom Natural Kraft Shoppers 5 x 3 1/2 x 13 - Crane (250 per case) ,5087,(All) Benson Bags|Bags|Paper Bags,"Add the personal touch to your business with custom printed natural kraft shopping bags. These bags can be printed with multiple imprint colors on one or both sides of the bag. Lead time for custom printed bags is 3-4 weeks after proof approval.

There is a one time plate charge per color for the first order.

TO PLACE AN ORDER:

1) Select BAG SIZE
2) Select IMPRINT COLOR

Your logo/artwork can be emailed to info@bensonmarketinggroup.com. We will provide you with a proof for your approval before your order is printed.",,,250,1,5 x 3 1/2 x 13 - Crane (250 per case) ,,1,78.8,,,,,1,Benson400,Benson160,natural_kraft_paper_shopping_bags.jpg,natural_kraft_paper_shopping_bags.jpg,,,Benson800,natural_kraft_paper_shopping_bags.jpg,,,"Sizes *:5-1/4 x 3-1/2 x 8-1/4 - Toucan (250 per case) +$56.50
Qty:|5 x 3 1/2 x 13 - Crane (250 per case) +$78.80
Qty:|8 x 4-3/4 x 10-1/2 - Chimp (250 per case) +$59.90
Qty:|8 x 4 x 8 - Lynx (250 per case) +$69.20
Qty:|8 x 4-3/4 x 13-5/8 - Cheetah (250 per case) +$74.40
Qty:|10 x 5 x 13-1/2 - Antelope (250 per case) +$69.44
Qty:|13 x 6 x 15-3/4 - Gazelle (250 per case) +$78.80
Qty:|13 x 7 x 12-1/2 - Carry Out (250 per case) +$69.80
Qty:|13 x 7 x 17-1/2 - Impala (250 per case) +$79.90
Qty:|14 x 9-1/2 x 16-1/4 - Lion (200 per case) +$88.56
Qty:|16 x 6 x 13 - Jaguar (250 per case) +$74.94
Qty:|16 x 6 x 19-1/4 - Zebra (200 per case) +$69.89
Qty:|18 x 7 x 18-3/4 - Hippo (200 per case) +$96.24
Qty:|24 x 7 x 19 - Elephant (125 per case) +$119.50
Qty:;Imprint Color *:**error**
            <input type=""text"" onchange=""opconfig.reloadprice(); optionsetqtyproduct.checklimitqty(332, this)"" onkeyup=""opconfig.reloadprice(); optionsetqtyproduct.checklimitqty(332, this)"" id=""options_332_text"" class=""input-text required-entry  product-custom-option"" name=""options[332]"" value="""">
        ;Imprint Charge *:-- Please Select --|1-4 cases  +$108.00|5-8 cases +$216.00|9-12 cases +$324.00|13-16 cases +$432.00;Special Instructions *:text input"
Custom Natural Kraft Shoppers 8 x 4-3/4 x 10-1/2 - Chimp (250 per case) ,5088,(All) Benson Bags|Bags|Paper Bags,"Add the personal touch to your business with custom printed natural kraft shopping bags. These bags can be printed with multiple imprint colors on one or both sides of the bag. Lead time for custom printed bags is 3-4 weeks after proof approval.

There is a one time plate charge per color for the first order.

TO PLACE AN ORDER:

1) Select BAG SIZE
2) Select IMPRINT COLOR

Your logo/artwork can be emailed to info@bensonmarketinggroup.com. We will provide you with a proof for your approval before your order is printed.",,,250,1,8 x 4-3/4 x 10-1/2 - Chimp (250 per case) ,,1,59.9,,,,,1,Benson400,Benson160,natural_kraft_paper_shopping_bags.jpg,natural_kraft_paper_shopping_bags.jpg,,,Benson800,natural_kraft_paper_shopping_bags.jpg,,,"Sizes *:5-1/4 x 3-1/2 x 8-1/4 - Toucan (250 per case) +$56.50
Qty:|5 x 3 1/2 x 13 - Crane (250 per case) +$78.80
Qty:|8 x 4-3/4 x 10-1/2 - Chimp (250 per case) +$59.90
Qty:|8 x 4 x 8 - Lynx (250 per case) +$69.20
Qty:|8 x 4-3/4 x 13-5/8 - Cheetah (250 per case) +$74.40
Qty:|10 x 5 x 13-1/2 - Antelope (250 per case) +$69.44
Qty:|13 x 6 x 15-3/4 - Gazelle (250 per case) +$78.80
Qty:|13 x 7 x 12-1/2 - Carry Out (250 per case) +$69.80
Qty:|13 x 7 x 17-1/2 - Impala (250 per case) +$79.90
Qty:|14 x 9-1/2 x 16-1/4 - Lion (200 per case) +$88.56
Qty:|16 x 6 x 13 - Jaguar (250 per case) +$74.94
Qty:|16 x 6 x 19-1/4 - Zebra (200 per case) +$69.89
Qty:|18 x 7 x 18-3/4 - Hippo (200 per case) +$96.24
Qty:|24 x 7 x 19 - Elephant (125 per case) +$119.50
Qty:;Imprint Color *:**error**
            <input type=""text"" onchange=""opconfig.reloadprice(); optionsetqtyproduct.checklimitqty(332, this)"" onkeyup=""opconfig.reloadprice(); optionsetqtyproduct.checklimitqty(332, this)"" id=""options_332_text"" class=""input-text required-entry  product-custom-option"" name=""options[332]"" value="""">
        ;Imprint Charge *:-- Please Select --|1-4 cases  +$108.00|5-8 cases +$216.00|9-12 cases +$324.00|13-16 cases +$432.00;Special Instructions *:text input"
Custom Natural Kraft Shoppers 8 x 4 x 8 - Lynx (250 per case) ,5089,(All) Benson Bags|Bags|Paper Bags,"Add the personal touch to your business with custom printed natural kraft shopping bags. These bags can be printed with multiple imprint colors on one or both sides of the bag. Lead time for custom printed bags is 3-4 weeks after proof approval.

There is a one time plate charge per color for the first order.

TO PLACE AN ORDER:

1) Select BAG SIZE
2) Select IMPRINT COLOR

Your logo/artwork can be emailed to info@bensonmarketinggroup.com. We will provide you with a proof for your approval before your order is printed.",,,250,1,8 x 4 x 8 - Lynx (250 per case) ,,1,69.2,,,,,1,Benson400,Benson160,natural_kraft_paper_shopping_bags.jpg,natural_kraft_paper_shopping_bags.jpg,,,Benson800,natural_kraft_paper_shopping_bags.jpg,,,"Sizes *:5-1/4 x 3-1/2 x 8-1/4 - Toucan (250 per case) +$56.50
Qty:|5 x 3 1/2 x 13 - Crane (250 per case) +$78.80
Qty:|8 x 4-3/4 x 10-1/2 - Chimp (250 per case) +$59.90
Qty:|8 x 4 x 8 - Lynx (250 per case) +$69.20
Qty:|8 x 4-3/4 x 13-5/8 - Cheetah (250 per case) +$74.40
Qty:|10 x 5 x 13-1/2 - Antelope (250 per case) +$69.44
Qty:|13 x 6 x 15-3/4 - Gazelle (250 per case) +$78.80
Qty:|13 x 7 x 12-1/2 - Carry Out (250 per case) +$69.80
Qty:|13 x 7 x 17-1/2 - Impala (250 per case) +$79.90
Qty:|14 x 9-1/2 x 16-1/4 - Lion (200 per case) +$88.56
Qty:|16 x 6 x 13 - Jaguar (250 per case) +$74.94
Qty:|16 x 6 x 19-1/4 - Zebra (200 per case) +$69.89
Qty:|18 x 7 x 18-3/4 - Hippo (200 per case) +$96.24
Qty:|24 x 7 x 19 - Elephant (125 per case) +$119.50
Qty:;Imprint Color *:**error**
            <input type=""text"" onchange=""opconfig.reloadprice(); optionsetqtyproduct.checklimitqty(332, this)"" onkeyup=""opconfig.reloadprice(); optionsetqtyproduct.checklimitqty(332, this)"" id=""options_332_text"" class=""input-text required-entry  product-custom-option"" name=""options[332]"" value="""">
        ;Imprint Charge *:-- Please Select --|1-4 cases  +$108.00|5-8 cases +$216.00|9-12 cases +$324.00|13-16 cases +$432.00;Special Instructions *:text input"
Custom Natural Kraft Shoppers 8 x 4-3/4 x 13-5/8 - Cheetah (250 per case) ,5090,(All) Benson Bags|Bags|Paper Bags,"Add the personal touch to your business with custom printed natural kraft shopping bags. These bags can be printed with multiple imprint colors on one or both sides of the bag. Lead time for custom printed bags is 3-4 weeks after proof approval.

There is a one time plate charge per color for the first order.

TO PLACE AN ORDER:

1) Select BAG SIZE
2) Select IMPRINT COLOR

Your logo/artwork can be emailed to info@bensonmarketinggroup.com. We will provide you with a proof for your approval before your order is printed.",,,250,1,8 x 4-3/4 x 13-5/8 - Cheetah (250 per case) ,,1,74.4,,,,,1,Benson400,Benson160,natural_kraft_paper_shopping_bags.jpg,natural_kraft_paper_shopping_bags.jpg,,,Benson800,natural_kraft_paper_shopping_bags.jpg,,,"Sizes *:5-1/4 x 3-1/2 x 8-1/4 - Toucan (250 per case) +$56.50
Qty:|5 x 3 1/2 x 13 - Crane (250 per case) +$78.80
Qty:|8 x 4-3/4 x 10-1/2 - Chimp (250 per case) +$59.90
Qty:|8 x 4 x 8 - Lynx (250 per case) +$69.20
Qty:|8 x 4-3/4 x 13-5/8 - Cheetah (250 per case) +$74.40
Qty:|10 x 5 x 13-1/2 - Antelope (250 per case) +$69.44
Qty:|13 x 6 x 15-3/4 - Gazelle (250 per case) +$78.80
Qty:|13 x 7 x 12-1/2 - Carry Out (250 per case) +$69.80
Qty:|13 x 7 x 17-1/2 - Impala (250 per case) +$79.90
Qty:|14 x 9-1/2 x 16-1/4 - Lion (200 per case) +$88.56
Qty:|16 x 6 x 13 - Jaguar (250 per case) +$74.94
Qty:|16 x 6 x 19-1/4 - Zebra (200 per case) +$69.89
Qty:|18 x 7 x 18-3/4 - Hippo (200 per case) +$96.24
Qty:|24 x 7 x 19 - Elephant (125 per case) +$119.50
Qty:;Imprint Color *:**error**
            <input type=""text"" onchange=""opconfig.reloadprice(); optionsetqtyproduct.checklimitqty(332, this)"" onkeyup=""opconfig.reloadprice(); optionsetqtyproduct.checklimitqty(332, this)"" id=""options_332_text"" class=""input-text required-entry  product-custom-option"" name=""options[332]"" value="""">
        ;Imprint Charge *:-- Please Select --|1-4 cases  +$108.00|5-8 cases +$216.00|9-12 cases +$324.00|13-16 cases +$432.00;Special Instructions *:text input"
Custom Natural Kraft Shoppers 10 x 5 x 13-1/2 - Antelope (250 per case) ,5091,(All) Benson Bags|Bags|Paper Bags,"Add the personal touch to your business with custom printed natural kraft shopping bags. These bags can be printed with multiple imprint colors on one or both sides of the bag. Lead time for custom printed bags is 3-4 weeks after proof approval.

There is a one time plate charge per color for the first order.

TO PLACE AN ORDER:

1) Select BAG SIZE
2) Select IMPRINT COLOR

Your logo/artwork can be emailed to info@bensonmarketinggroup.com. We will provide you with a proof for your approval before your order is printed.",,,250,1,10 x 5 x 13-1/2 - Antelope (250 per case) ,,1,69.44,,,,,1,Benson400,Benson160,natural_kraft_paper_shopping_bags.jpg,natural_kraft_paper_shopping_bags.jpg,,,Benson800,natural_kraft_paper_shopping_bags.jpg,,,"Sizes *:5-1/4 x 3-1/2 x 8-1/4 - Toucan (250 per case) +$56.50
Qty:|5 x 3 1/2 x 13 - Crane (250 per case) +$78.80
Qty:|8 x 4-3/4 x 10-1/2 - Chimp (250 per case) +$59.90
Qty:|8 x 4 x 8 - Lynx (250 per case) +$69.20
Qty:|8 x 4-3/4 x 13-5/8 - Cheetah (250 per case) +$74.40
Qty:|10 x 5 x 13-1/2 - Antelope (250 per case) +$69.44
Qty:|13 x 6 x 15-3/4 - Gazelle (250 per case) +$78.80
Qty:|13 x 7 x 12-1/2 - Carry Out (250 per case) +$69.80
Qty:|13 x 7 x 17-1/2 - Impala (250 per case) +$79.90
Qty:|14 x 9-1/2 x 16-1/4 - Lion (200 per case) +$88.56
Qty:|16 x 6 x 13 - Jaguar (250 per case) +$74.94
Qty:|16 x 6 x 19-1/4 - Zebra (200 per case) +$69.89
Qty:|18 x 7 x 18-3/4 - Hippo (200 per case) +$96.24
Qty:|24 x 7 x 19 - Elephant (125 per case) +$119.50
Qty:;Imprint Color *:**error**
            <input type=""text"" onchange=""opconfig.reloadprice(); optionsetqtyproduct.checklimitqty(332, this)"" onkeyup=""opconfig.reloadprice(); optionsetqtyproduct.checklimitqty(332, this)"" id=""options_332_text"" class=""input-text required-entry  product-custom-option"" name=""options[332]"" value="""">
        ;Imprint Charge *:-- Please Select --|1-4 cases  +$108.00|5-8 cases +$216.00|9-12 cases +$324.00|13-16 cases +$432.00;Special Instructions *:text input"
Custom Natural Kraft Shoppers 13 x 6 x 15-3/4 - Gazelle (250 per case) ,5092,(All) Benson Bags|Bags|Paper Bags,"Add the personal touch to your business with custom printed natural kraft shopping bags. These bags can be printed with multiple imprint colors on one or both sides of the bag. Lead time for custom printed bags is 3-4 weeks after proof approval.

There is a one time plate charge per color for the first order.

TO PLACE AN ORDER:

1) Select BAG SIZE
2) Select IMPRINT COLOR

Your logo/artwork can be emailed to info@bensonmarketinggroup.com. We will provide you with a proof for your approval before your order is printed.",,,250,1,13 x 6 x 15-3/4 - Gazelle (250 per case) ,,1,78.8,,,,,1,Benson400,Benson160,natural_kraft_paper_shopping_bags.jpg,natural_kraft_paper_shopping_bags.jpg,,,Benson800,natural_kraft_paper_shopping_bags.jpg,,,"Sizes *:5-1/4 x 3-1/2 x 8-1/4 - Toucan (250 per case) +$56.50
Qty:|5 x 3 1/2 x 13 - Crane (250 per case) +$78.80
Qty:|8 x 4-3/4 x 10-1/2 - Chimp (250 per case) +$59.90
Qty:|8 x 4 x 8 - Lynx (250 per case) +$69.20
Qty:|8 x 4-3/4 x 13-5/8 - Cheetah (250 per case) +$74.40
Qty:|10 x 5 x 13-1/2 - Antelope (250 per case) +$69.44
Qty:|13 x 6 x 15-3/4 - Gazelle (250 per case) +$78.80
Qty:|13 x 7 x 12-1/2 - Carry Out (250 per case) +$69.80
Qty:|13 x 7 x 17-1/2 - Impala (250 per case) +$79.90
Qty:|14 x 9-1/2 x 16-1/4 - Lion (200 per case) +$88.56
Qty:|16 x 6 x 13 - Jaguar (250 per case) +$74.94
Qty:|16 x 6 x 19-1/4 - Zebra (200 per case) +$69.89
Qty:|18 x 7 x 18-3/4 - Hippo (200 per case) +$96.24
Qty:|24 x 7 x 19 - Elephant (125 per case) +$119.50
Qty:;Imprint Color *:**error**
            <input type=""text"" onchange=""opconfig.reloadprice(); optionsetqtyproduct.checklimitqty(332, this)"" onkeyup=""opconfig.reloadprice(); optionsetqtyproduct.checklimitqty(332, this)"" id=""options_332_text"" class=""input-text required-entry  product-custom-option"" name=""options[332]"" value="""">
        ;Imprint Charge *:-- Please Select --|1-4 cases  +$108.00|5-8 cases +$216.00|9-12 cases +$324.00|13-16 cases +$432.00;Special Instructions *:text input"
Custom Natural Kraft Shoppers 13 x 7 x 12-1/2 - Carry Out (250 per case) ,5093,(All) Benson Bags|Bags|Paper Bags,"Add the personal touch to your business with custom printed natural kraft shopping bags. These bags can be printed with multiple imprint colors on one or both sides of the bag. Lead time for custom printed bags is 3-4 weeks after proof approval.

There is a one time plate charge per color for the first order.

TO PLACE AN ORDER:

1) Select BAG SIZE
2) Select IMPRINT COLOR

Your logo/artwork can be emailed to info@bensonmarketinggroup.com. We will provide you with a proof for your approval before your order is printed.",,,250,1,13 x 7 x 12-1/2 - Carry Out (250 per case) ,,1,69.8,,,,,1,Benson400,Benson160,natural_kraft_paper_shopping_bags.jpg,natural_kraft_paper_shopping_bags.jpg,,,Benson800,natural_kraft_paper_shopping_bags.jpg,,,"Sizes *:5-1/4 x 3-1/2 x 8-1/4 - Toucan (250 per case) +$56.50
Qty:|5 x 3 1/2 x 13 - Crane (250 per case) +$78.80
Qty:|8 x 4-3/4 x 10-1/2 - Chimp (250 per case) +$59.90
Qty:|8 x 4 x 8 - Lynx (250 per case) +$69.20
Qty:|8 x 4-3/4 x 13-5/8 - Cheetah (250 per case) +$74.40
Qty:|10 x 5 x 13-1/2 - Antelope (250 per case) +$69.44
Qty:|13 x 6 x 15-3/4 - Gazelle (250 per case) +$78.80
Qty:|13 x 7 x 12-1/2 - Carry Out (250 per case) +$69.80
Qty:|13 x 7 x 17-1/2 - Impala (250 per case) +$79.90
Qty:|14 x 9-1/2 x 16-1/4 - Lion (200 per case) +$88.56
Qty:|16 x 6 x 13 - Jaguar (250 per case) +$74.94
Qty:|16 x 6 x 19-1/4 - Zebra (200 per case) +$69.89
Qty:|18 x 7 x 18-3/4 - Hippo (200 per case) +$96.24
Qty:|24 x 7 x 19 - Elephant (125 per case) +$119.50
Qty:;Imprint Color *:**error**
            <input type=""text"" onchange=""opconfig.reloadprice(); optionsetqtyproduct.checklimitqty(332, this)"" onkeyup=""opconfig.reloadprice(); optionsetqtyproduct.checklimitqty(332, this)"" id=""options_332_text"" class=""input-text required-entry  product-custom-option"" name=""options[332]"" value="""">
        ;Imprint Charge *:-- Please Select --|1-4 cases  +$108.00|5-8 cases +$216.00|9-12 cases +$324.00|13-16 cases +$432.00;Special Instructions *:text input"
Custom Natural Kraft Shoppers 13 x 7 x 17-1/2 - Impala (250 per case) ,5094,(All) Benson Bags|Bags|Paper Bags,"Add the personal touch to your business with custom printed natural kraft shopping bags. These bags can be printed with multiple imprint colors on one or both sides of the bag. Lead time for custom printed bags is 3-4 weeks after proof approval.

There is a one time plate charge per color for the first order.

TO PLACE AN ORDER:

1) Select BAG SIZE
2) Select IMPRINT COLOR

Your logo/artwork can be emailed to info@bensonmarketinggroup.com. We will provide you with a proof for your approval before your order is printed.",,,250,1,13 x 7 x 17-1/2 - Impala (250 per case) ,,1,79.9,,,,,1,Benson400,Benson160,natural_kraft_paper_shopping_bags.jpg,natural_kraft_paper_shopping_bags.jpg,,,Benson800,natural_kraft_paper_shopping_bags.jpg,,,"Sizes *:5-1/4 x 3-1/2 x 8-1/4 - Toucan (250 per case) +$56.50
Qty:|5 x 3 1/2 x 13 - Crane (250 per case) +$78.80
Qty:|8 x 4-3/4 x 10-1/2 - Chimp (250 per case) +$59.90
Qty:|8 x 4 x 8 - Lynx (250 per case) +$69.20
Qty:|8 x 4-3/4 x 13-5/8 - Cheetah (250 per case) +$74.40
Qty:|10 x 5 x 13-1/2 - Antelope (250 per case) +$69.44
Qty:|13 x 6 x 15-3/4 - Gazelle (250 per case) +$78.80
Qty:|13 x 7 x 12-1/2 - Carry Out (250 per case) +$69.80
Qty:|13 x 7 x 17-1/2 - Impala (250 per case) +$79.90
Qty:|14 x 9-1/2 x 16-1/4 - Lion (200 per case) +$88.56
Qty:|16 x 6 x 13 - Jaguar (250 per case) +$74.94
Qty:|16 x 6 x 19-1/4 - Zebra (200 per case) +$69.89
Qty:|18 x 7 x 18-3/4 - Hippo (200 per case) +$96.24
Qty:|24 x 7 x 19 - Elephant (125 per case) +$119.50
Qty:;Imprint Color *:**error**
            <input type=""text"" onchange=""opconfig.reloadprice(); optionsetqtyproduct.checklimitqty(332, this)"" onkeyup=""opconfig.reloadprice(); optionsetqtyproduct.checklimitqty(332, this)"" id=""options_332_text"" class=""input-text required-entry  product-custom-option"" name=""options[332]"" value="""">
        ;Imprint Charge *:-- Please Select --|1-4 cases  +$108.00|5-8 cases +$216.00|9-12 cases +$324.00|13-16 cases +$432.00;Special Instructions *:text input"
