Private Label Wrapped Soap Display/18,DSPL18,(All) Honey House Naturals,"Customize your own label for these favorites!  Luxurious fragrances!  High quality, beauty and price, you will want to stock up on our beautifully carved and wrapped Honey Blossom soap bars. One Display contains 18. Six of each fragrance: Honey, Lavender and Citrus.  Each bar is wrapped in beautiful Florentine paper imported from Italy.   Triple milled and brimming with Shea Butter and Honey products, these hand-wrapped soaps are an easy choice for high sales.
Florentine Paper Wrapped Display - 18-3.5 oz bars - 6 Honey, 6 Citrus, 6 Lavender
12 Promo Soap Sets (1.2oz. wrapped bar tucked into an organza bag)
Display box
If you would like to customize the fragrances for this display, either call us at 253-926-8193 or leave a note at checkout for your very own choices for the Italian Wrapped Honey Blossom Soap/18 display!  
View Honey Blossom Soap Ingredients",,,,,,,1.00,54.00,,,,,1.00,honeyhouse400,honeyhouse160,mn1_001318.jpg,mn1_001318.jpg,,,honeyhouse800,mn1_001318.jpg,,,,,,,,,
Room & Linen Mist/12+Tester,DRM12,(All) Honey House Naturals|Room And Linen Mist,"The Room & Linen Mist comes in the same popular fragrances as the Bee Bar: Vanilla, Hawaiian and Lavender. It is also useful as a spray to freshen linens and drapes. As always, the packaging is as distinctive as the product and can be left out handy on a shelf or desk without detracting from the decor. 12 pack contains 4 of each fragrance plus a free 4 oz. tester.  $60.00  4oz. each",,,,,,,1.00,66.00,,,,,1.00,honeyhouse400,honeyhouse160,mn1_000064.jpg,mn1_000064.jpg,,,honeyhouse800,mn1_000064.jpg,,,,,,,,,
Royal Bee Foot Bar Set/12 Cust Choice,DLFB12C,(All) Honey House Naturals|Royal Bee Foot Bar,"Save $5.00!  Your choice of 12 fragrances plus a free tester.  Tell us your choice of  fragrances including tester fragrance in the NOTES section at checkout.
This new lotion product is definitely sweet for feet!  A solid lotion presented in a generous 2.5 oz twist-up tube applicator (red).  Made especially with foot care in mind with Organic Coconut Oil, Almond Oil, Shea Butter, Organic Palm Wax, Lanolin, Organic Argan Oil, our special Honey House fusion of Honey Extract, Propolis Extract, Pollen Extract and Beeswax. Also contains Deoplex (a natural antibacterial odor eliminator).  (See complete ingredient list below) Offered in 2 perfect fragrances and also ""Natural"" with no added fragrance.
Refresh Fragrance - (Cooling Peppermint)
Relax Fragrance - (Soothing Vanilla/Lavender)
Natural - (No added fragrance)
  View Royal Bee Foot Bar Set/12 Cust Choice Ingredients",,,,,,,1.00,75.00,,,,,1.00,honeyhouse400,honeyhouse160,mn1_000252.jpg,mn1_000252.jpg,,,honeyhouse800,mn1_000252.jpg,,,,,,,,,
ROYAL BEE FOOT BAR DISPLAY 12 PIECES 5 RELAX 5 REFRESH 2 NATURAL 1 FREE TESTER,DLFB12,(All) Honey House Naturals|Royal Bee Foot Bar,,,,,,,,1.00,75.00,,,,,1.00,honeyhouse400,honeyhouse160,DLFB12.jpg,DLFB12.jpg,,,honeyhouse800,DLFB12.jpg,,,,,,,,,
"Small Bee Bar Display Box - 20 Assorted 5 Vanilla, 5 Citrus, 5 Hawaiian, 5 Honey - FREE Tester",DBS20,(All) Honey House Naturals|Small Bee Bar 0.6 Oz Indv.,"10% OFF SELECTED DISPLAYS!  
LARGE BEE BARS!  12 AND 18 PIECE 
SMALL BEE BARS!  20 AND 32 PIECE
FLORENTINE WRAPPED SOAPS!  18 PIECE 
Simple and elegant, our Bee Bar Display boxes just pop open and are easily maintained.  They take little space on your counter, but hold an ample supply of products. This Small Bee Bar Display box holds 20 assorted Small Bee Bars in the following fragrances:  5 Vanilla, 5 Citrus, 5 Hawaiian, 5 Sweet Honey, Plus 1 FREE Large Bee Bar Tester. Price $75.00 
If you would like to customize the fragrances for this display, either call us at 253-926-8193 or leave a note at checkout for your very own choices for the Small Bee Bar/20 display!  
View Bee Bar Ingredients",,,,,,,1.00,80.00,,,,,1.00,honeyhouse400,honeyhouse160,mn1_000173.jpg,mn1_000173.jpg,,,honeyhouse800,mn1_000173.jpg,,,,,,,,,
"Small Bee Bar Display Box - 32 Assorted 8 Vanilla, 6 Citrus, 6 Hawaiian, 4 Honey, 3 Lav, 2 Nat 3 Meadow, 2 FREE Testers - SAVE $5.00 - ($3.59 Each)",DBS32,(All) Honey House Naturals|Small Bee Bar 0.6 Oz Indv.,"10% OFF SELECTED DISPLAYS!  
LARGE BEE BARS!  12 AND 18 PIECE 
SMALL BEE BARS!  20 AND 32 PIECE
FLORENTINE WRAPPED SOAPS!  18 PIECE 
Simple and elegant, our Bee Bar Display boxes just pop open and are easily maintained They take little space on your counter, but hold an ample supply of products. We listened to you! Many of you have requested a display for just the Small Bee Bars. Now you have one! The Small Bee Bar Display box holds 32 assorted Small Bee Bars: 8 Vanilla, 6 Citrus, 6 Hawaiian, 4 Honey, 3 Lavender, 3 Meadow, 2 Natural, plus 2 FREE Large Bee Bar Testers. Price $120.00 (You save $7.50) 
If you would like to customize the fragrances for this display, either call us at 253-926-8193 or leave a note at checkout for your very own choices for the Small Bee Bar/32 display!  
View Bee Bar Ingredients",,,,,,,1.00,120.00,,,,,1.00,honeyhouse400,honeyhouse160,mn1_000024.jpg,mn1_000024.jpg,,,honeyhouse800,mn1_000024.jpg,,,,,,,,,
Promo Handouts 25/pc Bee Bar,PB25,(All) Honey House Naturals|Tester Bee Bar 2 Oz,"Are you having a special event at your store? Do you like to have little samples to give out in goody bags to your loyal customers? We have some nifty little samples that will satisfy just such a need. Look through our offering of snap-top containers that hold the Bee Bar, Bee Butter, Lip Butter, Belly Bar, Shampoo and Conditioner, Soap Bars and Liquid Soap. You are sure to find something that will work just right for you and your customers! Set of 25 Bee Bar Samples-$12.50 Set of 25 Lip Butter Samples-$6.25 Set of 25 Belly Bar Samples-$12.50 Set of 25 Bee Butter Samples-$6.25 Set of 25 Soap Bar Samples-$12.50 Set of 12 Liquid Soap Samples -$6.00 Set of 2- 1 of each Shampoo/Conditioner (.5oz)$1.50
View Bee Bar Ingredients",,,,,,,1.00,12.50,,,,,1.00,honeyhouse400,honeyhouse160,mn1_000044.jpg,mn1_000044.jpg,,,honeyhouse800,mn1_000044.jpg,,,,,,,,,
"2 PIECE GIFT SETS: Small Bee Bar, Lip Butter Tube in a Organza Bag Vanilla Bee Bar/Vanilla Almond Lip",GLB2V,"(All) Honey House Naturals|2 Piece Gift Sets: Small Bee Bar, Lip Butter Tube In A Organza Bag",_Vanilla Bee Bar/Vanilla Almond Lip,,,,,,,1.00,6.00,,,,,1.00,honeyhouse400,honeyhouse160,lg1_000037.jpg,lg1_000037.jpg,,,honeyhouse800,lg1_000037.jpg,,,,,,,,,
"2 PIECE GIFT SETS: Small Bee Bar, Lip Butter Tube in a Organza Bag Citrus Bee Bar/Tangerine Lip",GLB2C,"(All) Honey House Naturals|2 Piece Gift Sets: Small Bee Bar, Lip Butter Tube In A Organza Bag", Citrus Bee Bar/Tangerine Lip,,,,,,,1.00,6.00,,,,,1.00,honeyhouse400,honeyhouse160,lg1_000037.jpg,lg1_000037.jpg,,,honeyhouse800,lg1_000037.jpg,,,,,,,,,
"2 PIECE GIFT SETS: Small Bee Bar, Lip Butter Tube in a Organza Bag Hawaiian Bee Bar/Mango Lip",GLB2HA,"(All) Honey House Naturals|2 Piece Gift Sets: Small Bee Bar, Lip Butter Tube In A Organza Bag", Hawaiian Bee Bar/Mango Lip,,,,,,,1.00,6.00,,,,,1.00,honeyhouse400,honeyhouse160,lg1_000037.jpg,lg1_000037.jpg,,,honeyhouse800,lg1_000037.jpg,,,,,,,,,
"2 PIECE GIFT SETS: Small Bee Bar, Lip Butter Tube in a Organza Bag Honey Bee Bar/Rasp Pom Lip",GLB2H,"(All) Honey House Naturals|2 Piece Gift Sets: Small Bee Bar, Lip Butter Tube In A Organza Bag", Honey Bee Bar/Rasp Pom Lip,,,,,,,1.00,6.00,,,,,1.00,honeyhouse400,honeyhouse160,lg1_000037.jpg,lg1_000037.jpg,,,honeyhouse800,lg1_000037.jpg,,,,,,,,,
"2 PIECE GIFT SETS: Small Bee Bar, Lip Butter Tube in a Organza Bag Lavender Bee Bar/Rasp Lemonade Lip",GLB2L,"(All) Honey House Naturals|2 Piece Gift Sets: Small Bee Bar, Lip Butter Tube In A Organza Bag", Lavender Bee Bar/Rasp Lemonade Lip,,,,,,,1.00,6.00,,,,,1.00,honeyhouse400,honeyhouse160,lg1_000037.jpg,lg1_000037.jpg,,,honeyhouse800,lg1_000037.jpg,,,,,,,,,
"2 PIECE GIFT SETS: Small Bee Bar, Lip Butter Tube in a Organza Bag Peppermint/Peppermint Lip",GLB2P,"(All) Honey House Naturals|2 Piece Gift Sets: Small Bee Bar, Lip Butter Tube In A Organza Bag", Peppermint/Peppermint Lip,,,,,,,1.00,6.00,,,,,1.00,honeyhouse400,honeyhouse160,lg1_000037.jpg,lg1_000037.jpg,,,honeyhouse800,lg1_000037.jpg,,,,,,,,,
"2 PIECE GIFT SETS: Small Bee Bar, Lip Butter Tube in a Organza Bag Natural Bee Bar/Natural Lip",GLB2N,"(All) Honey House Naturals|2 Piece Gift Sets: Small Bee Bar, Lip Butter Tube In A Organza Bag", Natural Bee Bar/Natural Lip,,,,,,,1.00,6.00,,,,,1.00,honeyhouse400,honeyhouse160,lg1_000037.jpg,lg1_000037.jpg,,,honeyhouse800,lg1_000037.jpg,,,,,,,,,
"2 PIECE GIFT SETS: Small Bee Bar, Lip Butter Tube in a Organza Bag 2 Piece Sets 12 Assorted 1 FREE Tester 2 Vanilla Bee Bar, 2 Citrus, 2 Hawaiian 2 Honey, 2 Lavender, 1 Peppermint & 1 Natural",DGLB2,"(All) Honey House Naturals|2 Piece Gift Sets: Small Bee Bar, Lip Butter Tube In A Organza Bag","_2 Piece Sets _ 12_Assorted _ 1 FREE Tester 2 _ Vanilla Bee Bar, 2 _ Citrus, 2 _ Hawaiian 2 _ Honey, 2 _ Lavender, 1 _ Peppermint & 1 _ Natural",,,,,,,1.00,72.00,,,,,1.00,honeyhouse400,honeyhouse160,lg1_002419.jpg,lg1_002419.jpg,,,honeyhouse800,lg1_002419.jpg,,,,,,,,,
"(3.5 oz each) in an Organza Bag. One Honey, Citrus and Lavender Choose Your Scents 3 Soaps",GS3C,(All) Honey House Naturals, Choose Your Scents _ 3 Soaps,,,,,,,1.00,9.00,,,,,1.00,honeyhouse400,honeyhouse160,lg1_000231.jpg,lg1_000231.jpg,,,honeyhouse800,lg1_000231.jpg,,,,,,,,,
" 8 Soap Gift Sets: 2 Vanilla, 2 Citrus, 1 Honey 2 Lavender, 1 Hawaiian & 1 FREE Bee Bar Tester",DSGS,(All) Honey House Naturals," 8 _ Soap Gift Sets: 2 Vanilla, 2 Citrus, 1 Honey 2 Lavender,_1 Hawaiian & 1 FREE Bee Bar Tester",,,,,,,1.00,88.00,,,,,1.00,honeyhouse400,honeyhouse160,lg1_000029.jpg,lg1_000029.jpg,,,honeyhouse800,lg1_000029.jpg,,,,,,,,,
Paper Wrapped Soap in an Organza Bag SAVE $ .25 Van Bee Bar/Van Almond Lip/Honey Soap,SGSV,"(All) Honey House Naturals|3 Piece Soap Gift Set: Large Bee Bar, Lip Butter Tube, Florentine", Van Bee Bar/Van Almond Lip/Honey Soap,,,,,,,1.00,11.00,,,,,1.00,honeyhouse400,honeyhouse160,lg1_000076.jpg,lg1_000076.jpg,,,honeyhouse800,lg1_000076.jpg,,,,,,,,,
Paper Wrapped Soap in an Organza Bag SAVE $ .25 Citrus Bee Bar/Tang Lip/Citrus Soap,SGSC,"(All) Honey House Naturals|3 Piece Soap Gift Set: Large Bee Bar, Lip Butter Tube, Florentine", Citrus Bee Bar/Tang Lip/Citrus Soap,,,,,,,1.00,11.00,,,,,1.00,honeyhouse400,honeyhouse160,lg1_000076.jpg,lg1_000076.jpg,,,honeyhouse800,lg1_000076.jpg,,,,,,,,,
Paper Wrapped Soap in an Organza Bag SAVE $ .25 Hawaiian Bee Bar/Mango Lip/Citrus Soap,SGSHA,"(All) Honey House Naturals|3 Piece Soap Gift Set: Large Bee Bar, Lip Butter Tube, Florentine", Hawaiian Bee Bar/Mango Lip/Citrus Soap,,,,,,,1.00,11.00,,,,,1.00,honeyhouse400,honeyhouse160,lg1_000076.jpg,lg1_000076.jpg,,,honeyhouse800,lg1_000076.jpg,,,,,,,,,
Paper Wrapped Soap in an Organza Bag SAVE $ .25 Honey Bee Bar/Rasp Pom Lip/Honey Soap,SGSH,"(All) Honey House Naturals|3 Piece Soap Gift Set: Large Bee Bar, Lip Butter Tube, Florentine", Honey Bee Bar/Rasp Pom Lip/Honey Soap,,,,,,,1.00,11.00,,,,,1.00,honeyhouse400,honeyhouse160,lg1_000076.jpg,lg1_000076.jpg,,,honeyhouse800,lg1_000076.jpg,,,,,,,,,
Paper Wrapped Soap in an Organza Bag SAVE $ .25 Lav Bee Bar/Rasp Lemonade Lip/Lav Soap,SGSL,"(All) Honey House Naturals|3 Piece Soap Gift Set: Large Bee Bar, Lip Butter Tube, Florentine", Lav Bee Bar/Rasp Lemonade Lip/Lav Soap,,,,,,,1.00,11.00,,,,,1.00,honeyhouse400,honeyhouse160,lg1_000076.jpg,lg1_000076.jpg,,,honeyhouse800,lg1_000076.jpg,,,,,,,,,
Paper Wrapped Soap in an Organza Bag SAVE $ .25 Peppermint BB/Peppermint Lip/Honey Soap,SGSP,"(All) Honey House Naturals|3 Piece Soap Gift Set: Large Bee Bar, Lip Butter Tube, Florentine", Peppermint BB/Peppermint Lip/Honey Soap,,,,,,,1.00,11.00,,,,,1.00,honeyhouse400,honeyhouse160,lg1_000076.jpg,lg1_000076.jpg,,,honeyhouse800,lg1_000076.jpg,,,,,,,,,
Paper Wrapped Soap in an Organza Bag SAVE $ .25 Natural Bee Bar/Natural Lip/Honey Soap,SGSN,"(All) Honey House Naturals|3 Piece Soap Gift Set: Large Bee Bar, Lip Butter Tube, Florentine", Natural Bee Bar/Natural Lip/Honey Soap,,,,,,,1.00,11.00,,,,,1.00,honeyhouse400,honeyhouse160,lg1_000076.jpg,lg1_000076.jpg,,,honeyhouse800,lg1_000076.jpg,,,,,,,,,
"3 SMALL BEE BAR GIFT SET: 3 Small Bee Bar Lotions in Organza Bag Vanilla, Citrus & Hawaiian Bee Bars",GLV3A,(All) Honey House Naturals," Vanilla, Citrus & Hawaiian Bee Bars",,,,,,,1.00,12.00,,,,,1.00,honeyhouse400,honeyhouse160,lg1_002382.jpg,lg1_002382.jpg,,,honeyhouse800,lg1_002382.jpg,,,,,,,,,
"3 SMALL BEE BAR GIFT SET: 3 Small Bee Bar Lotions in Organza Bag Lavender, Honey & Natural Bee Bars",GLV3B,(All) Honey House Naturals," Lavender, Honey & Natural Bee Bars",,,,,,,1.00,12.00,,,,,1.00,honeyhouse400,honeyhouse160,lg1_002382.jpg,lg1_002382.jpg,,,honeyhouse800,lg1_002382.jpg,,,,,,,,,
" Lip Butter Tube, Acrylic Plate in an Organza Bag Vanilla Bee Bars/Vanilla Almond Lip",GLB4V,"(All) Honey House Naturals|4 Piece Lotion Gift Set: Large Bee Bar, Small Bee Bar,", Vanilla Bee Bars/Vanilla Almond Lip,,,,,,,1.00,13.50,,,,,1.00,honeyhouse400,honeyhouse160,lg1_000038.jpg,lg1_000038.jpg,,,honeyhouse800,lg1_000038.jpg,,,,,,,,,
" Lip Butter Tube, Acrylic Plate in an Organza Bag Citrus Bee Bars/Tangerine Lip Butter",GLB4C,"(All) Honey House Naturals|4 Piece Lotion Gift Set: Large Bee Bar, Small Bee Bar,", Citrus Bee Bars/Tangerine Lip Butter,,,,,,,1.00,13.50,,,,,1.00,honeyhouse400,honeyhouse160,lg1_000038.jpg,lg1_000038.jpg,,,honeyhouse800,lg1_000038.jpg,,,,,,,,,
" Lip Butter Tube, Acrylic Plate in an Organza Bag Hawaiian Bee Bars/Mango Lip Butter",GLB4HA,"(All) Honey House Naturals|4 Piece Lotion Gift Set: Large Bee Bar, Small Bee Bar,", Hawaiian Bee Bars/Mango Lip Butter,,,,,,,1.00,13.50,,,,,1.00,honeyhouse400,honeyhouse160,lg1_000038.jpg,lg1_000038.jpg,,,honeyhouse800,lg1_000038.jpg,,,,,,,,,
" Lip Butter Tube, Acrylic Plate in an Organza Bag Honey Bee Bars/Rasp Pomegranate Lip",GLB4H,"(All) Honey House Naturals|4 Piece Lotion Gift Set: Large Bee Bar, Small Bee Bar,", Honey Bee Bars/Rasp Pomegranate Lip,,,,,,,1.00,13.50,,,,,1.00,honeyhouse400,honeyhouse160,lg1_000038.jpg,lg1_000038.jpg,,,honeyhouse800,lg1_000038.jpg,,,,,,,,,
" Lip Butter Tube, Acrylic Plate in an Organza Bag Lavender Bee Bars/Rasp Lemonade Lip",GLB4L,"(All) Honey House Naturals|4 Piece Lotion Gift Set: Large Bee Bar, Small Bee Bar,", Lavender Bee Bars/Rasp Lemonade Lip,,,,,,,1.00,13.50,,,,,1.00,honeyhouse400,honeyhouse160,lg1_000038.jpg,lg1_000038.jpg,,,honeyhouse800,lg1_000038.jpg,,,,,,,,,
" Lip Butter Tube, Acrylic Plate in an Organza Bag Peppermint Bee Bars/Peppermint Lip",GLB4P,"(All) Honey House Naturals|4 Piece Lotion Gift Set: Large Bee Bar, Small Bee Bar,", Peppermint Bee Bars/Peppermint Lip,,,,,,,1.00,13.50,,,,,1.00,honeyhouse400,honeyhouse160,lg1_000038.jpg,lg1_000038.jpg,,,honeyhouse800,lg1_000038.jpg,,,,,,,,,
" Lip Butter Tube, Acrylic Plate in an Organza Bag Natural Bee Bars/Natural Lip Butter",GLB4N,"(All) Honey House Naturals|4 Piece Lotion Gift Set: Large Bee Bar, Small Bee Bar,", Natural Bee Bars/Natural Lip Butter,,,,,,,1.00,13.50,,,,,1.00,honeyhouse400,honeyhouse160,lg1_000038.jpg,lg1_000038.jpg,,,honeyhouse800,lg1_000038.jpg,,,,,,,,,
 Beeswax Tea Light Candles 100% Beeswax Set of 3 in an Organza Bag,CTEA,(All) Honey House Naturals|Accessories, Beeswax Tea Light Candles 100% Beeswax _ Set of 3 in an Organza Bag,,,,,,,1.00,3.00,,,,,1.00,honeyhouse400,honeyhouse160,tmb1_001332.jpg,tmb1_001332.jpg,,,honeyhouse800,tmb1_001332.jpg,,,,,,,,,
 Ex LG Organza Gold Bag Indivdual Size 5(w) x 7(h) inches ,GBXL,(All) Honey House Naturals|Accessories, Ex _ LG Organza Gold Bag _ Indivdual Size __5(w) x 7(h) inches ,,,,,,,1.00,0.50,,,,,1.00,honeyhouse400,honeyhouse160,lg1_000041.jpg,lg1_000041.jpg,,,honeyhouse800,lg1_000041.jpg,,,,,,,,,
 Small Organza Gold Bag Indiv. Size 3(w) x 4(h) in,GBS,(All) Honey House Naturals|Accessories, Small Organza Gold Bag _Indiv. Size_3(w) x 4(h) in,,,,,,,1.00,0.30,,,,,1.00,honeyhouse400,honeyhouse160,lg1_000041.jpg,lg1_000041.jpg,,,honeyhouse800,lg1_000041.jpg,,,,,,,,,
Beard Balm TIN Individual 1.5 oz Smoky Cedar,OMBS,(All) Honey House Naturals|Beard Balm Certified Made With Organic, Smoky Cedar,,,,,,,1.00,6.00,,,,,1.00,honeyhouse400,honeyhouse160,lg1_000244.jpg,lg1_000244.jpg,,,honeyhouse800,lg1_000244.jpg,,,,,,,,,
Beard Balm TIN Individual 1.5 oz Rugged Mint,OMBM,(All) Honey House Naturals|Beard Balm Certified Made With Organic, Rugged Mint,,,,,,,1.00,6.00,,,,,1.00,honeyhouse400,honeyhouse160,lg1_000244.jpg,lg1_000244.jpg,,,honeyhouse800,lg1_000244.jpg,,,,,,,,,
Beard Balm TIN Individual 1.5 oz Brisk Citrus,OMBC,(All) Honey House Naturals|Beard Balm Certified Made With Organic, Brisk Citrus,,,,,,,1.00,6.00,,,,,1.00,honeyhouse400,honeyhouse160,lg1_000244.jpg,lg1_000244.jpg,,,honeyhouse800,lg1_000244.jpg,,,,,,,,,
Beard Balm TIN Individual 1.5 oz Naked,OMBN,(All) Honey House Naturals|Beard Balm Certified Made With Organic, Naked,,,,,,,1.00,6.00,,,,,1.00,honeyhouse400,honeyhouse160,lg1_000244.jpg,lg1_000244.jpg,,,honeyhouse800,lg1_000244.jpg,,,,,,,,,
Tester Beard Balm 1.5 oz Smoky Cedar,OMBTS,(All) Honey House Naturals|Beard Balm Certified Made With Organic,Smoky Cedar,,,,,,,1.00,4.00,,,,,1.00,honeyhouse400,honeyhouse160,lg1_000255.jpg,lg1_000255.jpg,,,honeyhouse800,lg1_000255.jpg,,,,,,,,,
Tester Beard Balm 1.5 oz Rugged Mint,OMBTM,(All) Honey House Naturals|Beard Balm Certified Made With Organic,Rugged Mint,,,,,,,1.00,4.00,,,,,1.00,honeyhouse400,honeyhouse160,lg1_000255.jpg,lg1_000255.jpg,,,honeyhouse800,lg1_000255.jpg,,,,,,,,,
Tester Beard Balm 1.5 oz Brisk Citrus,OMBTC,(All) Honey House Naturals|Beard Balm Certified Made With Organic,Brisk Citrus,,,,,,,1.00,4.00,,,,,1.00,honeyhouse400,honeyhouse160,lg1_000255.jpg,lg1_000255.jpg,,,honeyhouse800,lg1_000255.jpg,,,,,,,,,
Tester Beard Balm 1.5 oz Naked,OMBTN,(All) Honey House Naturals|Beard Balm Certified Made With Organic,Naked,,,,,,,1.00,4.00,,,,,1.00,honeyhouse400,honeyhouse160,lg1_000255.jpg,lg1_000255.jpg,,,honeyhouse800,lg1_000255.jpg,,,,,,,,,
Beard Elixir Individual 1 fl oz Smoky Cedar,OMES,(All) Honey House Naturals|Beard Elixir Certified Made With Organic, Smoky Cedar,,,,,,,1.00,6.00,,,,,1.00,honeyhouse400,honeyhouse160,lg1_000241.jpg,lg1_000241.jpg,,,honeyhouse800,lg1_000241.jpg,,,,,,,,,
Beard Elixir Individual 1 fl oz Rugged Mint,OMEM,(All) Honey House Naturals|Beard Elixir Certified Made With Organic, Rugged Mint,,,,,,,1.00,6.00,,,,,1.00,honeyhouse400,honeyhouse160,lg1_000241.jpg,lg1_000241.jpg,,,honeyhouse800,lg1_000241.jpg,,,,,,,,,
Beard Elixir Individual 1 fl oz Brisk Citrus,OMEC,(All) Honey House Naturals|Beard Elixir Certified Made With Organic, Brisk Citrus,,,,,,,1.00,6.00,,,,,1.00,honeyhouse400,honeyhouse160,lg1_000241.jpg,lg1_000241.jpg,,,honeyhouse800,lg1_000241.jpg,,,,,,,,,
Beard Elixir Individual 1 fl oz Naked,OMEN,(All) Honey House Naturals|Beard Elixir Certified Made With Organic, Naked,,,,,,,1.00,6.00,,,,,1.00,honeyhouse400,honeyhouse160,lg1_000241.jpg,lg1_000241.jpg,,,honeyhouse800,lg1_000241.jpg,,,,,,,,,
Tester Beard Elixir 1 fl oz Smoky Cedar,OMETS,(All) Honey House Naturals|Beard Elixir Certified Made With Organic,Smoky Cedar,,,,,,,1.00,4.00,,,,,1.00,honeyhouse400,honeyhouse160,lg1_000253.jpg,lg1_000253.jpg,,,honeyhouse800,lg1_000253.jpg,,,,,,,,,
Tester Beard Elixir 1 fl oz Rugged Mint,OMETM,(All) Honey House Naturals|Beard Elixir Certified Made With Organic, Rugged Mint,,,,,,,1.00,4.00,,,,,1.00,honeyhouse400,honeyhouse160,lg1_000253.jpg,lg1_000253.jpg,,,honeyhouse800,lg1_000253.jpg,,,,,,,,,
Tester Beard Elixir 1 fl oz Brisk Citrus,OMETC,(All) Honey House Naturals|Beard Elixir Certified Made With Organic,Brisk Citrus,,,,,,,1.00,4.00,,,,,1.00,honeyhouse400,honeyhouse160,lg1_000253.jpg,lg1_000253.jpg,,,honeyhouse800,lg1_000253.jpg,,,,,,,,,
Tester Beard Elixir 1 fl oz Naked,OMETN,(All) Honey House Naturals|Beard Elixir Certified Made With Organic, Naked,,,,,,,1.00,4.00,,,,,1.00,honeyhouse400,honeyhouse160,lg1_000253.jpg,lg1_000253.jpg,,,honeyhouse800,lg1_000253.jpg,,,,,,,,,
"BEARD GIFT SET: Beard Balm, Beard Elixir in Silver Bag Smoky Cedar",OGBS,"(All) Honey House Naturals|Beard Gift Set: Beard Balm, Beard Elixir In Silver Bag", Smoky Cedar,,,,,,,1.00,12.00,,,,,1.00,honeyhouse400,honeyhouse160,lg1_000272.jpg,lg1_000272.jpg,,,honeyhouse800,lg1_000272.jpg,,,,,,,,,
"BEARD GIFT SET: Beard Balm, Beard Elixir in Silver Bag Rugged Mint",OGBM,"(All) Honey House Naturals|Beard Gift Set: Beard Balm, Beard Elixir In Silver Bag", Rugged Mint,,,,,,,1.00,12.00,,,,,1.00,honeyhouse400,honeyhouse160,lg1_000272.jpg,lg1_000272.jpg,,,honeyhouse800,lg1_000272.jpg,,,,,,,,,
"BEARD GIFT SET: Beard Balm, Beard Elixir in Silver Bag Brisk Citrus",OGBC,"(All) Honey House Naturals|Beard Gift Set: Beard Balm, Beard Elixir In Silver Bag", Brisk Citrus,,,,,,,1.00,12.00,,,,,1.00,honeyhouse400,honeyhouse160,lg1_000272.jpg,lg1_000272.jpg,,,honeyhouse800,lg1_000272.jpg,,,,,,,,,
"BEARD GIFT SET: Beard Balm, Beard Elixir in Silver Bag Naked",OGBN,"(All) Honey House Naturals|Beard Gift Set: Beard Balm, Beard Elixir In Silver Bag", Naked,,,,,,,1.00,12.00,,,,,1.00,honeyhouse400,honeyhouse160,lg1_000272.jpg,lg1_000272.jpg,,,honeyhouse800,lg1_000272.jpg,,,,,,,,,
Bee Bar - After 3rd Case Reduced to $5.90 each Private Label Large Bee Bar Display Box SAVE $10.75 18 Bars Assorted or Choose Scents 1 FREE Tester,DPL4,(All) Honey House Naturals|Bee Bar, After 3rd Case Reduced to $5.90 each Private Label Large Bee Bar Display Box _ SAVE $10.75 18 Bars _ Assorted or Choose Scents _ 1 FREE Tester ,,,,,,,1.00,106.25,,,,,1.00,honeyhouse400,honeyhouse160,lg1_002371.jpg,lg1_002371.jpg,,,honeyhouse800,lg1_002371.jpg,,,,,,,,,
Bee Bar - Private Label Small Bee Bar Display Box 32 Bars Assorted or Choose Scents 1 FREE Tester ($4.06 Each),DPLS1,(All) Honey House Naturals|Bee Bar, Private Label Small Bee Bar Display Box 32 Bars _ Assorted or Choose Scents 1 FREE Tester _ ($4.06 Each),,,,,,,1.00,130.00,,,,,1.00,honeyhouse400,honeyhouse160,lg1_000123.jpg,lg1_000123.jpg,,,honeyhouse800,lg1_000123.jpg,,,,,,,,,
Bee Bar - After 3rd Case Reduced to 3.75 each Private Label Small Bee Bar Display Box Save $10.00 32 Bars Assorted or Choose Scents 1 FREE Tester,DPLS4,(All) Honey House Naturals|Bee Bar, After 3rd Case Reduced to 3.75 each Private Label Small Bee Bar Display Box _ Save $10.00 32 Bars _ Assorted or Choose Scents _ 1 FREE Tester,,,,,,,1.00,120.00,,,,,1.00,honeyhouse400,honeyhouse160,lg1_000123.jpg,lg1_000123.jpg,,,honeyhouse800,lg1_000123.jpg,,,,,,,,,
"Bee Bar - Private Label 2 Piece Sets 12 Assorted Small Bee Bar with Private Label & Lip Tube Set in Bag 2 Vanilla Bee Bar, 2 Citrus, 2 Hawaiian 2 Honey, 2 Lavender, 1 Peppermint & 1 Natural Or Choose Scent 1 FREE Tester",DPLGLB12,(All) Honey House Naturals|Bee Bar,"_Private Label 2 Piece Sets _ 12_Assorted Small Bee Bar with Private Label & Lip Tube Set in Bag 2 _ Vanilla Bee Bar, 2 _ Citrus, 2 _ Hawaiian 2 _ Honey, 2 _ Lavender, 1 _ Peppermint & 1 _ Natural Or Choose Scent _ 1 FREE Tester",,,,,,,1.00,72.00,,,,,1.00,honeyhouse400,honeyhouse160,lg1_002443.jpg,lg1_002443.jpg,,,honeyhouse800,lg1_002443.jpg,,,,,,,,,
