Standing Perched Owl,SM817,Feathered Friends,"4"" x 7"" x 4""   This upstanding new owl design joins our other owl pieces from Exuma Exulien … this is a must-have for any store!",Artist: Exuma Exulien,,,,7 x 4 ,,1,16.1,,,,,1,Beyond400,Beyond160,d3fb345f50eaec9e10eaf65599db9b918bdb599d.jpg,d3fb345f50eaec9e10eaf65599db9b918bdb599d.jpg,,,Beyond800,d3fb345f50eaec9e10eaf65599db9b918bdb599d.jpg,,
Peacock Perch,REC057,Feathered Friends,"12"" x 25""   Poised and the picture of perfection … wonderful curves grace this lovely peacock. Crafted by Charles Luthern.",Artist: Charles Luthern,,,,12 x 25,,1,40,,,,,1,Beyond400,Beyond160,REC057.jpg,REC057.jpg,,,Beyond800,REC057.jpg,,
Glory Eagle,SM056,Feathered Friends,"15"" x 21""   We are proud to offer this wonderful new emblem of grace and glory. Made by new artist Bertrand Lindor.",Artist: Bertrand Lindor,,,,15 x 21,,1,48,,,,,1,Beyond400,Beyond160,SM056.jpg,SM056.jpg,,,Beyond800,SM056.jpg,,
Painted Bird Forest,REC845,Feathered Friends,,Made by Artist: Winston Cajuste,,,,,,1,31.5,,,,,1,Beyond400,Beyond160,d7342a3eae9127b442a1d49afeb015e3a361b75e.jpg,d7342a3eae9127b442a1d49afeb015e3a361b75e.jpg,,,Beyond800,d7342a3eae9127b442a1d49afeb015e3a361b75e.jpg,,
Peace Dove Garden Stake,SM810,Feathered Friends,,Made by Artist: Cineus Louime,,,,,,1,19,,,,,1,Beyond400,Beyond160,73dec05b6bafd9450b69f80ef934812c1d0f9c69.jpg,73dec05b6bafd9450b69f80ef934812c1d0f9c69.jpg,,,Beyond800,73dec05b6bafd9450b69f80ef934812c1d0f9c69.jpg,,
Painted Birds and Boughs Cross,SM830,Feathered Friends,,Made by Artist: Mardi Bigueson,,,,,,1,24,,,,,1,Beyond400,Beyond160,e45b35dda6e7b25a9993e10b4c5436e242f36a41.jpg,e45b35dda6e7b25a9993e10b4c5436e242f36a41.jpg,,,Beyond800,e45b35dda6e7b25a9993e10b4c5436e242f36a41.jpg,,
Singing Rooster 3-D,REC976,Feathered Friends|(Newest) Product Additions,,,,,,,,1,25.5,,,,,1,Beyond400,Beyond160,06c242c75084daf401ad096c6d3969a58e2d8d00.jpg,06c242c75084daf401ad096c6d3969a58e2d8d00.jpg,,,Beyond800,06c242c75084daf401ad096c6d3969a58e2d8d00.jpg,,
My Little Chickadee Painted Stake,SM002,Feathered Friends|(Newest) Product Additions,,,,,,,,1,9.8,,,,,1,Beyond400,Beyond160,35f87bbee1e638346c8cd68f798c6de9c912d97f.jpg,35f87bbee1e638346c8cd68f798c6de9c912d97f.jpg,,,Beyond800,35f87bbee1e638346c8cd68f798c6de9c912d97f.jpg,,
Lark Painted Ornament,SM982,Feathered Friends|(Newest) Product Additions,,,,,,,,1,7.7,,,,,1,Beyond400,Beyond160,8a04a43f075179db2fbc703d50aa811becb5b328.jpg,8a04a43f075179db2fbc703d50aa811becb5b328.jpg,,,Beyond800,8a04a43f075179db2fbc703d50aa811becb5b328.jpg,,
Red Rooster Round,RND975,Feathered Friends|(Newest) Product Additions,,,,,,,,1,58,,,,,1,Beyond400,Beyond160,9b30b4e29b97645b1095d0588bcc1b9440e80c4a.jpg,9b30b4e29b97645b1095d0588bcc1b9440e80c4a.jpg,,,Beyond800,9b30b4e29b97645b1095d0588bcc1b9440e80c4a.jpg,,
Owl-Light Candle Holders,SM997,Feathered Friends|(Newest) Product Additions,,,,,,,,1,18.2,,,,,1,Beyond400,Beyond160,b7b5a02100e50a95012639ed88688ba56d512fef.jpg,b7b5a02100e50a95012639ed88688ba56d512fef.jpg,,,Beyond800,b7b5a02100e50a95012639ed88688ba56d512fef.jpg,,
 Winged Garden Stake with Marbles,SM984,Feathered Friends|(Newest) Product Additions,,,,,,,,1,10.5,,,,,1,Beyond400,Beyond160,d9d1d5a9c33b9cfbb644bb5ae135063d3dd3cfad.jpg,d9d1d5a9c33b9cfbb644bb5ae135063d3dd3cfad.jpg,,,Beyond800,d9d1d5a9c33b9cfbb644bb5ae135063d3dd3cfad.jpg,,
Butterfly Bird Orbit,RND052,Feathered Friends|Butterflies & Bugs,"23"" x 23""  There is something light and airy about this butterflies and birds in perfect harmony. Hand crafted by Daniel Bernado.",Artist: Daniel Bernado,,,,23 x 23,,1,41,,,,,1,Beyond400,Beyond160,RND052.jpg,RND052.jpg,,,Beyond800,RND052.jpg,,
Bird Vine,SM256,Feathered Friends|Floral,Tall sunny flowers reach for the skies and our bird friends seem to help them reach. Created by Jean Ronald Brutus.,Made by Artist: Jean Ronald Brutus,,,,5x24 ,,1,13.3,,,,,1,Beyond400,Beyond160,SM256.jpg,SM256.jpg,,,Beyond800,SM256.jpg,,
Finches and Flowers,SM418,Feathered Friends|Floral,Great size and great proportions … a lovely symmetrical balance of sunflowers and birds. Created by Jean Robens Brutus.,Made by Artist: Jean Robens Brutus,,,,5.5x7.5 ,,1,9.1,,,,,1,Beyond400,Beyond160,SM418.jpg,SM418.jpg,,,Beyond800,SM418.jpg,,
Summer Hummer,SM421,Feathered Friends|Floral,Everyone loves this small piece with a large 3-dimensional impact. The hummingbird bends around to hover over the flower … beautiful! Created by Willy Lijeune.,Made by Artist: Willy Lijeune,,,,12x12,,1,22,,,,,1,Beyond400,Beyond160,SM421.jpg,SM421.jpg,,,Beyond800,SM421.jpg,,
Hummingbird Heartbeat - 3D,SM671,Feathered Friends,This is one of those sweet designs that many of our customers include in every order … the dimensional flower is beautiful and the bird's wing bends outward. Created by Ybenson Excellent.,Made by Artist: Ybenson Excellent ,,,,8x14,,1,15,,,,,1,Beyond400,Beyond160,SM671.jpg,SM671.jpg,,,Beyond800,SM671.jpg,,
Golden Daisy Painted Garden Stake,SM883,Floral,"9"" x 9"" on 18"" stake   The real flowers in the garden will be jealous of this new design when this one shows up! Made by Omiscar Louis Juste.",Artist: Omiscar Louis Juste,,,,9 x 9 on 18 stake,,1,15,,,,,1,Beyond400,Beyond160,83f677cb7416c38e3ae4a48e733c2a95e0966227.jpg,83f677cb7416c38e3ae4a48e733c2a95e0966227.jpg,,,Beyond800,83f677cb7416c38e3ae4a48e733c2a95e0966227.jpg,,
Grapes on a Vine,REC028,Floral,This vertical vine is a perennial favorite. Created by Nicolson Mathieu.,Made by Artist: Nicolson Mathieu,,,,7x34,,1,29,,,,,1,Beyond400,Beyond160,REC028.jpg,REC028.jpg,,,Beyond800,REC028.jpg,,
Sunflower Burst,REC725,Floral,This is a true metal sculpture … with high/deep details that come alive in this unique design. Created by Yves Darius.,Made by Artist: Yves Darius,,,,15x20,,1,37.1,,,,,1,Beyond400,Beyond160,REC725.jpg,REC725.jpg,,,Beyond800,REC725.jpg,,
Floral Wreath,RND475,Floral,Circling buds and leaves entwine this full-size round. Created by Brutus Max-Elie.,Made by Artist: Brutus Max-Elie,,,,23x23,,1,41,,,,,1,Beyond400,Beyond160,RND475.jpg,RND475.jpg,,,Beyond800,RND475.jpg,,
Lid Floral Wreath,RND547,Floral,We love the large rounds that show off the bung holes from the lids of the oil drum. Try showing this as a tabletop centerpieces with flower or a large candle in the middle. Created by Brutus Max-Elie.,Made by Artist: Brutus Max-Elie,,,,23x23,,1,44,,,,,1,Beyond400,Beyond160,RND547.jpg,RND547.jpg,,,Beyond800,RND547.jpg,,
Hanging Grape Clusters,RND744,Floral,"We love how these grapes cascade down from the top of the piece … perfect for a wine tasting room, winery or wine shop. Created by Meca Robenson.",Made by Artist: Meca Robenson,,,,23x23,,1,41,,,,,1,Beyond400,Beyond160,RND744.jpg,RND744.jpg,,,Beyond800,RND744.jpg,,
Mini Sunflower,SM108,Floral,Simple elements are the key to great design in this lovely sunflower wall sculpture. Created by Jean Rony.,Made by Artist: Jean Rony,,,,8x11,,1,12,,,,,1,Beyond400,Beyond160,SM108.jpg,SM108.jpg,,,Beyond800,SM108.jpg,,
Springtime Bouquet,SM454,Floral,This one goes anywhere … a great size and design that is versatile and simply radiant. Created by Bernard Excellent.,Made by Artist: Bernard Excellent,,,,13x13,,1,11.9,,,,,1,Beyond400,Beyond160,SM454.jpg,SM454.jpg,,,Beyond800,SM454.jpg,,
Small Floral Wreath,SM546,Floral,This small wreath is really nice … hanging on a wall or try displaying flat on a tabletop with a floral arrangement. Created by Brutus Max-Elie.,Made by Artist: Brutus Max-Elie,,,,15x15,,1,20,,,,,1,Beyond400,Beyond160,SM546.jpg,SM546.jpg,,,Beyond800,SM546.jpg,,
Trumpet Flower Twirl Garden Stake,SM729,Floral,"New for 2015, this garden stake brings more floral fun to any landscape, container or garden. Created by Omiscar Louis Juste.",Made by Artist: Omiscar Louis Juste,,,,7x26,,1,11,,,,,1,Beyond400,Beyond160,SM729.jpg,SM729.jpg,,,Beyond800,SM729.jpg,,
Sunny Pinwheel Garden Stake,SM730,Floral,Our newest garden stake has great energy … and the 3D spiral center draws you and your garden in. Created by Omiscar Louis Juste.,Made by Artist: Omiscar Louis Juste,,,,7.5x26,,1,11,,,,,1,Beyond400,Beyond160,SM730.jpg,SM730.jpg,,,Beyond800,SM730.jpg,,
Sunflower Circle Garden Stake,SM731,Floral,A circle of sunny flowers make a beautiful bouquet display. Created by Omiscar Louis Juste.,Made by Artist: Omiscar Louis Juste,,,,7.5x26,,1,11,,,,,1,Beyond400,Beyond160,SM731.jpg,SM731.jpg,,,Beyond800,SM731.jpg,,
Large Round Lantern,SM767,Floral,"Our new lanterns are amazing … with a hook for hanging and punched holes in the bottom for drainage, this leaf-inspired design is ready for use in and out doors. Crafted by Ronald Jeudi.",Made by Artist: Ronald Jeudi,,,,7.5x11.5x7.5,,1,50,,,,,1,Beyond400,Beyond160,SM767.jpg,SM767.jpg,,,Beyond800,SM767.jpg,,
Tall Rectangle Lantern,SM768,Floral,"Our new lanterns are amazing … with a hook for hanging and punched holes in the bottom for drainage, this leaf-inspired design is ready for use in and out doors. Crafted by Ronald Jeudi.",Made by Artist: Ronald Jeudi,,,,5x14x5,,1,40,,,,,1,Beyond400,Beyond160,SM768.jpg,SM768.jpg,,,Beyond800,SM768.jpg,,
Swirl Votive / Pencil Holder,SM676,Floral,"3.25"" x 4""        Multi-functional as a candle votive or a pencil holder or a glass caddy for a guest bathroom ... it makes a great teacher gift! Created by Jeanclaude Pierre. ",Artist: Jeanclaude Pierre,,,,3.25 x 4,,1,7.7,,,,,1,Beyond400,Beyond160,5de5c59fde9575f11f2dbae0dbcaa1fe7a29e432.jpg,5de5c59fde9575f11f2dbae0dbcaa1fe7a29e432.jpg,,,Beyond800,5de5c59fde9575f11f2dbae0dbcaa1fe7a29e432.jpg,,
Small Filigree Bowl,SM809,Floral,"4.5"" x 4.5"" x 2""   Graceful swirls embrace to create a beautiful little bowl. Crafted by Bruno Herby.",Artist: Bruno Herby,,,,4 x 4,,1,5.95,,,,,1,Beyond400,Beyond160,30cabf608c698a23fa997b380eb34f385f995c5a.jpg,30cabf608c698a23fa997b380eb34f385f995c5a.jpg,,,Beyond800,30cabf608c698a23fa997b380eb34f385f995c5a.jpg,,
Floral Tree Round with Mirror,MIR044,Floral,"23"" x 23""   This beautiful floral tree round creates the perfect reflection of good taste and great design. Crafted by Jena Marie Soulouque.",Artist: Jean Marie Soulouque,,,,23 x 23,,1,52,,,,,1,Beyond400,Beyond160,MIR044.jpg,MIR044.jpg,,,Beyond800,MIR044.jpg,,
FAMILY,REC043,Floral,"23"" x 9""   Simple and to the point … FAMILY says it all! Created by Jean Edmond.",Artist: Jean Edmond,,,,23 x 9,,1,28,,,,,1,Beyond400,Beyond160,REC043.jpg,REC043.jpg,,,Beyond800,REC043.jpg,,
Bouquet,RND848,Floral,,Made by Artist: Samuel Brutus,,,,,,1,41,,,,,1,Beyond400,Beyond160,e7ce97217fd0b55e61f3ba7088f67fff90351c45.jpg,e7ce97217fd0b55e61f3ba7088f67fff90351c45.jpg,,,Beyond800,e7ce97217fd0b55e61f3ba7088f67fff90351c45.jpg,,
Tall Cactus,SM818,Floral,,Made by Artist: Frontnell Aristade,,,,,,1,47.95,,,,,1,Beyond400,Beyond160,b876f9784b5d048df86cfb8bb6277a20ed842eb3.jpg,b876f9784b5d048df86cfb8bb6277a20ed842eb3.jpg,,,Beyond800,b876f9784b5d048df86cfb8bb6277a20ed842eb3.jpg,,
Oval Cactus Cluster,SM819,Floral,,Made by Artist: Frontnell Aristade,,,,,,1,41.3,,,,,1,Beyond400,Beyond160,92b0f93028e4dc43fefe738b46b826d36e872e32.jpg,92b0f93028e4dc43fefe738b46b826d36e872e32.jpg,,,Beyond800,92b0f93028e4dc43fefe738b46b826d36e872e32.jpg,,
Eternity Leaf Round,RND961,Floral|(Newest) Product Additions,"18"" x 18"" Photography does not do this new round justice â€¦ the decorative detailing in the metal is amazing â€¦ like it could float on a pond. Crafted by Herby Germain.",,,,,,,1,37,,,,,1,Beyond400,Beyond160,5ec7a1c42ceb6bf0d37030d1c51d52ac394e4411.jpg,5ec7a1c42ceb6bf0d37030d1c51d52ac394e4411.jpg,,,Beyond800,5ec7a1c42ceb6bf0d37030d1c51d52ac394e4411.jpg,,
Trois Fleur Rond 3-D,RND952,Floral|(Newest) Product Additions,,,,,,,,1,21,,,,,1,Beyond400,Beyond160,84aac3fb555680ff43f98de66180852b0caf04dd.jpg,84aac3fb555680ff43f98de66180852b0caf04dd.jpg,,,Beyond800,84aac3fb555680ff43f98de66180852b0caf04dd.jpg,,
Muromachi Painted Bowl,SM006,Floral|(Newest) Product Additions,,,,,,,,1,23,,,,,1,Beyond400,Beyond160,a940c35d26a46fd80c4b1c8a4779148f80b5cb1a.jpg,a940c35d26a46fd80c4b1c8a4779148f80b5cb1a.jpg,,,Beyond800,a940c35d26a46fd80c4b1c8a4779148f80b5cb1a.jpg,,
 Ardent Flower Round,SM986,Floral|(Newest) Product Additions,"10"" x 10"" Mesmerizing and gently beautiful â€¦ this new floral round is a great size and graceful design from Robento Dorestan.",,,,,,,1,13.3,,,,,1,Beyond400,Beyond160,c1c029eb2d2b529d3aa06a281e6d2e17cd93af2d.jpg,c1c029eb2d2b529d3aa06a281e6d2e17cd93af2d.jpg,,,Beyond800,c1c029eb2d2b529d3aa06a281e6d2e17cd93af2d.jpg,,
Berry Pink Painted Bouquet,SM998,Floral|(Newest) Product Additions,,,,,,,,1,21,,,,,1,Beyond400,Beyond160,c7a0d5c0e8190d5488ae58d9207e085c299dc567.jpg,c7a0d5c0e8190d5488ae58d9207e085c299dc567.jpg,,,Beyond800,c7a0d5c0e8190d5488ae58d9207e085c299dc567.jpg,,
Buzzing Around Triple Hook,SM613,Floral|Butterflies & Bugs,One of new and most popular designs for 2014 … a functional and whimsical piece. Created by David Joseph.,Made by Artist: David Joseph      ,,,,11.25x9,,1,14,,,,,1,Beyond400,Beyond160,SM613.jpg,SM613.jpg,,,Beyond800,SM613.jpg,,
Butterfly Garden Stakes,SM837,Floral|Butterflies & Bugs,,Made by Artist: Roosevelt,,,,,,1,31.5,,,,,1,Beyond400,Beyond160,ed806c9f923a6f79889aee490b48c21255c15640.jpg,ed806c9f923a6f79889aee490b48c21255c15640.jpg,,,Beyond800,ed806c9f923a6f79889aee490b48c21255c15640.jpg,,
Dragonfly Garden Stakes,SM838,Floral|Butterflies & Bugs,,Made by Artist: Roosevelt,,,,,,1,31.5,,,,,1,Beyond400,Beyond160,3bf93c0c0ab03d3b880925badb9cc8fecdaa0111.jpg,3bf93c0c0ab03d3b880925badb9cc8fecdaa0111.jpg,,,Beyond800,3bf93c0c0ab03d3b880925badb9cc8fecdaa0111.jpg,,
Blossoming Flight 3-D,RND016,Floral|Feathered Friends,"12""  x 12""   Rich and deep floral details perfectly entice our hummingbird friend. Made by Junior Ellesaint.",Artist: Junior Ellesaint,,,,12  x 12,,1,25.5,,,,,1,Beyond400,Beyond160,f54dd49ba10729ca886996ae63a376ac34071c29.jpg,f54dd49ba10729ca886996ae63a376ac34071c29.jpg,,,Beyond800,f54dd49ba10729ca886996ae63a376ac34071c29.jpg,,
Grapes and Songbirds,SM811,Floral|Feathered Friends,"9"" x 9""   Simple and sweet … really just perfect in design and balance … in a great small size.  Made by Cineus Louime.",Artist: Cineus Louime,,,,9 x 9,,1,8.75,,,,,1,Beyond400,Beyond160,1b558c1eb686c4185ccf4e2ad12edf66903fe2c9.jpg,1b558c1eb686c4185ccf4e2ad12edf66903fe2c9.jpg,,,Beyond800,1b558c1eb686c4185ccf4e2ad12edf66903fe2c9.jpg,,
Made for Each Other,SM831,Floral|Feathered Friends,Made by Artist: Nicolson Mathieu,,,,,,,1,20,,,,,1,Beyond400,Beyond160,SM831.jpg,SM831.jpg,,,Beyond800,SM831.jpg,,
Garden Life,REC378,Floral|Feathered Friends,This beautiful piece is an ideal proportion for a mantle or important shelf. Created by La Guerre Dieufaite.,Made by Artist: Diefaite Laguerre,,,,35x14 ,,1,35.7,,,,,1,Beyond400,Beyond160,REC378.jpg,REC378.jpg,,,Beyond800,REC378.jpg,,
Climbing Sunflowers,REC411,Floral|Feathered Friends,So simple and elegant … these lovely sunflowers wind their way skyward. A great size for compact places looking for a floral accent. Created by Louiceus Antelus.,Made by Artist: Louiceus Antelus,,,,4.5x34,,1,21,,,,,1,Beyond400,Beyond160,REC411.jpg,REC411.jpg,,,Beyond800,REC411.jpg,,
Growing Sunflowers,REC467,Floral|Feathered Friends,The great floral sculpture answers the question of what is the perfect piece over a door or window? Created by Johnson Buisson.,Made by Artist: Johnson Buisson,,,,34x7.5 ,,1,18.9,,,,,1,Beyond400,Beyond160,REC467.jpg,REC467.jpg,,,Beyond800,REC467.jpg,,
Spouts and Sprouts,RND422,Floral|Feathered Friends,Look closely ... the artist has incorporated the bung holes from the lid of the oil drum into this happy design that reaches to the skies. Created by Brutal Michael.,Made by Artist: Brutal Michael,,,,23x23,,1,44,,,,,1,Beyond400,Beyond160,RND422.jpg,RND422.jpg,,,Beyond800,RND422.jpg,,
Sunflower with Birds,SM453,Floral|Feathered Friends,Just simply just rightLouis Juste Omiscar.,Made by Artist: Omiscar Louis Juste  ,,,,7.5x9  ,,1,13,,,,,1,Beyond400,Beyond160,SM453.jpg,SM453.jpg,,,Beyond800,SM453.jpg,,
Buzzing with Flowers,SM472,Floral|Feathered Friends,This vertical metal wall sculpture will surprise you in the many ways you can bend out the 3-dimensional leaves and birds' wings to love a piece that almost comes alive. Created by Jean Ronald Brutus.,Made by Artist: Jean Ronald Brutus,,,,6x29  ,,1,14.7,,,,,1,Beyond400,Beyond160,SM472.jpg,SM472.jpg,,,Beyond800,SM472.jpg,,
Birds and Sunflowers - 3D,SM602,Floral|Feathered Friends,This 10 inch round is really beautiful with a  3-dimensional bird … and a great value! Created by Vladimir Alexandre.,Made by Artist: Vladimir Alexandre,,,,10x10,,1,15.5,,,,,1,Beyond400,Beyond160,SM602.jpg,SM602.jpg,,,Beyond800,SM602.jpg,,
Spring Willow,SM814,Floral|Feathered Friends,,Made by Artist: Diebert Milfort,,,,,,1,9,,,,,1,Beyond400,Beyond160,c45c386443a0d8c6a04565361afa5dd78da5d8da.jpg,c45c386443a0d8c6a04565361afa5dd78da5d8da.jpg,,,Beyond800,c45c386443a0d8c6a04565361afa5dd78da5d8da.jpg,,
Cross of Flowers,SM832,Floral|Holiday & Sacred,,Made by Artist: Roosevelt,,,,,,1,29.4,,,,,1,Beyond400,Beyond160,dc5c8894ee0138756710b984e27ff02f3f4b4c10.jpg,dc5c8894ee0138756710b984e27ff02f3f4b4c10.jpg,,,Beyond800,dc5c8894ee0138756710b984e27ff02f3f4b4c10.jpg,,
Good Morning Sunshine,RND625,"Floral|Suns, Moons & Stars",Rise and shine. Reach for the sky. This piece is a sunny delight! Created by Nadge Balan.,Made by Artist: Nadge Balan,,,,23x23,,1,41,,,,,1,Beyond400,Beyond160,RND625.jpg,RND625.jpg,,,Beyond800,RND625.jpg,,
Large Flowering Tree,LG260,Floral|Tree of Life|Feathered Friends,"19"" x 34""    This vertical panel features a graceful tree, dimensional flowers and beautiful birds with 3D wings that bend forward. Created by Cheriban Jean Yourdly.",Artist: Brutal Michael,,,,34 x 34,,1,90.3,,,,,1,Beyond400,Beyond160,94958239abfcf08e45e28e2ae968aea1a4d40b24.jpg,94958239abfcf08e45e28e2ae968aea1a4d40b24.jpg,,,Beyond800,94958239abfcf08e45e28e2ae968aea1a4d40b24.jpg,,
Sunflowers and Lark,LG673,Floral|Tree of Life|Feathered Friends,"This is a Beyond Borders classic that has been resized in 2014 as a 34"" round design … this has it all … in a beautifully restrained statement. Created by Hubert Bernard.",Made by Artist: Hubert Bernard,,,,34x34,,1,144,,,,,1,Beyond400,Beyond160,LG673.jpg,LG673.jpg,,,Beyond800,LG673.jpg,,
Palladian Tree of Life,LG713,Floral|Tree of Life|Feathered Friends,,Made by Artist: Rony Jacques,,,,23x28.5,,1,89,,,,,1,Beyond400,Beyond160,LG713.jpg,LG713.jpg,,,Beyond800,LG713.jpg,,
Painted Passion Flower Cross,REC938,Holiday & Sacred,"11"" x 17""    Painted petunias adorn the lovely tree of life cross. Designed and made by Jean Mikerson.",Artist: Jean Mikerson,,,,11x17,,1,27.65,,,,,1,Beyond400,Beyond160,38f3ce64c00902d18980b633ed96a13d252fc6d7.jpg,38f3ce64c00902d18980b633ed96a13d252fc6d7.jpg,,,Beyond800,38f3ce64c00902d18980b633ed96a13d252fc6d7.jpg,,
Standing Manger Scene,SM908,Holiday & Sacred,"7"" x 8.5""   This new nativity stands all on it's own … with nice touches of whimsy and divinity. Made by Claude Pierre.",Artist: Claude Pierre,,,,7 x 8.5,,1,9.45,,,,,1,Beyond400,Beyond160,888b2ad07a1d0306ed1dd3afe099ac28c2fadb3e.jpg,888b2ad07a1d0306ed1dd3afe099ac28c2fadb3e.jpg,,,Beyond800,888b2ad07a1d0306ed1dd3afe099ac28c2fadb3e.jpg,,
Our Lady of Guadalupe w/ Easel,SM932,Holiday & Sacred,"7"" x 14""    This classic Blessed Virgin Mary displays via an back-mounted easel. Made by Stanley Brutus.",Artist: Stanley Brutus,,,,7x14,,1,15.05,,,,,1,Beyond400,Beyond160,a2527cc904e324c911610fb584df08335f71f7dc.jpg,a2527cc904e324c911610fb584df08335f71f7dc.jpg,,,Beyond800,a2527cc904e324c911610fb584df08335f71f7dc.jpg,,
Nativity HOPE,SM875,Holiday & Sacred,"14"" x 7""   This elaborately detailed piece delivers the message of hope that the nativity promises. Created by Exuma Exulien.",Artist: Exulien Exuma,,,,14 x 7,,1,18.5,,,,,1,Beyond400,Beyond160,0080483b3e22eb1931e7ea8c2cb15e0107739ec0.jpg,0080483b3e22eb1931e7ea8c2cb15e0107739ec0.jpg,,,Beyond800,0080483b3e22eb1931e7ea8c2cb15e0107739ec0.jpg,,
Mini Unpainted Angel with Upswept Wing - Set of 4,SM888,Holiday & Sacred,"3"" x 5""   Our mini winged angels are unpainted, and love to hang out with their painted brothers and sisters. Crafted by Simon Gerald.",Artist: Simon Gerald,,,,3 x 5,,1,21,,,,,1,Beyond400,Beyond160,049aefbcc7c7e183a40d84c1ef3828d1a17a2c1f.jpg,049aefbcc7c7e183a40d84c1ef3828d1a17a2c1f.jpg,,,Beyond800,049aefbcc7c7e183a40d84c1ef3828d1a17a2c1f.jpg,,
Small Nativity Triptych,SM874,Holiday & Sacred,"15"" x 8""   Customers love our large triptych … and now available in this great new smaller size. Made by Jean Marie Soulouque.",Artist: Jean Marie Soulouque,,,,15 x 8,,1,29,,,,,1,Beyond400,Beyond160,3118e83da4740a5231c06a03bd5fb2148189daf7.jpg,3118e83da4740a5231c06a03bd5fb2148189daf7.jpg,,,Beyond800,3118e83da4740a5231c06a03bd5fb2148189daf7.jpg,,
JOY,SM877,Holiday & Sacred,"13"" x 9""   Short and simple … to the point! Made by Orelien Romaire.",Artist: Orelien Romaire ,,,,13 x 9,,1,7.7,,,,,1,Beyond400,Beyond160,89ab53b4166eed18a23b36df841dd88da6c4484c.jpg,89ab53b4166eed18a23b36df841dd88da6c4484c.jpg,,,Beyond800,89ab53b4166eed18a23b36df841dd88da6c4484c.jpg,,
Nativity JOY,SM873,Holiday & Sacred,"15"" x 9""   The decorated detailing that artist Exulien Exuma achieves is truly wonderul.   ",Artist: Exulien Exuma,,,,15 x 9,,1,18.5,,,,,1,Beyond400,Beyond160,c49c33a68670f7c9a0677e43ef83287c6a9bdee0.jpg,c49c33a68670f7c9a0677e43ef83287c6a9bdee0.jpg,,,Beyond800,c49c33a68670f7c9a0677e43ef83287c6a9bdee0.jpg,,
GRACE,SM876,Holiday & Sacred,"13"" x 9.5""   Word art is on trend … in Haitian style is the best! Created by Orelien Romaire.",30% OFF Price - Limited Availability,,,,13 x 9.5,,1,7.7,,,,,1,Beyond400,Beyond160,c28338694490b4394ad6665890057efb6665d86b.jpg,c28338694490b4394ad6665890057efb6665d86b.jpg,,,Beyond800,c28338694490b4394ad6665890057efb6665d86b.jpg,,
Large 3D Manger Scene,LG760,Holiday & Sacred,Simply magnificent! Wonderfully deep dimensions and beautiful details.  A special holiday creation from Claude Soulouque.,Made by Artist: Jean Marie Soulouque,,,,19x6x15,,1,83,,,,,1,Beyond400,Beyond160,LG760.jpg,LG760.jpg,,,Beyond800,LG760.jpg,,
Tall 3D Christmas Tree,LG761,Holiday & Sacred,This new piece is spectacular … and easy to fold and store after the holidays … but your customers will want to keep it out all year long.  Designed Jean Edmon.,Made by Artist: Jean Edmon,,,,14x36x14,,1,66.5,,,,,1,Beyond400,Beyond160,LG761.jpg,LG761.jpg,,,Beyond800,LG761.jpg,,
Triptic Nativity,REC139,Holiday & Sacred,This is a special one. The three-panel design stands on its own and wonderfully depicts the blessed birth of Jesus. Created by Jean Marie Souloque.,Made by Artist: Jean Marie Soulouque,,,,36x18 ,,1,75,,,,,1,Beyond400,Beyond160,REC139.jpg,REC139.jpg,,,Beyond800,REC139.jpg,,
New Saint Francis,REC291,Holiday & Sacred,This sculpture of St. Francis of Assisi is an impressive size and captures a reflective moment with nature. Created by Nicolson Mathieu.,Made by Artist: Nicolson Mathieu,,,,11x34 ,,1,44,,,,,1,Beyond400,Beyond160,REC291.jpg,REC291.jpg,,,Beyond800,REC291.jpg,,
Promise Cross,REC630,Holiday & Sacred,Just simply John 3:16 as you have never seen before. Designed and crafted by Shelove Vilsant.,Made by Artist: Shelove Vilsant,,,,15x24,,1,44,,,,,1,Beyond400,Beyond160,REC630.jpg,REC630.jpg,,,Beyond800,REC630.jpg,,
Christmas LOVE,REC759,Holiday & Sacred,What is there to not love about this great holiday design … will become a favorite for many. Designed by Exuma Exulien.,Made by Artist: Exuma Exulien   ,,,,15x7,,1,16.5,,,,,1,Beyond400,Beyond160,REC759.jpg,REC759.jpg,,,Beyond800,REC759.jpg,,
Milagro Crosses - Set of 4 - Assorted,SM449,Holiday & Sacred,Our smallest crosses are just right for filling a bowl in your store … the perfect little pick up gift. Sold as an assorted set of four. Created by Jean Claude Soulouque.,Made by Artist: Jean Claude Soulouque,,,,6x3 ,,1,12,,,,,1,Beyond400,Beyond160,SM449.jpg,SM449.jpg,,,Beyond800,SM449.jpg,,
Small Crosses - Set of 4,SM450,Holiday & Sacred,"Our best-selling sized cross sets, these will amaze you at how well they move. Sold as an assorted set of four. Created by Jean Claude Soulouque.",Made by Artist: Jean Claude Soulouque,,,,6x3 ,,1,22,,,,,1,Beyond400,Beyond160,SM450.jpg,SM450.jpg,,,Beyond800,SM450.jpg,,
Large Crosses - Set of 4,SM451,Holiday & Sacred,These large crosses come is various designs centered on hearts and flowers … truly beautiful. Sold as an assorted set of four. Created by Jean Claude Soulouque.,Made by Artist: Jean Claude Soulouque,,,,9x6 ,,1,44,,,,,1,Beyond400,Beyond160,SM451.jpg,SM451.jpg,,,Beyond800,SM451.jpg,,
