Five Pillar Candle Holder-BRONZE,BR105,(All) J&J Wire Products|Candle Holders,,,,,,"24""W",,1,13.4,,,,,1,jjwire400,jjwire160,br105.jpg,br105.jpg,,,jjwire800,br105.jpg
Three Pillar Candle Holder-BRONZE,BR106,(All) J&J Wire Products|Candle Holders,,,,,,"15 1/4""W",,1,8.35,,,,,1,jjwire400,jjwire160,br106.jpg,br106.jpg,,,jjwire800,br106.jpg
Triple Pillar Candle Holder - BRONZE,BR658,(All) J&J Wire Products|Candle Holders,,,,,,"9""W13""T",,1,12.75,,,,,1,jjwire400,jjwire160,br658.jpg,br658.jpg,,,jjwire800,br658.jpg
Coil Jar Candle & Lid Holder,DP1688,(All) J&J Wire Products|Candle Holders,Dark Pewter Large Jar Candle and Lid Holder,,,,,"7 1/2"" T",,1,4.95,,,,,1,jjwire400,jjwire160,dp1688.jpg,dp1688.jpg,,,jjwire800,dp1688.jpg
Purple/White Ceramic Bowl,PU1,(All) J&J Wire Products|Candle Holders,,,,,,,,1,3.5,,,,,1,jjwire400,jjwire160,334-ceramicbowls1.jpg,334-ceramicbowls1.jpg,,,jjwire800,334-ceramicbowls1.jpg
White Ceramic Bowl,WH1,(All) J&J Wire Products|Candle Holders,,,,,,,,1,3.5,,,,,1,jjwire400,jjwire160,334-ceramicbowls2.jpg,334-ceramicbowls2.jpg,,,jjwire800,334-ceramicbowls2.jpg
Yellow Ceramic Bowl,YE1,(All) J&J Wire Products|Candle Holders,,,,,,,,1,3.5,,,,,1,jjwire400,jjwire160,334-ceramicbowls3.jpg,334-ceramicbowls3.jpg,,,jjwire800,334-ceramicbowls3.jpg
Candle Wick Hook ,399,(All) J&J Wire Products|Candle Holders|Fixtures and Hooks,,,,,,"6""L",,1,1.8,,,,,1,jjwire400,jjwire160,399.jpg,399.jpg,,,jjwire800,399.jpg
"Interior Door (1 3/8"" W) Wreath Holder",473,(All) J&J Wire Products,,,,,,"12 1/4"" T",,1,2.8,,,,,1,jjwire400,jjwire160,473.jpg,473.jpg,,,jjwire800,473.jpg
Seven Card Holder,836,(All) J&J Wire Products,,,,,,"13 3/4"" T",,1,13.75,,,,,1,jjwire400,jjwire160,836.jpg,836.jpg,,,jjwire800,836.jpg
Christmas Tree Card Holder,865,(All) J&J Wire Products,,,,,,"30 3/4"" T",,1,23.2,,,,,1,jjwire400,jjwire160,865.jpg,865.jpg,,,jjwire800,865.jpg
Extension,297,(All) J&J Wire Products|Fixtures and Hooks,,,,,,"11 1/2""L",,1,2.2,,,,,1,jjwire400,jjwire160,297.jpg,297.jpg,,,jjwire800,297.jpg
Extension,298,(All) J&J Wire Products|Fixtures and Hooks,,,,,,"21 1/2""L",,1,3.05,,,,,1,jjwire400,jjwire160,298.jpg,298.jpg,,,jjwire800,298.jpg
Lone Star Hook,357,(All) J&J Wire Products|Fixtures and Hooks,,,,,,"5 1/4""T",,1,2.6,,,,,1,jjwire400,jjwire160,357.jpg,357.jpg,,,jjwire800,357.jpg
Triple Star Hooks,359,(All) J&J Wire Products|Fixtures and Hooks,,,,,,"12""W",,1,8.25,,,,,1,jjwire400,jjwire160,359.jpg,359.jpg,,,jjwire800,359.jpg
"Lg S-Hook Wall Bracket-extends 10 3/4"" out",496,(All) J&J Wire Products|Fixtures and Hooks,,,,,,,,1,7.85,,,,,1,jjwire400,jjwire160,496.jpg,496.jpg,,,jjwire800,496.jpg
Small Plain Hook Wall Bracket,539,(All) J&J Wire Products|Fixtures and Hooks,,,,,,"5""Out",,1,2.9,,,,,1,jjwire400,jjwire160,539.jpg,539.jpg,,,jjwire800,539.jpg
Medium Plain Hook Wall Bracket,543,(All) J&J Wire Products|Fixtures and Hooks,,,,,,"7""Out",,1,3.75,,,,,1,jjwire400,jjwire160,543.jpg,543.jpg,,,jjwire800,543.jpg
Large Plain Hook Wall Bracket,544,(All) J&J Wire Products|Fixtures and Hooks,,,,,,"11""Out",,1,4.05,,,,,1,jjwire400,jjwire160,544.jpg,544.jpg,,,jjwire800,544.jpg
Single Heart Hook,604,(All) J&J Wire Products|Fixtures and Hooks,,,,,,"4""T",,1,2.05,,,,,1,jjwire400,jjwire160,604.jpg,604.jpg,,,jjwire800,604.jpg
Horizontal Triple Heart Hook,605,(All) J&J Wire Products|Fixtures and Hooks,,,,,,"4""Tx8""W",,1,4.5,,,,,1,jjwire400,jjwire160,605.jpg,605.jpg,,,jjwire800,605.jpg
Freestanding Hook,610,(All) J&J Wire Products|Fixtures and Hooks,"Hook Height 9 1/2""",,,,,"11 1/4""T",,1,2.9,,,,,1,jjwire400,jjwire160,610.jpg,610.jpg,,,jjwire800,610.jpg
Freestanding Hook ,612,(All) J&J Wire Products|Fixtures and Hooks,"Hook Height 16 3/4""",,,,,"20""T",,1,4.3,,,,,1,jjwire400,jjwire160,612.jpg,612.jpg,,,jjwire800,612.jpg
Freestanding Hook ,613,(All) J&J Wire Products|Fixtures and Hooks,"Hook Height 13 3/8""",,,,,"16 1/2""T",,1,4.3,,,,,1,jjwire400,jjwire160,613.jpg,613.jpg,,,jjwire800,613.jpg
Medium S-Hook (nonpainted),646,(All) J&J Wire Products|Fixtures and Hooks,,,,,,"5"" T",,1,0.8,,,,,1,jjwire400,jjwire160,646.jpg,646.jpg,,,jjwire800,646.jpg
Large S-Hook (nonpainted),647,(All) J&J Wire Products|Fixtures and Hooks,,,,,,"7"" T",,1,1.15,,,,,1,jjwire400,jjwire160,647.jpg,647.jpg,,,jjwire800,647.jpg
Planter Hook for Item# 4022 ,2606,(All) J&J Wire Products|Fixtures and Hooks,,,,,,"9""W",,1,4.4,,,,,1,jjwire400,jjwire160,2606.jpg,2606.jpg,,,jjwire800,2606.jpg
Oval Wall Hook,4034,(All) J&J Wire Products|Fixtures and Hooks,,,,,,"5"" out",,1,5.8,,,,,1,jjwire400,jjwire160,4034.jpg,4034.jpg,,,jjwire800,4034.jpg
3 Bottle wine Rack w/ball feet 750 ml,4197,(All) J&J Wire Products,,,,,,"8""T 6""W",,1,7.95,,,,,1,jjwire400,jjwire160,4197-2.jpg,4197-2.jpg,,,jjwire800,4197-2.jpg
Eight Whiskey Glass Holder,4215,(All) J&J Wire Products,"This is a one of a kind in the industry, this Whiskey glass holder will hold eight standard whiskey glasses.  18″ T x 8″ W.",,,,,"18"" T",,1,13.5,,,,,1,jjwire400,jjwire160,New-4215-copy.jpg,New-4215-copy.jpg,,,jjwire800,New-4215-copy.jpg
Strap Iron Mag/Wood Rack,4235,(All) J&J Wire Products,This beautiful and very functional strap iron magazine and wood rack would look great in any home.  19″ W x 16″ D x 10 1/2″  H,,,,,"19"" W 16""D",,1,38,,,,,1,jjwire400,jjwire160,4235.jpg,4235.jpg,,,jjwire800,4235.jpg
"Triple 9"" Serving Rack w/Wood Handle",111,(All) J&J Wire Products|Kitchen,,,,,,"22 1/2""T",,1,12.65,,,,,1,jjwire400,jjwire160,111.jpg,111.jpg,,,jjwire800,111.jpg
Kitchen Sink Shelf w/Daisies,118,(All) J&J Wire Products|Kitchen,,,,,,"33 1/4""W",,2,30.4,,,,,2,jjwire400,jjwire160,118.jpg,118.jpg,,,jjwire800,118.jpg
Horizontal Mug Rack - Holds 6 Mugs,126,(All) J&J Wire Products|Kitchen,,,,,,"18 3/4""L",,1,11.95,,,,,1,jjwire400,jjwire160,126.jpg,126.jpg,,,jjwire800,126.jpg
Vertical Mug Rack - Holds 6 Mugs,127,(All) J&J Wire Products|Kitchen,,,,,,"34""T",,1,15.6,,,,,1,jjwire400,jjwire160,127.jpg,127.jpg,,,jjwire800,127.jpg
Wall Single Cup/Saucer Holder,132,(All) J&J Wire Products|Kitchen,,,,,,"11 1/2""T",,1,12.3,,,,,1,jjwire400,jjwire160,132.jpg,132.jpg,,,jjwire800,132.jpg
Vertical Cup/Saucer Holder,148,(All) J&J Wire Products|Kitchen,,,,,,"36""T",,1,14.45,,,,,1,jjwire400,jjwire160,148.jpg,148.jpg,,,jjwire800,148.jpg
Horizontal Demitasse Cup/Saucer Holder,150,(All) J&J Wire Products|Kitchen,,,,,,"24""W",,1,11.55,,,,,1,jjwire400,jjwire160,150.jpg,150.jpg,,,jjwire800,150.jpg
Quart Jar Holder w/Wood Handle,202,(All) J&J Wire Products|Kitchen,,,,,,"4 1/4""T",,1,4.05,,,,,1,jjwire400,jjwire160,202.jpg,202.jpg,,,jjwire800,202.jpg
1/2 Pint Jar Holder w/Wood Handle,276,(All) J&J Wire Products|Kitchen,,,,,,"3 1/4""T",,1,4.05,,,,,1,jjwire400,jjwire160,276.jpg,276.jpg,,,jjwire800,276.jpg
Mug/ Pot & Pan Rack-Includes 6 hks,326,(All) J&J Wire Products|Kitchen,,,,,,"31""L",,1,12.3,,,,,1,jjwire400,jjwire160,326.jpg,326.jpg,,,jjwire800,326.jpg
Vertical Wall Mug Rack,327,(All) J&J Wire Products|Kitchen,,,,,,"31""T",,1,6.25,,,,,1,jjwire400,jjwire160,327.jpg,327.jpg,,,jjwire800,327.jpg
Heart Topped Freestanding Mug Rack,329,(All) J&J Wire Products|Kitchen,,,,,,"15""T",,1,7.35,,,,,1,jjwire400,jjwire160,329.jpg,329.jpg,,,jjwire800,329.jpg
Victorian Magazine/Cookbook Holder,372,(All) J&J Wire Products|Kitchen,,,,,,"15 1/4""T",,1,7.6,,,,,1,jjwire400,jjwire160,372.jpg,372.jpg,,,jjwire800,372.jpg
Victorian Hand Towel Holder,376,(All) J&J Wire Products|Kitchen,,,,,,"9"" L",,1,5.45,,,,,1,jjwire400,jjwire160,376.jpg,376.jpg,,,jjwire800,376.jpg
Small Freestanding Footed Bowl Hldr,422,(All) J&J Wire Products|Kitchen,,,,,,"8"" T",,1,5.65,,,,,1,jjwire400,jjwire160,422.jpg,422.jpg,,,jjwire800,422.jpg
Med Freestanding Footed Bowl Hldr,423,(All) J&J Wire Products|Kitchen,,,,,,"10"" T",,1,6.2,,,,,1,jjwire400,jjwire160,423.jpg,423.jpg,,,jjwire800,423.jpg
Lg Freestanding Footed Bowl Holder,424,(All) J&J Wire Products|Kitchen,,,,,,"12"" T",,1,6.9,,,,,1,jjwire400,jjwire160,424.jpg,424.jpg,,,jjwire800,424.jpg
Curled Iron Paper Towel Holder,442,(All) J&J Wire Products|Kitchen,,,,,,"16 1/2""T",,1,12.05,,,,,1,jjwire400,jjwire160,442.jpg,442.jpg,,,jjwire800,442.jpg
Victorian Wall Coaster Holder,480,(All) J&J Wire Products|Kitchen,,,,,,"20 3/4"" T",,1,8.65,,,,,1,jjwire400,jjwire160,480overlay.jpg,480overlay.jpg,,,jjwire800,480overlay.jpg
Victorian Utensil Rack,512,(All) J&J Wire Products|Kitchen,,,,,,"14 1/2"" L",,1,6.4,,,,,1,jjwire400,jjwire160,512.jpg,512.jpg,,,jjwire800,512.jpg
Freestanding Basket Tree w/Hrt Top,529,(All) J&J Wire Products|Kitchen,,,,,,"49 1/2"" T",,3,19.9,,,,,3,jjwire400,jjwire160,529.jpg,529.jpg,Oversize box required for this item when shipping which will make shipping cost extra. ,,jjwire800,529.jpg
Large Hanging Basket Tree ,532,(All) J&J Wire Products|Kitchen,,,,,,"40"" T",,3,13.8,,,,,3,jjwire400,jjwire160,532with496hook.jpg,532with496hook.jpg,,,jjwire800,532with496hook.jpg
Rolled Towel Holder w/Shelf,652,(All) J&J Wire Products|Kitchen,,,,,,"43"" T",,2,31.05,,,,,2,jjwire400,jjwire160,652.jpg,652.jpg,Oversize box required for this item when shipping which will make shipping cost extra. ,,jjwire800,652.jpg
Paper Towel Holder w/Shelf,668,(All) J&J Wire Products|Kitchen,,,,,,"10""T13""L",,1,8.65,,,,,1,jjwire400,jjwire160,668.jpg,668.jpg,,,jjwire800,668.jpg
Wall Coaster Holder,694,(All) J&J Wire Products|Kitchen,,,,,,"20""L 3""W",,1,5.9,,,,,1,jjwire400,jjwire160,694.jpg,694.jpg,,,jjwire800,694.jpg
Heart Holder For Large Round Jar ,718,(All) J&J Wire Products|Kitchen,,,,,,"3"" T",,1,5.75,,,,,1,jjwire400,jjwire160,718.jpg,718.jpg,,,jjwire800,718.jpg
Horizontal 4 Cup & Saucer Holder,771,(All) J&J Wire Products|Kitchen,,,,,,"30 1/2"" L",,1,12,,,,,1,jjwire400,jjwire160,771.jpg,771.jpg,,,jjwire800,771.jpg
"1 Tier 9"" Pie Rack w/Wood Handle",785,(All) J&J Wire Products|Kitchen,,,,,,"1 1/2""T",,1,7.7,,,,,1,jjwire400,jjwire160,785.jpg,785.jpg,,,jjwire800,785.jpg
Three Tier Serving Rack,810,(All) J&J Wire Products|Kitchen,,,,,,"23"" T",,1,22.35,,,,,1,jjwire400,jjwire160,810.jpg,810.jpg,,,jjwire800,810.jpg
2 Tier Serving Rack,811,(All) J&J Wire Products|Kitchen,,,,,,"16 1/2""T",,1,10.25,,,,,1,jjwire400,jjwire160,811.jpg,811.jpg,,,jjwire800,811.jpg
Victorian Paper Towel Holder,812,(All) J&J Wire Products|Kitchen,,,,,,"12"" W",,1,8.1,,,,,1,jjwire400,jjwire160,812.jpg,812.jpg,,,jjwire800,812.jpg
"Single 6"" Pie Rack w/Wood Handle",824,(All) J&J Wire Products|Kitchen,,,,,,"6 1/2"" T",,1,7.6,,,,,1,jjwire400,jjwire160,824.jpg,824.jpg,,,jjwire800,824.jpg
"Single 8"" Pie Rack w/Wood Handle",825,(All) J&J Wire Products|Kitchen,,,,,,"7 1/2"" W",,1,8.9,,,,,1,jjwire400,jjwire160,825.jpg,825.jpg,,,jjwire800,825.jpg
"Single 9"" Pie Rack w/Wood Handle",826,(All) J&J Wire Products|Kitchen,,,,,,"8 1/2"" W",,1,9.3,,,,,1,jjwire400,jjwire160,826.jpg,826.jpg,,,jjwire800,826.jpg
"Double 9"" Pie Rack w/Wood Handle",827,(All) J&J Wire Products|Kitchen,,,,,,"16"" T",,1,10.95,,,,,1,jjwire400,jjwire160,827.jpg,827.jpg,,,jjwire800,827.jpg
Coaster Holder,832,(All) J&J Wire Products|Kitchen,,,,,,"4"" T",,1,4.85,,,,,1,jjwire400,jjwire160,832.jpg,832.jpg,,,jjwire800,832.jpg
Chips & Dip Serving Rack,840,(All) J&J Wire Products|Kitchen,,,,,,"19"" T",,1,10.55,,,,,1,jjwire400,jjwire160,840.jpg,840.jpg,,,jjwire800,840.jpg
1/2 Pint Jelly Jar Holder,876,(All) J&J Wire Products|Kitchen,,,,,,"3 1/2"" T",,1,2.9,,,,,1,jjwire400,jjwire160,876.jpg,876.jpg,,,jjwire800,876.jpg
Pot & Pan Rack - Black Finish,878,(All) J&J Wire Products|Kitchen,"Wrought Iron Pot and Pan Rack 28""L x 18"" W – Now in Black Finish! Also comes in Bronze (BR878) and Dark Pewter (DP878).",,,,,"Wrought Iron Pot and Pan Rack 28""L x 18"" W - Now in Black Finish! ",,1,47.7,,,,,1,jjwire400,jjwire160,878potandpanrack.jpg,878potandpanrack.jpg,,,jjwire800,878potandpanrack.jpg
3D Apple Centerpiece,890,(All) J&J Wire Products|Kitchen,,,,,,"11""T 9""W",,1,8.1,,,,,1,jjwire400,jjwire160,890.jpg,890.jpg,,,jjwire800,890.jpg
Ring Top Rolling Pin Holder,904,(All) J&J Wire Products|Kitchen,,,,,,"7"" W",,1,3.85,,,,,1,jjwire400,jjwire160,904.jpg,904.jpg,,,jjwire800,904.jpg
Rolling Pin Add-On Attachment,906,(All) J&J Wire Products|Kitchen,,,,,,"7"" W",,1,2.3,,,,,1,jjwire400,jjwire160,906.jpg,906.jpg,,,jjwire800,906.jpg
Strap Iron Utensil Rack,908,(All) J&J Wire Products|Kitchen,,,,,,"18 3/4""L",,1,10.1,,,,,1,jjwire400,jjwire160,908.jpg,908.jpg,,,jjwire800,908.jpg
Wire Basket w/Wood Handle,922,(All) J&J Wire Products|Kitchen,,,,,,"7""W 4""T",,1,12.65,,,,,1,jjwire400,jjwire160,922.jpg,922.jpg,,,jjwire800,922.jpg
Apple Basket,924,(All) J&J Wire Products|Kitchen,,,,,,"12 1/4"" W",,1,21.35,,,,,1,jjwire400,jjwire160,924.jpg,924.jpg,,,jjwire800,924.jpg
Large Sachet Holder w/S-Hook Front,936,(All) J&J Wire Products|Kitchen,,,,,,"6"" T",,1,3.95,,,,,1,jjwire400,jjwire160,936.jpg,936.jpg,,,jjwire800,936.jpg
Small Cup & Saucer Holder,939,(All) J&J Wire Products|Kitchen,,,,,,"9"" T",,1,3.3,,,,,1,jjwire400,jjwire160,939.jpg,939.jpg,,,jjwire800,939.jpg
Adjustable Bowl Holder (unpainted),943,(All) J&J Wire Products|Kitchen,,,,,,"8"" L",,1,3,,,,,1,jjwire400,jjwire160,943.jpg,943.jpg,,,jjwire800,943.jpg
Horizontal Wall Coaster Holder,1030,(All) J&J Wire Products|Kitchen,,,,,,"20 3/4""W",,1,8.65,,,,,1,jjwire400,jjwire160,1030.jpg,1030.jpg,,,jjwire800,1030.jpg
Sloping Coaster Holder,1072,(All) J&J Wire Products|Kitchen,,,,,,"12"" T",,1,8,,,,,1,jjwire400,jjwire160,1072.jpg,1072.jpg,,,jjwire800,1072.jpg
Triple Sloping Serving Rack,2000,(All) J&J Wire Products|Kitchen,,,,,," 21 1/2""Tx20""D",,1,13.4,,,,,1,jjwire400,jjwire160,2000.jpg,2000.jpg,Oversize box required for this item when shipping which will make shipping cost extra. ,,jjwire800,2000.jpg
Triple Serving Rack,2001,(All) J&J Wire Products|Kitchen,,,,,,"15 1/2""Tx12""Wx23""L",,1,13.15,,,,,1,jjwire400,jjwire160,2001.jpg,2001.jpg,Oversize box required for this item when shipping which will make shipping cost extra. ,,jjwire800,2001.jpg
Casserole Dish Holder for 8 x 8 pans,2003,(All) J&J Wire Products|Kitchen,,,,,,,,1,7.85,,,,,1,jjwire400,jjwire160,2003.jpg,2003.jpg,,,jjwire800,2003.jpg
Casserole Dish Holder for 9 x 13 pans,2005,(All) J&J Wire Products|Kitchen,,,,,,,,3,8.35,,,,,3,jjwire400,jjwire160,2005.jpg,2005.jpg,Oversize box required for this item when shipping which will make shipping cost extra. ,,jjwire800,2005.jpg
Freestanding Basket Tree w/Ring Top,2024,(All) J&J Wire Products|Kitchen,,,,,,"52""T",,3,21,,,,,3,jjwire400,jjwire160,2024.jpg,2024.jpg,,,jjwire800,2024.jpg
Freestanding Mug Rack - Holds 4 Mugs,2030,(All) J&J Wire Products|Kitchen,,,,,,"15""T 6""W",,1,8.35,,,,,1,jjwire400,jjwire160,2030.jpg,2030.jpg,,,jjwire800,2030.jpg
Wire Ring Bowl,2930,(All) J&J Wire Products|Kitchen,,,,,,"4""T9""W",,1,10.75,,,,,1,jjwire400,jjwire160,2930.jpg,2930.jpg,,,jjwire800,2930.jpg
2-Tier Wire Bowl/Pie Holder,2931,(All) J&J Wire Products|Kitchen,,,,,,"22 1/2"" T",,1,10,,,,,1,jjwire400,jjwire160,2931.jpg,2931.jpg,,,jjwire800,2931.jpg
Wire Basket         ,3025,(All) J&J Wire Products|Kitchen,,,,,,"14 1/2"" L x 8 1/2"" W",,1,20,,,,,1,jjwire400,jjwire160,3025.jpg,3025.jpg,,,jjwire800,3025.jpg
Triple Adjustable Serving Rack,3055,(All) J&J Wire Products|Kitchen,,,,,,"14""T",,1,15.3,,,,,1,jjwire400,jjwire160,3055.jpg,3055.jpg,,,jjwire800,3055.jpg
Forged Paper Towel Holder,3086,(All) J&J Wire Products|Kitchen,,,,,,"16""T",,1,10.9,,,,,1,jjwire400,jjwire160,3086.jpg,3086.jpg,,,jjwire800,3086.jpg
Hanging Pot & Pan Rack (OS)          ,3140,(All) J&J Wire Products|Kitchen,,,,,,26x14x11,,1,33.15,,,,,1,jjwire400,jjwire160,31401-e1397684690826.jpg,31401-e1397684690826.jpg,Oversize box required for this item when shipping which will make shipping cost extra. ,,jjwire800,31401-e1397684690826.jpg
Wall Pot & Pan Rack w/Six Hooks (OS),4025,(All) J&J Wire Products|Kitchen,"Wall Pot and Pan Rack – Includes 6 hooks. (OS) 38"" W. Picture is shown with two #3111 – Wine Bottle Holder which are sold seperately. Item #3111 also works well with #326, #325N and #325B. Coming soon…a wine glass holder that will fit these items as well!",,,,,"38"" W",,1,20.1,,,,,1,jjwire400,jjwire160,4025.jpg,4025.jpg,Oversize box required for this item when shipping which will make shipping cost extra. ,,jjwire800,4025.jpg
Trivet,4080,(All) J&J Wire Products|Kitchen,,,,,,"7""W",,1,4.8,,,,,1,jjwire400,jjwire160,4080.jpg,4080.jpg,,,jjwire800,4080.jpg
Paper Towel Holder,4085,(All) J&J Wire Products|Kitchen,,,,,,"15.5"" W",,1,11.7,,,,,1,jjwire400,jjwire160,4085.jpg,4085.jpg,,,jjwire800,4085.jpg
Towel and Single Plate Holder,4173,(All) J&J Wire Products|Kitchen,,,,,,"Single Plate/Picture and towel holder. 19""T x 7""W x 3""D",,1,7.75,,,,,1,jjwire400,jjwire160,4173-platetowelholder.jpg,4173-platetowelholder.jpg,,,jjwire800,4173-platetowelholder.jpg
Wire Caddy,4181,(All) J&J Wire Products|Kitchen,,,,,,"Wire Caddy - 15""T x 9 1/2""W",,1,14.95,,,,,1,jjwire400,jjwire160,2017-04-10_14.16.04.jpg,2017-04-10_14.16.04.jpg,,,jjwire800,2017-04-10_14.16.04.jpg
Square Wire Basket with Handle,4192,(All) J&J Wire Products|Kitchen,,,,,,"8""T  ",,1,18.9,,,,,1,jjwire400,jjwire160,4192-61.jpg,4192-61.jpg,,,jjwire800,4192-61.jpg
Round Wire Basket,4194,(All) J&J Wire Products|Kitchen,"Multi-purpose black round wire rack.  11""W x 3 1/2""T.",,,,,"11"" W",,1,11.6,,,,,1,jjwire400,jjwire160,41941.jpg,41941.jpg,,,jjwire800,41941.jpg
Oversize Rolling Pin Holder,9041,(All) J&J Wire Products|Kitchen,,,,,,"11""T8""W",,1,3.9,,,,,1,jjwire400,jjwire160,9041.jpg,9041.jpg,,,jjwire800,9041.jpg
Oversize Rolling Pin Add On Attachment,9061,(All) J&J Wire Products|Kitchen,,,,,,"6""Tx8""W",,1,3.25,,,,,1,jjwire400,jjwire160,9061.jpg,9061.jpg,,,jjwire800,9061.jpg
Hanging Pot & Pan Rack,325B,(All) J&J Wire Products|Kitchen,,,,,,"27"" L",,1,27.05,,,,,1,jjwire400,jjwire160,325B.jpg,325B.jpg,Oversize box required for this item when shipping which will make shipping cost extra. ,,jjwire800,325B.jpg
Hanging Pot & Pan Rack,325N,(All) J&J Wire Products|Kitchen,,,,,,"27"" L",,1,27.05,,,,,1,jjwire400,jjwire160,325N.jpg,325N.jpg,Oversize box required for this item when shipping which will make shipping cost extra. ,,jjwire800,325N.jpg
Pot & Pan Rack ,BR878,(All) J&J Wire Products|Kitchen,"Pot and Pan Rack in a Bronze Finish. 28"" L x 18"" W Also comes in a Dark Pewter finish (DP878) and Black (878).",,,,,"28"" x 18""",,1,47.7,,,,,1,jjwire400,jjwire160,br878.jpg,br878.jpg,Oversize box required for this item when shipping which will make shipping cost extra. ,,jjwire800,br878.jpg
Pot & Pan Rack - DK PEWTER (OS),DP878,(All) J&J Wire Products|Kitchen,"Dark Pewter Hanging Pot & Pan Rack – 28"" L (OS) Also comes in a bronze finish (BR878) and Black finish (878)",,,,,"28"" x 18""",,1,47.7,,,,,1,jjwire400,jjwire160,dp878.jpg,dp878.jpg,Oversize box required for this item when shipping which will make shipping cost extra. ,,jjwire800,dp878.jpg
"Set of two, 1 lg, 1 med Outdoor Planter",5030,(All) J&J Wire Products,,,,,,,,1,26.85,,,,,1,jjwire400,jjwire160,2017-05-02-14.11.40-copy-1.jpg,2017-05-02-14.11.40-copy-1.jpg,,,jjwire800,2017-05-02-14.11.40-copy-1.jpg
Freestanding Plate Rack,272,(All) J&J Wire Products|Plate Holders,,,,,,"17 1/2"" T",,1,10.95,,,,,1,jjwire400,jjwire160,272.jpg,272.jpg,,,jjwire800,272.jpg
Daisy Small Easel/Sachet Holder,312,(All) J&J Wire Products|Plate Holders,,,,,,"6""T",,1,6.55,,,,,1,jjwire400,jjwire160,312.jpg,312.jpg,,,jjwire800,312.jpg
Small Wall Bowl Holder,317,(All) J&J Wire Products|Plate Holders,,,,,,"6""W",,1,3.05,,,,,1,jjwire400,jjwire160,317.jpg,317.jpg,,,jjwire800,317.jpg
Large Wall Bowl Holder,318,(All) J&J Wire Products|Plate Holders,,,,,,"8""W",,1,3.05,,,,,1,jjwire400,jjwire160,318.jpg,318.jpg,,,jjwire800,318.jpg
Large Freestanding Insulator Holder,330,(All) J&J Wire Products|Plate Holders,,,,,,"5 1/2""T",,1,5.25,,,,,1,jjwire400,jjwire160,330.jpg,330.jpg,,,jjwire800,330.jpg
"8"" to 9"" Wall Plate Holder",475,(All) J&J Wire Products|Plate Holders,,,,,,"11""T",,1,4.05,,,,,1,jjwire400,jjwire160,475.jpg,475.jpg,,,jjwire800,475.jpg
Add-on Plate Holder Extensions,476,(All) J&J Wire Products|Plate Holders,,,,,,"8 1/2""T",,1,2.3,,,,,1,jjwire400,jjwire160,476.jpg,476.jpg,,,jjwire800,476.jpg
Curly Cue Vertical 3 Plate Holder,640,(All) J&J Wire Products|Plate Holders,,,,,,"20 1/2""T",,1,5.4,,,,,1,jjwire400,jjwire160,6402.jpg,6402.jpg,,,jjwire800,6402.jpg
Fleur De Lis Horizontal 3 Plate Holder,651,(All) J&J Wire Products|Plate Holders,,,,,,"44 1/2"" L",,3,18.05,,,,,3,jjwire400,jjwire160,651.jpg,651.jpg,Oversize box required for this item when shipping which will make shipping cost extra. ,,jjwire800,651.jpg
Fleur De Lis Vertical 3 Plate Holder,653,(All) J&J Wire Products|Plate Holders,,,,,,"41 1/4""L",,1,15.2,,,,,1,jjwire400,jjwire160,653.jpg,653.jpg,,,jjwire800,653.jpg
Horizontal 2 Plate Holder,773,(All) J&J Wire Products|Plate Holders,,,,,,"30"" L",,1,10.95,,,,,1,jjwire400,jjwire160,773.jpg,773.jpg,,,jjwire800,773.jpg
Horizontal 4 Plate Holder,775,(All) J&J Wire Products|Plate Holders,,,,,,"52"" L",,3,14.5,,,,,3,jjwire400,jjwire160,775.jpg,775.jpg,Oversize box required for this item when shipping which will make shipping cost extra. ,,jjwire800,775.jpg
Victorian Horizontal Double Plate Rack,867,(All) J&J Wire Products|Plate Holders,,,,,,"21 3/4""L",,1,7.6,,,,,1,jjwire400,jjwire160,867.jpg,867.jpg,,,jjwire800,867.jpg
Victorian Horizontal Triple Plate Rack,868,(All) J&J Wire Products|Plate Holders,,,,,,"30 1/4""L",,1,9.1,,,,,1,jjwire400,jjwire160,868.jpg,868.jpg,,,jjwire800,868.jpg
Victorian Horizontal Four Plate Rack,869,(All) J&J Wire Products|Plate Holders,,,,,,"38 3/4""L",,1,10.65,,,,,1,jjwire400,jjwire160,869.jpg,869.jpg,,,jjwire800,869.jpg
Victorian Horizontal 3 Plate Holder,881,(All) J&J Wire Products|Plate Holders,,,,,,"29 3/4"" L",,1,11.7,,,,,1,jjwire400,jjwire160,881.jpg,881.jpg,,,jjwire800,881.jpg
Plain Horizontal 3 Plate Holder,882,(All) J&J Wire Products|Plate Holders,,,,,,"29 3/4"" L",,1,9,,,,,1,jjwire400,jjwire160,882.jpg,882.jpg,,,jjwire800,882.jpg
Curly Cue Single Plate Holder,883,(All) J&J Wire Products|Plate Holders,,,,,,"13"" T",,1,4.75,,,,,1,jjwire400,jjwire160,883.jpg,883.jpg,,,jjwire800,883.jpg
Curly Cue Vertical 2 Plate Holder,884,(All) J&J Wire Products|Plate Holders,,,,,,"22"" T",,1,7.1,,,,,1,jjwire400,jjwire160,884.jpg,884.jpg,,,jjwire800,884.jpg
