#15  Fall Doll D-93,"Lillian is a wonderful piece to our fall line
she has a simple apron, black crow in her arms, and check out her fingers and toes. hangs",http://www.primitivesatcrowhollow.com/fpdb/images/homebtn.gif,http://www.primitivesatcrowhollow.com/fpdb/images/Feb_06_PA_MA_show_booth_samples_002.jpg
#296  F-27 Painted orange pumpkin,"This pumpkin is a must have for your decor.  9"" tall with a rusty star and moss . Weighed to stand.",http://www.primitivesatcrowhollow.com/fpdb/images/homebtn.gif,http://www.primitivesatcrowhollow.com/fpdb/images/samples_2010_019.jpg
#474  F-28 Witch with cape,"This hanging witch is about 16"" she is wearing a homepsun black and white check dress with a grungy cheesecloth apron.  Tied at her neck is a black cape.",http://www.primitivesatcrowhollow.com/fpdb/images/homebtn.gif,http://www.primitivesatcrowhollow.com/fpdb/images/P6050223.jpg
#33  Witch F-41,"This witch is so witchy with her trick or treat bag, long pod nose and moss under her witch hat. Gives her the perfect halloween look. She stands approx. 12""",http://www.primitivesatcrowhollow.com/fpdb/images/homebtn.gif,http://www.primitivesatcrowhollow.com/fpdb/images/samples_2007_061.jpg
#361  F-53 Hanging scarecrow,"This hanging scarecrow is wonderful for the fall.  hangs on a stick with berries and twigs tucked in his tie.  Approx. 14"" ",http://www.primitivesatcrowhollow.com/fpdb/images/homebtn.gif,http://www.primitivesatcrowhollow.com/fpdb/images/samples_2011_028.jpg
#514  F-60 Pumpkin guy,"This pumpkin is in an aged orange flannel body with a black flannel coat.  Cheese cloth tie. He is holding a bunch of twigs sweet annie, berries,   Stands 11""     Awesome seller",http://www.primitivesatcrowhollow.com/fpdb/images/homebtn.gif,http://www.primitivesatcrowhollow.com/fpdb/images/P1010356.jpg
#8  Pumpkin Doll F-62,"This is Priscilla she is a old time favorite. She is wearing a tan check homespun dress with filled apron. Approx 24""",http://www.primitivesatcrowhollow.com/fpdb/images/homebtn.gif,http://www.primitivesatcrowhollow.com/fpdb/images/samples_2007_039.jpg
#78  Witch F-64,"Our Black dress witch is ready for some Harvest fun with her broom in hand. Will measure 27"" Hangs",http://www.primitivesatcrowhollow.com/fpdb/images/homebtn.gif,http://www.primitivesatcrowhollow.com/fpdb/images/samples_2007_089.jpg
#6  Harvest Time Doll F-65,"This is our Harvest Time Doll she is wearing a dyed black and white check homepun dress, and a beautiful filled apron.
#448  SM-134 Primitive Snowman,"This is is very primitive.  About 21"" tall made from aged flannel and red coverlet scarf.  Eyes and mouth are coal and also coal down his belly.  Tucked in his arm is his black crow pal.",http://www.primitivesatcrowhollow.com/fpdb/images/homebtn.gif,http://www.primitivesatcrowhollow.com/fpdb/images/P1010560.JPG
#473  SM-136 Snow Angel,"This snow angel is wearing and aged osnaburg dress and wings she is holding a white grunged star with glitter.  Glitter snow is on her head.  Stands 13""",http://www.primitivesatcrowhollow.com/fpdb/images/homebtn.gif,http://www.primitivesatcrowhollow.com/fpdb/images/P5310202.jpg
#485  SM-137 Snowman with pocket,"Love this guy.  He is about 21"" tall .  Made from Grunged flannel with a front pocket  that  is filled with twigs.  Black top hat and black scarf.  ",http://www.primitivesatcrowhollow.com/fpdb/images/homebtn.gif,http://www.primitivesatcrowhollow.com/fpdb/images/P1010268.jpg
#509  SM-138 Snowman with gingerbread,"This snowman's body and cap is made from aged red ticking aged fabric, he is holding a flannel gingerbread boy.  weighed to stand",http://www.primitivesatcrowhollow.com/fpdb/images/homebtn.gif,http://www.primitivesatcrowhollow.com/fpdb/images/P1010336.jpg
#470  SM-155 Snowman,"This little this snowman is about 12"" tall made from aged flannel.  He is wearing a black felt top hat and black and white check scarf.",http://www.primitivesatcrowhollow.com/fpdb/images/homebtn.gif,http://www.primitivesatcrowhollow.com/fpdb/images/P5080171.jpg
#264  SM-158 Snowman Paul,"This is ""Paul"" our snowman in green check. He has snow twig hair with a aged red scarf. Stands 14"" tall",http://www.primitivesatcrowhollow.com/fpdb/images/homebtn.gif,http://www.primitivesatcrowhollow.com/fpdb/images/samples_2008_115.jpg
#440  Sm-160 Charles,This is Charles he is wearing an aged flannel body and a brown flannel coat.  Black scarf and black felt (sweater look)  He is holding snowy stick and added a touch of glitter to make him perfect for winter time.  Weighed to stand,http://www.primitivesatcrowhollow.com/fpdb/images/homebtn.gif,http://www.primitivesatcrowhollow.com/fpdb/images/P1010519.JPG
#83  Tablehead Snowman SM-167,"This is a wonderful snowman with his black top hat and his carrot nose. Weighed so it sits nicely anywhere. He is brushed with snow and then sprinkled with glitter. approx. 14"" tall.",http://www.primitivesatcrowhollow.com/fpdb/images/homebtn.gif,http://www.primitivesatcrowhollow.com/fpdb/images/samples_2007_094.jpg
#55  Snowman SM-169,"Best Seller! He is an original snowman he is just awesome with his red scarf and mittens. Filled arm with twigs, red berries, brushed with snowand glitter. Look nice by the fireplace. stands",http://www.primitivesatcrowhollow.com/fpdb/images/homebtn.gif,http://www.primitivesatcrowhollow.com/fpdb/images/Feb_06_PA_MA_show_booth_samples_005.jpg
#45  Winter Snowman SM-171,"This is our wonderful primitive snowman, he ihas a filled arm with twigs, greens, red berries and brushed with snow. Hangs",http://www.primitivesatcrowhollow.com/fpdb/images/homebtn.gif,http://www.primitivesatcrowhollow.com/fpdb/images/samples_2007_067.jpg
#84  Tablehead Snowman SM-177,"This is an original and most popular snowman,
with his snow covered red cap and coal face.
He looks wonderful sitting on a christmas wreath. 7x11""",http://www.primitivesatcrowhollow.com/fpdb/images/homebtn.gif,http://www.primitivesatcrowhollow.com/fpdb/images/samples_2007_095.jpg
#185  SM-178 Snowman,"Another old time favorite is this snowman. He has an open red aged flannel coat and cap, and a warm green wool scarf around his neck. Sweet huck stems are just the right finishing touch for this snowman. 15"" weighed to stand.",http://www.primitivesatcrowhollow.com/fpdb/images/homebtn.gif,http://www.primitivesatcrowhollow.com/fpdb/images/samples_2008_074.jpg
#447  SM-194 Winter Snowman,"This snowman is made from aged flannel, he is holding snowy twigs, greens, and a pinecone.  He his brushed with snow and then completed with a touch of glitter.  Stands 22"" ",http://www.primitivesatcrowhollow.com/fpdb/images/homebtn.gif,http://www.primitivesatcrowhollow.com/fpdb/images/P1010548.JPG
#86  Snowman SM-196,"This snowman is just adorable. So simple with his army wool tree. 14"" stands",http://www.primitivesatcrowhollow.com/fpdb/images/homebtn.gif,http://www.primitivesatcrowhollow.com/fpdb/images/samples_2007_097.jpg
#85  Snowman SM-199,"Oh this snowman is just awesome with his garland of 3 grungy cinnamon stars. He would look great sitting next to the fireplace.
Approx. 22""",http://www.primitivesatcrowhollow.com/fpdb/images/homebtn.gif,http://www.primitivesatcrowhollow.com/fpdb/images/samples_2007_096.jpg
#187  SM-201 Gingerbread Snowman,"Our little gingerbread snowman is 10"" and has a hook for hanging. Aged flannel body with a pocket filled with greens and red berry. Just a touch of glitter.",http://www.primitivesatcrowhollow.com/fpdb/images/homebtn.gif,http://www.primitivesatcrowhollow.com/fpdb/images/samples_2008_076.jpg
#270  SM-205 Snow Doll,Love this little snowdoll with flannel snowbaby in her arms. She is wearing an aged tan check homespun dress. Hangs,http://www.primitivesatcrowhollow.com/fpdb/images/homebtn.gif,http://www.primitivesatcrowhollow.com/fpdb/images/samples_2009_039.jpg
#54  Snowman SM-210,Here is a original snowman in an open black coat and warm green wool scarf. Has a x-mas filled pot in his hand. stands,http://www.primitivesatcrowhollow.com/fpdb/images/homebtn.gif,http://www.primitivesatcrowhollow.com/fpdb/images/Feb_06_PA_MA_show_booth_018.jpg
#183  SM-214 Snowman,"""Let It Snow"" is this favorite snowman. 23"" tall weighed to stand. Open red coat and red cap. He has snowy twigs in one arm and he has just a touch of glitter to make him a wonderful addition for your Christmas collection.",http://www.primitivesatcrowhollow.com/fpdb/images/homebtn.gif,http://www.primitivesatcrowhollow.com/fpdb/images/samples_2008_073.jpg
#48  Snowman SM-216,"This is our hanging snowman with a hand made wood pipe in his mouth, holding a wreath a welcome addition on any door. Will measure 31""",http://www.primitivesatcrowhollow.com/fpdb/images/homebtn.gif,http://www.primitivesatcrowhollow.com/fpdb/images/samples_2007_070.jpg
#201  SM-218 Chubby Snowman,"This chubby little snowman is 16"" tall and he has a black open coat and grungy red star.
Weighed to stand.",http://www.primitivesatcrowhollow.com/fpdb/images/homebtn.gif,http://www.primitivesatcrowhollow.com/fpdb/images/samples_2008_077.jpg
#64  Snow Girl SM-219,She is so simple in her red dress and aged candycane. Just sprinkled lightly with snow glitter. Hangs,http://www.primitivesatcrowhollow.com/fpdb/images/homebtn.gif,http://www.primitivesatcrowhollow.com/fpdb/images/samples_2007_078.jpg
#37  Snowman SM-223,"He is new to our line, this little snowman with his broom lightly sprinkled with snow.
will measure 11""",http://www.primitivesatcrowhollow.com/fpdb/images/homebtn.gif,http://www.primitivesatcrowhollow.com/fpdb/images/samples_2007_053.jpg
#40  Snowman SM-224,This snowman sits inside of a hand-made top hat with a painted green tree behind him. Will look awesome on a table.,http://www.primitivesatcrowhollow.com/fpdb/images/homebtn.gif,http://www.primitivesatcrowhollow.com/fpdb/images/samples_2007_066.jpg
#76  Snowman SM-225,"He is new to our line. Our flannel snowman has on a black coat and top hat. Red scarf and mittens. He holds a bunch of snow twigs. Will measure 22""",http://www.primitivesatcrowhollow.com/fpdb/images/homebtn.gif,http://www.primitivesatcrowhollow.com/fpdb/images/samples_2007_086.jpg
#99  Snowman SM-227,"New to the line is this wonderful hanging snowman with his red flannel shirt and cap.
Green army wool pants and Tree. Hangs approx. 32""",http://www.primitivesatcrowhollow.com/fpdb/images/homebtn.gif,http://www.primitivesatcrowhollow.com/fpdb/images/Picture_291.jpg
#100  Snowman SM-228,"New to the line is this awesome standing snowman with his red flannel body and cap. He is hold a green army wool tree w/ bells.
approx. 20""",http://www.primitivesatcrowhollow.com/fpdb/images/homebtn.gif,http://www.primitivesatcrowhollow.com/fpdb/images/Picture_292.jpg
#101  Snowman SM-229,"He is so great and simple with his brown coat and cap. A wonderful brown wool scarf and twigs in his arm. 16"" stands",http://www.primitivesatcrowhollow.com/fpdb/images/homebtn.gif,http://www.primitivesatcrowhollow.com/fpdb/images/Picture_296.jpg
#189  SM-243 Snowman,"This snowman is wearing a black open coat with a black cap and a aged red flannel scarf. In one arm he has greens and red berries. 18"" weighed to stand.",http://www.primitivesatcrowhollow.com/fpdb/images/homebtn.gif,http://www.primitivesatcrowhollow.com/fpdb/images/samples_2008_080.jpg
#221  SM-249 Snowman with Crow,"Just so sweet is this little snowman in a red aged flannel fabric with a black crow just sitting on his shoulder. Stands 16"".",http://www.primitivesatcrowhollow.com/fpdb/images/homebtn.gif,http://www.primitivesatcrowhollow.com/fpdb/images/samples_2008_110.jpg
#168  SM-246 Snowman,"This little chubby guy is new to the line. He has a black wool scarf,orange carrot nose and Black top hat. Glitter on his top hat gives him that wonderful winter look. stand 14"".",http://www.primitivesatcrowhollow.com/fpdb/images/homebtn.gif,http://www.primitivesatcrowhollow.com/fpdb/images/samples_2008_056.jpg
#214  SM-247 Snowman with snowbaby,"New to our line is this adorable snowman with a snowbaby in his arms. He is 15"" tall and weighed to stand.",http://www.primitivesatcrowhollow.com/fpdb/images/homebtn.gif,http://www.primitivesatcrowhollow.com/fpdb/images/samples_2008_104.jpg
#215  SM-248 Snowman,"Love this snowman. He is 19"" tall and he is wearing an aged red flannel coat with a black scarf. He is holding sweet hucks stems and red berries.",http://www.primitivesatcrowhollow.com/fpdb/images/homebtn.gif,http://www.primitivesatcrowhollow.com/fpdb/images/samples_2008_105.jpg
#218  SM-250 Christmas Doll with Tree,"This is our very simple Christmas Doll. She is 24"" long and she is holding a green wool tree. Hangs",http://www.primitivesatcrowhollow.com/fpdb/images/homebtn.gif,http://www.primitivesatcrowhollow.com/fpdb/images/samples_2008_108.jpg
#223  SM-251 Red snowman w/ Star,"This little guy is just adorable with his aged red flannel body,stripe cap and sweet huck twigs with red star. Stands 15""",http://www.primitivesatcrowhollow.com/fpdb/images/homebtn.gif,http://www.primitivesatcrowhollow.com/fpdb/images/samples_2008_112.jpg
#273  SM-253 Flannel Snowman,Love this guy! Standing flannel snowman with snowbaby in pocket. Twigs greens and red berries are also added to the pocket.,http://www.primitivesatcrowhollow.com/fpdb/images/homebtn.gif,http://www.primitivesatcrowhollow.com/fpdb/images/samples_2009_046.jpg
#274  SM-254 Snowman,Our standing snowman in a homespun black and cream coat is perfect for your holiday decor. He has a grungy mustard star on a stick. Stands,http://www.primitivesatcrowhollow.com/fpdb/images/homebtn.gif,http://www.primitivesatcrowhollow.com/fpdb/images/samples_2009_053.jpg
#329  SM-260 Primitive Tablehead,"Tis is our primitive tablehead. He has snow covered twig hair then he is sprayed with glitter and snow. Stands 9""",http://www.primitivesatcrowhollow.com/fpdb/images/homebtn.gif,http://www.primitivesatcrowhollow.com/fpdb/images/samples_2010_christmas_003.jpg
#331  SM-261 Folk Snowman,"This little snowman is just adorable.  He is made from aged flannel that is brushed with white paint to give a wintery look.  Handmade black top hat and red scarf.  Bells on his belly.  He has his black crow pal on a stick.  Stands 12""",http://www.primitivesatcrowhollow.com/fpdb/images/homebtn.gif,http://www.primitivesatcrowhollow.com/fpdb/images/samples_2010_christmas_021.jpg
#367  SM-264 Sitting Snowgirl,"Our sitting snowgirl is wearing an aged red flannel dress and is holding her snowman baby.


weighed to sit",http://www.primitivesatcrowhollow.com/fpdb/images/homebtn.gif,http://www.primitivesatcrowhollow.com/fpdb/images/New_Christams_samples_2011_005.jpg
#524  SM-265 Snowman with candycane,"This snowman is made from aged flannel.  He is holding a candycane with sweet annie.  Weighed to stand 13""",http://www.primitivesatcrowhollow.com/fpdb/images/homebtn.gif,http://www.primitivesatcrowhollow.com/fpdb/images/IMG_09991.JPG
#525  SM-268 Snowman with Crow,Love this one Flannel snowman with crow on his shoulder and top hat  stands,http://www.primitivesatcrowhollow.com/fpdb/images/homebtn.gif,http://www.primitivesatcrowhollow.com/fpdb/images/IMG_1020.JPG
#266  W-18 Willie,"This Willie has a red felt top hat and red scarf. He is holding a bunch of twigs. Stands 8"" tall.",http://www.primitivesatcrowhollow.com/fpdb/images/homebtn.gif,http://www.primitivesatcrowhollow.com/fpdb/images/samples_2009_035.jpg
#174  W-2 Willie Snowman,"New to our ""willie"" line is this 10"" standing snowman. He is wearing an aged red flannel coat and a handmade top hat. He is holding a snowbaby in his arm. ""Makes a wonderful gift""",http://www.primitivesatcrowhollow.com/fpdb/images/homebtn.gif,http://www.primitivesatcrowhollow.com/fpdb/images/samples_2008_066.jpg
#265  W-7 Willie,"This Willie has no coat, but a black top hat and scarf. He is holding a bunch of twigs.
Stands 8"" tall",http://www.primitivesatcrowhollow.com/fpdb/images/homebtn.gif,http://www.primitivesatcrowhollow.com/fpdb/images/samples_2009_034.jpg
#98  Willie W-9,"This is our little guy snowman ""willie"" he is wearing a red flannel coat and cap with a green army wool scarf. Makes a Great gift.
8"" stands",http://www.primitivesatcrowhollow.com/fpdb/images/homebtn.gif,http://www.primitivesatcrowhollow.com/fpdb/images/Picture_295.jpg
#175  W-11 Willie Snowman,"He is a favorite. This ""willie"" snowman is 10"" and weighed to stand. He is wearing a black open coat,red scarf around his neck and handmade black top hat. In his arm he is holding a snowbaby. ""makes a wonderful addition to your winter collection""",http://www.primitivesatcrowhollow.com/fpdb/images/homebtn.gif,http://www.primitivesatcrowhollow.com/fpdb/images/samples_2008_067.jpg
#167  W-16 Twig Hair Willie,"He is just another great snowman added to our Willie line. 8"" tall with a black wool scarf and snow twig hair with a sign that reads ""Snowy Days"". weighed to stand.",http://www.primitivesatcrowhollow.com/fpdb/images/homebtn.gif,http://www.primitivesatcrowhollow.com/fpdb/images/samples_2008_055.jpg
#222  W-17 Willie with Star,"We welcome another willie snowman to our line. This little guy is 10"" tall with a green wool top hat and scarf. He is holding a little star in his arm. Great for a shelf sitter.",http://www.primitivesatcrowhollow.com/fpdb/images/homebtn.gif,http://www.primitivesatcrowhollow.com/fpdb/images/samples_2008_111.jpg
#330  W-20 Black cap willie,"Here is another snowman added to our ""willie"" line.  He is 8"" tall with a black scarf and cap.  Holding a bunch of twigs. stands",http://www.primitivesatcrowhollow.com/fpdb/images/homebtn.gif,http://www.primitivesatcrowhollow.com/fpdb/images/samples_2010_christmas_001.jpg
#372  W-21 Willie snowman,Our  willie snowman is new to our 2011 line.  He is made from aged flannel then brushed lightly with white for that frosty look.  Red scarf and black top hat and three peppercorns down his belly make him a perfect addition to your snowman collection.  Weighed to stand,http://www.primitivesatcrowhollow.com/fpdb/images/homebtn.gif,http://www.primitivesatcrowhollow.com/fpdb/images/New_Christams_samples_2011_007.jpg
#36  Snowman 39-A,"Our snowman is awesome in his black coat and hat lightly sprinkled with snow. A warm addition to the holidays. will measure 9""
stands",http://www.primitivesatcrowhollow.com/fpdb/images/homebtn.gif,http://www.primitivesatcrowhollow.com/fpdb/images/samples_2007_059.jpg
#450  39-B Chub snowman,This guy is made from aged flannel and he has a black flannel scarf and mittens.  Top hat from black felt.  Glitter gives him that beautiful Christmas look.  stands,http://www.primitivesatcrowhollow.com/fpdb/images/homebtn.gif,http://www.primitivesatcrowhollow.com/fpdb/images/P1010567.JPG
#87  Snowman 39-D,"This is one of a Primitive At Crow Hollow original. In his red flannel coat his arm filled with christmas greens and red berries. stands approx. 9""",http://www.primitivesatcrowhollow.com/fpdb/images/homebtn.gif,http://www.primitivesatcrowhollow.com/fpdb/images/samples_2007_098.jpg
#34  Snowman 39-Q,"This size snowman is so simple with his twig hair and green wool mittens and scarf. Will measure 9"" stands",http://www.primitivesatcrowhollow.com/fpdb/images/homebtn.gif,http://www.primitivesatcrowhollow.com/fpdb/images/samples_2007_062.jpg
#35  Snow angel 39-S,"This snow-angel is a favorite amoung many.So primitive and sweet with Quilt wings and star. Will measure 9""",http://www.primitivesatcrowhollow.com/fpdb/images/homebtn.gif,http://www.primitivesatcrowhollow.com/fpdb/images/samples_2007_060.jpg
#88  Snowman 39-X,"This is another Primitive At Crow Hollow original in his black coat and grungy candycane. Stands 9""",http://www.primitivesatcrowhollow.com/fpdb/images/homebtn.gif,http://www.primitivesatcrowhollow.com/fpdb/images/samples_2007_099.jpg
#270  SM-205 Snow Doll,Love this little snowdoll with flannel snowbaby in her arms. She is wearing an aged tan check homespun dress. Hangs,http://www.primitivesatcrowhollow.com/fpdb/images/homebtn.gif,http://www.primitivesatcrowhollow.com/fpdb/images/samples_2009_039.jpg
#371  S-250 Red sock,This has to be one of my favorite socks.  Aged red flannel with batting on top.  Hangs  So sweet!,http://www.primitivesatcrowhollow.com/fpdb/images/homebtn.gif,http://www.primitivesatcrowhollow.com/fpdb/images/New_Christams_samples_2011_001.jpg
#370  S-251 Stripe sock,This is a favorite our small stripe sock with aged batting on top.  Hangs,http://www.primitivesatcrowhollow.com/fpdb/images/homebtn.gif,http://www.primitivesatcrowhollow.com/fpdb/images/New_Christams_samples_2011_002.jpg
#368  S-283 Candycane,This is our stripe candycane with pocket.  Filled with sweet annie.  Welcome addition to any cabinet or door.  Hangs,http://www.primitivesatcrowhollow.com/fpdb/images/homebtn.gif,http://www.primitivesatcrowhollow.com/fpdb/images/New_Christams_samples_2011_004.jpg
#207  S-286 Flannel Sock,"Our flannel sock with bells is a perfect addition for the mantle. 12"" Hangs",http://www.primitivesatcrowhollow.com/fpdb/images/homebtn.gif,http://www.primitivesatcrowhollow.com/fpdb/images/samples_2008_096.jpg
#206  S-287 Stripe Sock,"Great red/white stripe sock with bells. Hangs 12""",http://www.primitivesatcrowhollow.com/fpdb/images/homebtn.gif,http://www.primitivesatcrowhollow.com/fpdb/images/samples_2008_095.jpg
#209  S-290 Red Sock,"This is our red flannel sock with bells.
14"" hangs",http://www.primitivesatcrowhollow.com/fpdb/images/homebtn.gif,http://www.primitivesatcrowhollow.com/fpdb/images/samples_2008_098.jpg
#208  S-291 Flannel Sock,"This is our 14"" flannel sock with bells. Looks great hanging from a mantle.",http://www.primitivesatcrowhollow.com/fpdb/images/homebtn.gif,http://www.primitivesatcrowhollow.com/fpdb/images/samples_2008_097.jpg
#204  S-303 Red Mitten,Hanging 8 1/2 red flannel mitten. Add greens for a wonderful Christmas decor.,http://www.primitivesatcrowhollow.com/fpdb/images/homebtn.gif,http://www.primitivesatcrowhollow.com/fpdb/images/samples_2008_093.jpg
#225  S-334 Red Stocking,Love this red aged sock with pins and bells down the front.Inside sweet annie and a note to santa. Hangs,http://www.primitivesatcrowhollow.com/fpdb/images/homebtn.gif,http://www.primitivesatcrowhollow.com/fpdb/images/samples_2008_118.jpg
#332  S-342 Socks on a line,"These socks are a must have for an everyday item.  Three Aged osnaburg socks strung on twine with black painted primitive star.  Hangs socks 5""",http://www.primitivesatcrowhollow.com/fpdb/images/homebtn.gif,http://www.primitivesatcrowhollow.com/fpdb/images/samples_2010_christmas_022.jpg
