Shoe Queen,593,Home|Shoe Queen,"4x15 inches

Do you know someone who needs this sign? Maybe it is you.",,,,,,,,$16.50 ,,,,,,jonesigns400,jonesigns160,https://www.jonesrusticsigns.com/media/catalog/product/cache/1/image/17f82f742ffe127f42dca9de82fb58b1/5/9/593.jpg,593.jpg,,"*Color Combinations
-- Please Select --|Cream board w/ Black text |Cream board w/ Navy Blue text |Cream board w/ Hunter Green text |Cream board w/ Burgundy Red text |Crackle Cream board w/ Black text |Crackle Cream board w/ Navy Blue text |Crackle Cream board w/ Hunter Green text |Crackle Cream board w/ Burgundy Red text |White board w/ Black text |White board w/ Wedgewood Blue text |White board w/ Sage Green text |White board w/ Rose text |White board w/ Mustard text |Crackle White board w/ Black text |Crackle White board w/ Wedgewood Blue text |Crackle White board w/ Sage Green text |Crackle White board w/ Rose text |Crackle White board w/ Mustard text |Black board w/ Cream text |Navy Blue board w/ Cream text |Hunter Green board w/ Cream text |Sage Green board w/ White text |Sage Green board w/ Black text |Burgundy Red board w/ Cream text |Give me the best color combo(s) available ",jonesigns800,593.jpg
Less Talkin' More Doin',708,Home|Less Talkin' More Doin',"6x14 inches

I tell this to the artist at our sign company all the time. They made this sign for me.",,,,,,,,$19.50 ,,,,,,jonesigns400,jonesigns160,https://www.jonesrusticsigns.com/media/catalog/product/cache/1/image/17f82f742ffe127f42dca9de82fb58b1/f/i/file_56.jpg,file_56.jpg,,"*Color Combinations
-- Please Select --|Cream board w/ Black text |Cream board w/ Navy Blue text |Cream board w/ Hunter Green text |Cream board w/ Burgundy Red text |Crackle Cream board w/ Black text |Crackle Cream board w/ Navy Blue text |Crackle Cream board w/ Hunter Green text |Crackle Cream board w/ Burgundy Red text |White board w/ Black text |White board w/ Wedgewood Blue text |White board w/ Sage Green text |White board w/ Rose text |White board w/ Mustard text |Crackle White board w/ Black text |Crackle White board w/ Wedgewood Blue text |Crackle White board w/ Sage Green text |Crackle White board w/ Rose text |Crackle White board w/ Mustard text |Black board w/ Cream text |Navy Blue board w/ Cream text |Hunter Green board w/ Cream text |Sage Green board w/ White text |Sage Green board w/ Black text |Burgundy Red board w/ Cream text |Give me the best color combo(s) available ",jonesigns800,file_56.jpg
Welcome to Nana's,717,Home|Welcome To Nana's,"4x26 inches

If you want this sign with something other than Nana's, send us an e-mail. We probably have it.",,,,,,,,$25.95 ,,,,,,jonesigns400,jonesigns160,https://www.jonesrusticsigns.com/media/catalog/product/cache/1/image/17f82f742ffe127f42dca9de82fb58b1/7/1/717.jpg,717.jpg,,"*Color Combinations
-- Please Select --|Cream board w/ Black text |Cream board w/ Navy Blue text |Cream board w/ Hunter Green text |Cream board w/ Burgundy Red text |Crackle Cream board w/ Black text |Crackle Cream board w/ Navy Blue text |Crackle Cream board w/ Hunter Green text |Crackle Cream board w/ Burgundy Red text |White board w/ Black text |White board w/ Wedgewood Blue text |White board w/ Sage Green text |White board w/ Rose text |White board w/ Mustard text |Crackle White board w/ Black text |Crackle White board w/ Wedgewood Blue text |Crackle White board w/ Sage Green text |Crackle White board w/ Rose text |Crackle White board w/ Mustard text |Black board w/ Cream text |Navy Blue board w/ Cream text |Hunter Green board w/ Cream text |Sage Green board w/ White text |Sage Green board w/ Black text |Burgundy Red board w/ Cream text |Give me the best color combo(s) available ",jonesigns800,717.jpg
Bring on the Snow,762,Home|Bring On The Snow,"4x20 inches

If you like snow, this is the sign for you.",,,,,,,,$19.50 ,,,,,,jonesigns400,jonesigns160,https://www.jonesrusticsigns.com/media/catalog/product/cache/1/image/17f82f742ffe127f42dca9de82fb58b1/7/6/762.jpg,762.jpg,,"*Color Combinations
-- Please Select --|Cream board w/ Black text |Cream board w/ Navy Blue text |Cream board w/ Hunter Green text |Cream board w/ Burgundy Red text |Crackle Cream board w/ Black text |Crackle Cream board w/ Navy Blue text |Crackle Cream board w/ Hunter Green text |Crackle Cream board w/ Burgundy Red text |White board w/ Black text |White board w/ Wedgewood Blue text |White board w/ Sage Green text |White board w/ Rose text |White board w/ Mustard text |Crackle White board w/ Black text |Crackle White board w/ Wedgewood Blue text |Crackle White board w/ Sage Green text |Crackle White board w/ Rose text |Crackle White board w/ Mustard text |Black board w/ Cream text |Navy Blue board w/ Cream text |Hunter Green board w/ Cream text |Sage Green board w/ White text |Sage Green board w/ Black text |Burgundy Red board w/ Cream text |Give me the best color combo(s) available ",jonesigns800,762.jpg
Making Friends,770,Home|Making Friends,"8x10 inches
A lot of hand work on this sign.",,,,,,,,$31.50 ,,,,,,jonesigns400,jonesigns160,https://www.jonesrusticsigns.com/media/catalog/product/cache/1/image/17f82f742ffe127f42dca9de82fb58b1/f/i/file_1_34.jpg,file_1_34.jpg,,"*Color Combinations
-- Please Select --|Cream board w/ Black text |Cream board w/ Navy Blue text |Cream board w/ Hunter Green text |Cream board w/ Burgundy Red text |Crackle Cream board w/ Black text |Crackle Cream board w/ Navy Blue text |Crackle Cream board w/ Hunter Green text |Crackle Cream board w/ Burgundy Red text |White board w/ Black text |White board w/ Wedgewood Blue text |White board w/ Sage Green text |White board w/ Rose text |White board w/ Mustard text |Crackle White board w/ Black text |Crackle White board w/ Wedgewood Blue text |Crackle White board w/ Sage Green text |Crackle White board w/ Rose text |Crackle White board w/ Mustard text |Black board w/ Cream text |Navy Blue board w/ Cream text |Hunter Green board w/ Cream text |Sage Green board w/ White text |Sage Green board w/ Black text |Burgundy Red board w/ Cream text |Give me the best color combo(s) available ",jonesigns800,file_1_34.jpg
Santa's Workshop,778,Home|Santa's Workshop,"4x12 inches
Great sign for Dad or Grandpa",,,,,,,,$15.50 ,,,,,,jonesigns400,jonesigns160,https://www.jonesrusticsigns.com/media/catalog/product/cache/1/image/17f82f742ffe127f42dca9de82fb58b1/f/i/file_15.jpg,file_15.jpg,,"*Color Combinations
-- Please Select --|Give me the best color combo(s) available |Cream board w/ Black text |Cream board w/ Hunter Green text |Cream board w/ Burgundy Red text |Crackle Cream board w/ Black text |Crackle Cream board w/ Hunter Green text |Crackle Cream board w/ Burgundy Red text |White board w/ Black text |Crackle White board w/ Black text |Black board w/ Cream text |Navy Blue board w/ Cream text |Hunter Green board w/ Cream text |Burgundy Red board w/ Cream text ",jonesigns800,file_15.jpg
"4"" Custom City/Location Name Signs (Price per letter) 4 inches tall Starting at $20.95",Custom,"Home|4"" Custom City/Location Name Signs (Price Per Letter) 4 Inches Tall Starting At $20.95","Board size 4""X12"", 14, 16 up to 4""X26"" depending on number of letters in Name.

6 letters $20.95...                                  16 letters $32.95

7 letters $23.95..                                    17 letters  $33.95

8 letters $24.95..                                    18 letters   $34.95

9 letters $25.95..                                    19 letters   $35.95

10 letters $26.95..                                  20 letter   $36.95

11 letters $27.95..                                  21 letter   $37.95

12 letters $28.95                                    22 letter   $38.95

13 letters $29.95                                    23 letter   $39.95

14 letters  $30.95                                   24 letter   $40.95

15 letters $31.95                                     25 letters $41.95

If more than 25 letters give us a call at 888-643-1695. If you need a particular set of dimensions phone us: 888-643-1695 Mon - Fri 8AM - 5PM Eastern time.",,,,,,,,$20.95 ,,,,,,jonesigns400,jonesigns160,https://www.jonesrusticsigns.com/media/catalog/product/cache/1/image/17f82f742ffe127f42dca9de82fb58b1/0/1/0103181019.jpg,0103181019.jpg,,"*Enter Location Name Or Wording
-- Please Select --|6 or fewer letters, numbers or characters or less |7 letters, numbers or charatcers +$3.00|8 letters, numbers, or characters +$4.00|9 letters, numbers, or characters +$5.00|10 letters, numbers, or characters +$6.00|11 letters, numbers, or characters +$7.00|12 letters, numbers, or characters +$8.00|13 letters, numbers, or characters +$9.00|14 letters, numbers, or charactors +$10.00|15 letters, numbers, or characters +$11.00|16 letters, numbers, or characters +$12.00|17 letters, numbers, or characters +$13.00|18 letters, numbers, or characters +$14.00|19 letters, numbers, or characters +$15.00|20 letters, numbers, or characters +$16.00|21 letters, numbers, or characters +$17.00|22 letters, numbers, or characters +$18.00|23 letters, numbers, or characters +$19.00|24 letters, numbers, or characters +$20.00|25 letters, numbers, or characters +$21.00|-- Please Select --|Give me the best color combo(s) available |Crackle Cream board w/ Black text & Frame |Crackle White board w/ Black text & Frame |Crackle White board w/ Burgundy text & Frame |Cream board w/ Black text & Frame |White board w/ Black text & Frame |Black board w/ Cream text Black Frame |Cream board w/ Navy Blue text & Frame |Cream board w/ Hunter Green text & Frame |Cream board w/ Burgundy Red text & Frame |Crackle Cream board w/ Navy Blue text & Frame |Crackle Cream board w/ Hunter Green text & Frame |Crackle Cream board w/ Burgundy Red text & Frame |White board w/ Wedgewood Blue text & Wht Frame |Crackle White board w/ Wedgewood Blue text & Wht Frame |Navy Blue board w/ Cream text & Navy Frame |Hunter Green board w/ Cream text & Green Frame |Burgundy Red board w/ Cream text & Red Frame ",jonesigns800,0103181019.jpg
"(You fill in) Sun, Sand, Sea",813,"Home|(You Fill In) Sun, Sand, Sea","6x16 inches Custom Sign

You fill in City or Location

0
Save



 ",,,,,,,,$34.95 ,,,,,,jonesigns400,jonesigns160,https://www.jonesrusticsigns.com/media/catalog/product/cache/1/image/17f82f742ffe127f42dca9de82fb58b1/8/1/813_1.jpg,813_1.jpg,,"*Location
-- Please Select --|Cream board w/ Black text |Cream board w/ Navy Blue text |Cream board w/ Hunter Green text |Cream board w/ Burgundy Red text |Crackle Cream board w/ Black text |Crackle Cream board w/ Navy Blue text |Crackle Cream board w/ Hunter Green text |Crackle Cream board w/ Burgundy Red text |White board w/ Black text |White board w/ Wedgewood Blue text |Give me the best color combo(s) available ",jonesigns800,813_1.jpg
"6"" Custom City/Location Name Signs (2 lines) Starting at $32.00",Custom,"Home|6"" Custom City/Location Name Signs (2 Lines) Starting At $32.00","Board size 6""X12"", 14, 16 up to 6""X26"" depending on number of letters in Name.

5letters & under  $32.00

6 letters $36.95...                   16 letters  $51.95

7 letters $40.95..                    17 letters  $52.95

8 letters $43.95..                    18 letters   $53.95

9 letters $44.95..                    19 letters   $54.95

10 letters $45.95..                  20 letters   $55.95

11 letters $46.95..                  21 letters   $56.95

12 letters $47.95                    22 letters  $57.95

13 letters $48.95                    23 letters   $58.95

14 letters  $49.95                  24 letters  $59.95

15 letters  $50.95                  25 letters $60.95

If more than 25 letters give us a call at 888-643-1695. If you need a particular set of dimensions phone us: 888-643-1695 Mon - Fri 8AM - 5PM Eastern time.

 ",,,,,,,,$32.00 ,,,,,,jonesigns400,jonesigns160,https://www.jonesrusticsigns.com/media/catalog/product/cache/1/image/17f82f742ffe127f42dca9de82fb58b1/f/i/file_5_82.jpg,file_5_82.jpg,,"*First Line - Enter Location Name Or Wording, $3.50 Per Letter
-- Please Select --|5 or fewer letters, numbers or characters or less |6 letters, numbers or charatcers +$4.95|7 letters, numbers, or characters +$8.95|8 letters, numbers, or characters +$11.95|9 letters, numbers, or characters +$12.95|10 letters, numbers, or characters +$13.95|11 letters, numbers, or characters +$14.95|12 letters, numbers, or characters +$15.95|13 letters, numbers, or charactors +$16.95|14 letters, numbers, or characters +$17.95|15 letters, numbers, or characters +$18.95|16 letters, numbers, or characters +$19.95|17 letters, numbers, or characters +$20.95|18 letters, numbers, or characters +$21.95|19 letters, numbers, or characters +$22.95|20 letters, numbers, or characters +$23.95|21 letters, numbers, or characters +$24.95|22 letters, numbers, or characters +$25.95|23 letters, numbers, or characters +$26.95|24 letters, numbers, or characters +$27.95|-- Please Select --|Give me the best color combo(s) available |Crackle Cream board w/ Black text |Cream board w/ Black text |White board w/ Black text |Black board w/ Cream text |Cream board w/ Navy Blue text |Cream board w/ Hunter Green text |Cream board w/ Burgundy Red text |Crackle Cream board w/ Navy Blue text |Crackle Cream board w/ Hunter Green text |Crackle Cream board w/ Burgundy Red text |Crackle White board w/ Wedgewood Blue text |Navy Blue board w/ Cream text |Hunter Green board w/ Cream text |Burgundy Red board w/ Cream text ",jonesigns800,file_5_82.jpg
"2 1/4"" Custom City/Location Name Signs 2 1/4"" inches tall",Small,"Home|2 1/4"" Custom City/Location Name Signs 2 1/4"" Inches Tall","Board size - 2 1/4x9"" up to 12""inches depending on location name
Longer dimensions for longer names

Board size - 2 1/4 tall x9"" long. Up to 12""inches long depending on number of letters in location name
Longer dimensions for longer names


If you need a particular set of dimensions phone us: 888-643-1695 Mon - Fri 8AM - 5PM Eastern time.",,,,,,,,$21.99 ,,,,,,jonesigns400,jonesigns160,https://www.jonesrusticsigns.com/media/catalog/product/cache/1/image/17f82f742ffe127f42dca9de82fb58b1/2/2/222-2.jpg,222-2.jpg,,"*Enter Location Name Or Wording
-- Please Select --|Give me the best color combo(s) available |Crackle Cream board w/ Black text |Crackle White board w/ Black text |Crackle White board w/ Burgundy text |Cream board w/ Black text |White board w/ Black text |Black board w/ Cream text |Cream board w/ Navy Blue text |Cream board w/ Hunter Green text |Cream board w/ Burgundy Red text |Crackle Cream board w/ Navy Blue text |Crackle Cream board w/ Hunter Green text |Crackle Cream board w/ Burgundy Red text ",jonesigns800,222-2.jpg
Tee Time,10,Home|Tee Time,3x9 inches Golf Sign,,,,,,,,$12.40 ,,,,,,jonesigns400,jonesigns160,https://www.jonesrusticsigns.com/media/catalog/product/cache/1/image/17f82f742ffe127f42dca9de82fb58b1/0/1/010.jpg,010.jpg,,"*Color Combinations
-- Please Select --|Cream board w/ Black text |Cream board w/ Navy Blue text |Cream board w/ Hunter Green text |Cream board w/ Burgundy Red text |Crackle Cream board w/ Black text |Crackle Cream board w/ Navy Blue text |Crackle Cream board w/ Hunter Green text |Crackle Cream board w/ Burgundy Red text |White board w/ Black text |White board w/ Wedgewood Blue text |White board w/ Sage Green text |White board w/ Rose text |White board w/ Mustard text |Crackle White board w/ Black text |Crackle White board w/ Wedgewood Blue text |Crackle White board w/ Sage Green text |Crackle White board w/ Rose text |Crackle White board w/ Mustard text |Black board w/ Cream text |Navy Blue board w/ Cream text |Hunter Green board w/ Cream text |Sage Green board w/ White text |Sage Green board w/ Black text |Burgundy Red board w/ Cream text |Give me the best color combo(s) available ",jonesigns800,010.jpg
Milk Dairy Fresh,Item,Home|Milk Dairy Fresh,"10x14 inches
This sign takes a lot of time to hand stencil.
Good for the Kitchen",,,,,,,,$39.95 ,,,,,,jonesigns400,jonesigns160,https://www.jonesrusticsigns.com/media/catalog/product/cache/1/image/17f82f742ffe127f42dca9de82fb58b1/0/0/009sm.jpg,009sm.jpg,,"*Color Combinations
-- Please Select --|Cream board w/ Black text |Cream board w/ Navy Blue text |Cream board w/ Hunter Green text |Cream board w/ Burgundy Red text |Crackle Cream board w/ Black text |Crackle Cream board w/ Navy Blue text |Crackle Cream board w/ Hunter Green text |Crackle Cream board w/ Burgundy Red text |White board w/ Black text |White board w/ Wedgewood Blue text |White board w/ Sage Green text |White board w/ Rose text |White board w/ Mustard text |Crackle White board w/ Black text |Crackle White board w/ Wedgewood Blue text |Crackle White board w/ Sage Green text |Crackle White board w/ Rose text |Crackle White board w/ Mustard text |Black board w/ Cream text |Navy Blue board w/ Cream text |Hunter Green board w/ Cream text |Sage Green board w/ White text |Sage Green board w/ Black text |Burgundy Red board w/ Cream text |Give me the best color combo(s) available ",jonesigns800,009sm.jpg
There's No Place Like Home,106,Home|There's No Place Like Home,"6x42 inches

click you ruby slippers and say ""There's No Place Like Home"" Sign is 42 inches long.",,,,,,,,$44.39 ,,,,,,jonesigns400,jonesigns160,https://www.jonesrusticsigns.com/media/catalog/product/cache/1/image/17f82f742ffe127f42dca9de82fb58b1/1/0/106_1.jpg,106_1.jpg,,"*Color Combinations - (See Color Chart Above)
-- Please Select --|Give me the best color combo(s) available |Cream board w/ Black text |Cream board w/ Navy Blue text |Cream board w/ Hunter Green text |Cream board w/ Burgundy Red text |Crackle Cream board w/ Black text |Crackle Cream board w/ Navy Blue text |Crackle Cream board w/ Hunter Green text |Crackle Cream board w/ Burgundy Red text |White board w/ Black text |Crackle White board w/ Black text |Black board w/ Cream text |Navy Blue board w/ Cream text |Hunter Green board w/ Cream text |Burgundy Red board w/ Cream text ",jonesigns800,106_1.jpg
Bah Humbug,132,Home|Bah Humbug,"3x9 inches You know someone who this sign would be perfect for, don't you.

0
Save",,,,,,,,$11.39 ,,,,,,jonesigns400,jonesigns160,https://www.jonesrusticsigns.com/media/catalog/product/cache/1/image/17f82f742ffe127f42dca9de82fb58b1/1/3/132.jpg,132.jpg,,"*Color Combinations - See Color Chart Above
-- Please Select --|Cream board w/ Black text |Crackle Cream board w/ Black text |Crackle White board w/ Black text |Black board w/ Cream text |Give me the best color combo(s) available ",jonesigns800,132.jpg
Wipe Your Paws,159,Home|Wipe Your Paws,"4x20

Good sign if your dog can read. Also reminds adults and kids that can read.",,,,,,,,$20.99 ,,,,,,jonesigns400,jonesigns160,https://www.jonesrusticsigns.com/media/catalog/product/cache/1/image/17f82f742ffe127f42dca9de82fb58b1/1/5/159_2.jpg,159_2.jpg,,"*Color Combinations - See Color Chart Above
-- Please Select --|Cream board w/ Black text |Cream board w/ Navy Blue text |Cream board w/ Hunter Green text |Cream board w/ Burgundy Red text |Crackle Cream board w/ Black text |Crackle Cream board w/ Navy Blue text |Crackle Cream board w/ Hunter Green text |Crackle Cream board w/ Burgundy Red text |White board w/ Black text |White board w/ Wedgewood Blue text |White board w/ Sage Green text |White board w/ Rose text |White board w/ Mustard text |Crackle White board w/ Black text |Crackle White board w/ Wedgewood Blue text |Crackle White board w/ Sage Green text |Crackle White board w/ Rose text |Crackle White board w/ Mustard text |Black board w/ Cream text |Navy Blue board w/ Cream text |Hunter Green board w/ Cream text |Sage Green board w/ White text |Sage Green board w/ Black text |Burgundy Red board w/ Cream text |Give me the best color combo(s) available ",jonesigns800,159_2.jpg
"Merry Christmas 6""X10""",19,"Home|Merry Christmas 6""X10""","6X10 A beautiful sign for your home or as to give as a gift.

One of Lorna's first hand cut stencils from 1990.",,,,,,,,$28.95 ,,,,,,jonesigns400,jonesigns160,https://www.jonesrusticsigns.com/media/catalog/product/cache/1/image/17f82f742ffe127f42dca9de82fb58b1/0/1/019_2.jpg,019_2.jpg,,"*Color Combinations - See Color Chart Above
-- Please Select --|As Showen |Cream board w/ Burgundy Red text |Cream board w/ Hunter Green Text |Crackle Cream board w/ Hunter Green text |Crackle Cream board w/ Burgundy Red text |Give me the best color combo(s) available ",jonesigns800,019_2.jpg
"I hate four letter words...Wash, Cook, Dust & Iron",4009,"Home|I Hate Four Letter Words...Wash, Cook, Dust & Iron","4x30 inches

I know that I hate them. A wonderful sign for Mom or you!",,,,,,,,$24.95 ,,,,,,jonesigns400,jonesigns160,https://www.jonesrusticsigns.com/media/catalog/product/cache/1/image/17f82f742ffe127f42dca9de82fb58b1/f/i/file_30.jpg,file_30.jpg,,"*Color Combinations - See Color Chart Above
-- Please Select --|Burgundy Red board w/ Cream text |Black board w/ Cream text |Sage Green board w/ Black  text |Cream board w/ Black text |Mustard board w/ Black text |Country Blue board w/ White text |Give me the best color combo(s) available ",jonesigns800,file_30.jpg
(Your Name) Family Est XXXX,907,Home|(Your Name) Family Est XXXX,"6""X30"" to 36"" depending on length of name.  One of our most popular signs.

Great gift for your family. Weddings and anniversaries. Get one for you and for your kids.

PLEASE ENTER THE NAME AS YOU WANT IT TO APPEAR ON THE SIGN.  IF YOU WANT A   S  OR AN 'S ON THE END OF THE NAME, PLEASE INCLUDE IT.",,,,,,,,$65.95 ,,,,,,jonesigns400,jonesigns160,https://www.jonesrusticsigns.com/media/catalog/product/cache/1/image/17f82f742ffe127f42dca9de82fb58b1/f/i/file.jpg,file.jpg,,"*Type Family Name As You Would Like It To Appear
-- Please Select --|Crackle Cream board w/ Black text |Black board w/ Tan text ",jonesigns800,file.jpg
The (your Family Name),907,Home|The (your Family Name),"6""X30 up to 36"" depending on your name
Great gift for weddings and anniversaries. Get one for you, and for your kids. This would look good above your fireplace in the family room.

PLEASE ENTER THE NAME AS YOU WANT IT TO APPEAR ON THE SIGN. IF YOU WANT A S OR AN 'S ON THE END OF THE NAME, PLEASE INCLUDE IT.",,,,,,,,$64.95 ,,,,,,jonesigns400,jonesigns160,https://www.jonesrusticsigns.com/media/catalog/product/cache/1/image/17f82f742ffe127f42dca9de82fb58b1/f/i/file_5_15.jpg,file_5_15.jpg,,"*Type In Family Name As You Would Like It To Appear
-- Please Select --|Crackle Cream board w/ Black text |Black board w/ Tan text ",jonesigns800,file_5_15.jpg
Welcome to the (Your Name),907,Home|Welcome To The (Your Name),"8""X30 up to 36"" depending upon name. Signs come on Pine boards and are intended for inside use only.
Great gift for weddings and anniversaries. Get one for you, and for your kids.
PLEASE ENTER THE NAME AS YOU WANT IT TO APPEAR ON THE SIGN. IF YOU WANT A S OR AN 'S ON THE END OF THE NAME, PLEASE INCLUDE IT.",,,,,,,,$79.00 ,,,,,,jonesigns400,jonesigns160,https://www.jonesrusticsigns.com/media/catalog/product/cache/1/image/17f82f742ffe127f42dca9de82fb58b1/f/i/file_5_14.jpg,file_5_14.jpg,,"*Your Family Name As You Would Like It To Appear
-- Please Select --|Black board w/ Tan text |Crackle Cream board w/ Black text ",jonesigns800,file_5_14.jpg
"Grow old along with me, the best is yet to be",6013,"Home|Grow Old Along With Me, The Best Is Yet To Be",6x24 inches,,,,,,,,$28.95 ,,,,,,jonesigns400,jonesigns160,https://www.jonesrusticsigns.com/media/catalog/product/cache/1/image/17f82f742ffe127f42dca9de82fb58b1/6/0/6013.jpg,6013.jpg,,"*Color Combinations - See Color Chart Above
-- Please Select --|Burgundy Red board w/ Cream text |Black board w/ Cream text |Sage Green board w/ Black text |Cream board w/ Black text |Mustard board w/ Black text |Country Blue board w/ White text |Give me the best color combo(s) available ",jonesigns800,6013.jpg
A clear conscience is usually the sign of a bad memory,6002,Home|A Clear Conscience Is Usually The Sign Of A Bad Memory,6x18 inches,,,,,,,,$25.95 ,,,,,,jonesigns400,jonesigns160,https://www.jonesrusticsigns.com/media/catalog/product/cache/1/image/17f82f742ffe127f42dca9de82fb58b1/6/0/6002.jpg,6002.jpg,,"*Color Combinations - See Color Chart Above
-- Please Select --|Burgundy Red board w/ Cream text |Black board w/ Cream text |Sage Green board w/ Black text |Cream board w/ Black text |Mustard board w/ Black text |Country Blue board w/ White text |Give me the best color combo(s) available ",jonesigns800,6002.jpg
Life would be infinitely happier if we could only be born at the age of 80 & gradually approach 18,8009,Home|Life Would Be Infinitely Happier If We Could Only Be Born At The Age Of 80 & Gradually Approach 18,"8x24 inches
We miss our youth. Good birthday sign.",,,,,,,,$28.95 ,,,,,,jonesigns400,jonesigns160,https://www.jonesrusticsigns.com/media/catalog/product/cache/1/image/17f82f742ffe127f42dca9de82fb58b1/f/i/file_35.jpg,file_35.jpg,,"*Color Combinations - See Color Chart Above
-- Please Select --|Burgundy Red board w/ Cream text |Black board w/ Cream text |Sage Green board w/ Black text |Cream board w/ Black text |Mustard board w/ Black text |Country Blue board w/ White text |Give me the best color combo(s) available ",jonesigns800,file_35.jpg
"Truth...is not always popular, but it is always right.",8021,"Home|Truth...is Not Always Popular, But It Is Always Right.","8x18 inches

I have this sign in my office.",,,,,,,,$22.95 ,,,,,,jonesigns400,jonesigns160,https://www.jonesrusticsigns.com/media/catalog/product/cache/1/image/17f82f742ffe127f42dca9de82fb58b1/f/i/file_52.jpg,file_52.jpg,,"*Color Combinations - See Color Chart Above
-- Please Select --|Burgundy Red board w/ Cream text |Black board w/ Cream text |Sage Green board w/ Black text |Cream board w/ Black text |Mustard board w/ Black text |Country Blue board w/ White text |Give me the best color combo(s) available ",jonesigns800,file_52.jpg
Eat. Sleep. (Fill in with sport or word),886,Home|Eat. Sleep. (Fill In With Sport Or Word),"4X9 to 4X12 depending on the sport

Customize. Make the sign in your school colors!
Tell us the sport you want. Field Hockey, Ice Fishing, you name it",,,,,,,,$22.50 ,,,,,,jonesigns400,jonesigns160,https://www.jonesrusticsigns.com/media/catalog/product/cache/1/image/17f82f742ffe127f42dca9de82fb58b1/8/8/886G_1.jpg,886G_1.jpg,,"*What Sport?
-- Please Select --|Cream board w/ Black text |Cream board w/ Navy Blue text |Cream board w/ Hunter Green text |Cream board w/ Burgundy Red text |Crackle Cream board w/ Black text |Crackle Cream board w/ Navy Blue text |Crackle Cream board w/ Hunter Green text |Crackle Cream board w/ Burgundy Red text |White board w/ Black text |White board w/ Wedgewood Blue text |White board w/ Sage Green text |White board w/ Rose text |White board w/ Mustard text |Crackle White board w/ Black text |Crackle White board w/ Wedgewood Blue text |Crackle White board w/ Sage Green text |Crackle White board w/ Rose text |Crackle White board w/ Mustard text |Black board w/ Cream text |Navy Blue board w/ Cream text |Hunter Green board w/ Cream text |Sage Green board w/ White text |Sage Green board w/ Black text |Burgundy Red board w/ Cream text |Give me the best color combo(s) available ",jonesigns800,886G_1.jpg
Home is where mom is,583,Home|Home Is Where Mom Is,"10X8 inches

Everybody loves Mom. She will love this sign.",,,,,,,,$25.95 ,,,,,,jonesigns400,jonesigns160,https://www.jonesrusticsigns.com/media/catalog/product/cache/1/image/17f82f742ffe127f42dca9de82fb58b1/f/i/file_67.jpg,file_67.jpg,,"*Color Combinations
-- Please Select --|Cream board w/ Black text |Cream board w/ Navy Blue text |Cream board w/ Hunter Green text |Cream board w/ Burgundy Red text |Crackle Cream board w/ Black text |Crackle Cream board w/ Navy Blue text |Crackle Cream board w/ Hunter Green text |Crackle Cream board w/ Burgundy Red text |White board w/ Black text |White board w/ Wedgewood Blue text |White board w/ Sage Green text |White board w/ Rose text |White board w/ Mustard text |Crackle White board w/ Black text |Crackle White board w/ Wedgewood Blue text |Crackle White board w/ Sage Green text |Crackle White board w/ Rose text |Crackle White board w/ Mustard text |Black board w/ Cream text |Navy Blue board w/ Cream text |Hunter Green board w/ Cream text |Sage Green board w/ White text |Sage Green board w/ Black text |Burgundy Red board w/ Cream text |Give me the best color combo(s) available ",jonesigns800,file_67.jpg
With Trust...Comes Freedom,585,Home|With Trust...Comes Freedom,"3x26 inches

Good sign for young adults.",,,,,,,,$26.75 ,,,,,,jonesigns400,jonesigns160,https://www.jonesrusticsigns.com/media/catalog/product/cache/1/image/17f82f742ffe127f42dca9de82fb58b1/5/8/585.jpg,585.jpg,,"*Color Combinations
-- Please Select --|Cream board w/ Black text |Cream board w/ Navy Blue text |Cream board w/ Hunter Green text |Cream board w/ Burgundy Red text |Crackle Cream board w/ Black text |Crackle Cream board w/ Navy Blue text |Crackle Cream board w/ Hunter Green text |Crackle Cream board w/ Burgundy Red text |White board w/ Black text |White board w/ Wedgewood Blue text |White board w/ Sage Green text |White board w/ Rose text |White board w/ Mustard text |Crackle White board w/ Black text |Crackle White board w/ Wedgewood Blue text |Crackle White board w/ Sage Green text |Crackle White board w/ Rose text |Crackle White board w/ Mustard text |Black board w/ Cream text |Navy Blue board w/ Cream text |Hunter Green board w/ Cream text |Sage Green board w/ White text |Sage Green board w/ Black text |Burgundy Red board w/ Cream text |Give me the best color combo(s) available ",jonesigns800,585.jpg
