Tulle,,Home|Stock Items|Ribbons & Bows,"Tulle makes a wonderful accessory to complement your packaging. Tulle ribbon size is 6"" x 25 yards.",,,,,,,1,,,,,,1,Benson400,Benson160,https://www.bensonmarketinggroup.com/media/catalog/product/cache/1/image/650x/040ec09b1e35df139433887a97daa66f/t/u/tulle_pic.jpg,tulle_pic.jpg,https://www.bensonmarketinggroup.com/media/catalog/product/cache/1/image/650x/040ec09b1e35df139433887a97daa66f/t/u/tulle_pic.jpg,Colors *:https://www.bensonmarketinggroup.com/media/customoptions/options/577/2653/White_Tulle.JPG,Benson800,tulle_pic.jpg
Economy burlap ribbon,,Home|Stock Items|Ribbons & Bows,"Our economy burlap ribbon is great for crafts, decorating, and many other uses. Each roll is 10 yards x 1.5"" wide. Minimum order is 5 rolls per color.",,,,,,,1,,,,,,1,Benson400,Benson160,https://www.bensonmarketinggroup.com/media/catalog/product/cache/1/image/650x/040ec09b1e35df139433887a97daa66f/b/u/burlap_natural.jpg,burlap_natural.jpg,https://www.bensonmarketinggroup.com/media/catalog/product/cache/1/image/650x/040ec09b1e35df139433887a97daa66f/b/u/burlap_natural.jpg,Colors *:https://www.bensonmarketinggroup.com/media/customoptions/options/613/2785/burlap_natural.JPG,Benson800,burlap_natural.jpg
Quilted Tote,,Home|Bags|Reusable Bags,"Size - 16.375""L 12""H 7""W

Features:

Laminated Non-Woven
Stylish shopper tote with quilted front and back panels
Front slash pocket
Generous gusset for maximum capacity
24"" shoulder straps


Print:
Front Pocket Center 6.5W 4H (one color max)
Front Pocket Upper Center 6.5W 2H (one color max)
Additional decoration options may be available for this item; please contact your sales representative.",,,,,,,1,,,,,,1,Benson400,Benson160,https://www.bensonmarketinggroup.com/media/catalog/product/cache/1/image/650x/040ec09b1e35df139433887a97daa66f/h/_/h_1807.jpg,h_1807.jpg,https://www.bensonmarketinggroup.com/media/catalog/product/cache/1/image/650x/040ec09b1e35df139433887a97daa66f/h/_/h_1807.jpg,Colors *:Red|Silver|Black;Quantity & Price *:-- Please Select --|100 bags - $4.48 each +$448.00|200 bags - $4.38 each +$896.00;Artwork Upload:--;Special Instructions *:text input,Benson800,h_1807.jpg
Country Crock Plastic Bags,,Home|Bags|Plastic Bags,These bags are durable hi-density t-shirt bags featuring the country crock design.,,,,,,,1,,,,,,1,Benson400,Benson160,https://www.bensonmarketinggroup.com/media/catalog/product/cache/1/image/650x/040ec09b1e35df139433887a97daa66f/c/n/cntrycrck.jpg,cntrycrck.jpg,https://www.bensonmarketinggroup.com/media/catalog/product/cache/1/image/650x/040ec09b1e35df139433887a97daa66f/c/n/cntrycrck.jpg,"Country Crock Plastic Bags *:Small 8 x 5 x15 (per 1000) +$49.00
Qty:|Medium 12 x 7 x 22 (per 1000) +$89.00
Qty:|Large 20 x 10 x 30 (per 500) +$128.00
Qty:",Benson800,cntrycrck.jpg
Kraft Paper Business Cards,,Home|Country/Primitive Supplies|Business Cards,"Our kraft paper business cards are printed on heavy cardstock and are popular with country stores. Kraft paper business cards usually take 10 business days to print. Additional time is required for proofs & shipping. A proof will be provided for your approval once an order is placed.

TO PLACE AN ORDER:
1) Select an IMPRINT COLOR. This will be the color used to print your business name/info on the card.
2) Enter the TEXT that you would like to have printed on the card.
3) Select a QUANTITY. Larger quantities are available beyond those listed.

In the SPECIAL INSTRUCTIONS section give us any details regarding the custom layout you would like. You can email your artwork to us at info@bensonmarketinggroup.com. If we have questions regarding your order you will be contacted by a Benson representative. YOU WILL NOT BE CHARGED UNTIL YOUR ART PROOF IS APPROVED.

We realize that ordering custom items can sometimes be a challenge, so we’re here to help. For additional questions or assistance in placing a custom order, contact us at 866-520-2247 or 614-890-2355.",,,,,,,1,,,,,,1,Benson400,Benson160,https://www.bensonmarketinggroup.com/media/catalog/product/cache/1/image/650x/040ec09b1e35df139433887a97daa66f/b/u/business_card_1.jpg,business_card_1.jpg,https://www.bensonmarketinggroup.com/media/catalog/product/cache/1/image/650x/040ec09b1e35df139433887a97daa66f/b/u/business_card_1.jpg,Custom Business Card Background Color *:--;Custom Business Card Imprint Color *:--;Custom Business Card Font Type *:--;Quantity *:-- Please Select --|250 cards - 1 color imprint +$68.00|500 cards - 1 color imprint +$98.00|1000 cards - 1 color imprint +$135.00|2000 cards - 1 color imprint +$175.00;2nd Color Imprint *:Yes|No;Special Instructions *:text input,Benson800,business_card_1.jpg
Designer Tags,,Home|Country/Primitive Supplies|Tags & Labels,Our Designer Tags feature a collection of country images and are perforated so that you can remove the price from the product sold. These tags are available in packs of 100 tags.,,,,,,,1,,,,,,1,Benson400,Benson160,https://www.bensonmarketinggroup.com/media/catalog/product/cache/1/image/650x/040ec09b1e35df139433887a97daa66f/t/a/tag_-_star.jpg,tag_-_star.jpg,https://www.bensonmarketinggroup.com/media/catalog/product/cache/1/image/650x/040ec09b1e35df139433887a97daa66f/t/a/tag_-_star.jpg,Designs - 100 per pack *:https://www.bensonmarketinggroup.com/media/customoptions/options/650/2959/Tag_-_Star.JPG,Benson800,tag_-_star.jpg
Benson Bottle Bags,,Home|Stock Items|Food & Wine Packaging,These colorfully unique and exclusive designs are perfect for a bottle gift.,,,,,,,1,,,,,,1,Benson400,Benson160,https://www.bensonmarketinggroup.com/media/catalog/product/cache/1/image/650x/040ec09b1e35df139433887a97daa66f/b/e/benson_bottle_bags_1.jpg,benson_bottle_bags_1.jpg,https://www.bensonmarketinggroup.com/media/catalog/product/cache/1/image/650x/040ec09b1e35df139433887a97daa66f/b/e/benson_bottle_bags_1.jpg,"Designs *:5 1/2 x 3 1/4 x 12 1/2 Amalfi Stripe (100 per case) +$54.00
Qty:|5 1/2 x 3 1/4 x 12 1/2 Domino Dots (100 per case) +$54.00
Qty:|5 1/2 x 3 1/4 x 12 1/2 Cheery Dots (100 per case) +$54.00
Qty:|5 1/2 x 3 1/4 x 12 1/2 Bold Scroll (100 per case) +$54.00
Qty:|5 1/2 x 3 1/4 x 12 1/2 Kensington Plaid/Kraft (100 per case) +$54.00
Qty:|5 1/2 x 3 1/4 x 12 1/2 Time for Christmas (100 per case) +$54.00
Qty:|5 1/2 x 3 1/4 x 12 1/2 Ornamental Stripe (100 per case) +$54.00
Qty:",Benson800,benson_bottle_bags_1.jpg
Die Cut Paper Bag,,Home|Custom|Food & Wine Packaging,"Die cut paper bags are designed with flat bottoms and have a reinforced handle. Size is 11 x 6 x 11. These bags include a poly reinforced handle and can be ink printed or hot stamp printed on one or two sides. Custom sizes are available upon request.

Plate charge is additional and will be added to the order. Plate cost varies depending on the size of your artwork but will typically be in the $100-$150 range.

We will provide you with a proof for your approval before printing.

For larger quantity pricing, email us at info@bensonmarketinggroup.com.",,,,,,,1,,,,,,1,Benson400,Benson160,https://www.bensonmarketinggroup.com/media/catalog/product/cache/1/image/650x/040ec09b1e35df139433887a97daa66f/d/i/die_cut_paper_bags.jpg,die_cut_paper_bags.jpg,https://www.bensonmarketinggroup.com/media/catalog/product/cache/1/image/650x/040ec09b1e35df139433887a97daa66f/d/i/die_cut_paper_bags.jpg,Die Cut Bags - PLAIN *:-- Please Select --|Kraft - 500 bags plain +$186.50|White - 500 bags plain +$217.50;Die Cut Bags - INK PRINTED *:-- Please Select --|Kraft - 500 bags - printed one color/one side +$312.50|White - 500 bags - printed one color/one side +$343.50;Die Cut Bags - HOT STAMPED *:-- Please Select --|Kraft - 500 bags - hot stamped one color/one side +$398.50|White - 500 bags - hot stamped one color/one side +$429.50;Notes/Instructions *:text input;Artwork Upload *:--,Benson800,die_cut_paper_bags.jpg
Faith-Family-Friends Plastic Bags,,Home|Bags|Plastic Bags,Durable hi-density t-shirt bags featuring our copyrighted Faith Family Friends design.,,,,,,,1,,,,,,1,Benson400,Benson160,https://www.bensonmarketinggroup.com/media/catalog/product/cache/1/image/650x/040ec09b1e35df139433887a97daa66f/f/a/faith_bag_2.jpg,faith_bag_2.jpg,https://www.bensonmarketinggroup.com/media/catalog/product/cache/1/image/650x/040ec09b1e35df139433887a97daa66f/f/a/faith_bag_2.jpg,"Faith-Family-Friends T-shirt Bags *:8 x 5 x 15 size (1000 per case) +$49.80
Qty:|12 x 7 x 22 size (1000 per case) +$89.80
Qty:|20 x 10 x 30 size (500 per case) +$129.80
Qty:",Benson800,faith_bag_2.jpg
Farm Plastic Bags,,Home /|Bags /|Plastic Bags /,These bags are durable hi-density t-shirt bags featuring our Farm Life design.,,,,,,,1,,,,,,1,Benson400,Benson160,https://www.bensonmarketinggroup.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/f/a/farm_t-shirt_bag_1.jpg,farm_t-shirt_bag_1.jpg,https://www.bensonmarketinggroup.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/f/a/farm_t-shirt_bag_1.jpg,"Farm Plastic Bags - Sizes *:-- Please Select --|Small size 8 x 5 x 15"" - 1,000 bags +$49.80|Medium size 12 x 7 x 22"" - 1,000 bags +$89.90|Large size 20 x 10 x 30"" - 500 bags  +$129.80",Benson800,farm_t-shirt_bag_1.jpg
Faux Suede Pouches,,Home|Country/Primitive Supplies|Bags|Cotton & Jute Bags,"These pouches are made from nylon but they have a an ultra soft suede feel. Perfect for jewelry or other small items. All measurements are approximations and given as width by height. Closes with a satin draw cord. Available only in black.

Available in packs of 10.",,,,,,,1,,,,,,1,Benson400,Benson160,https://www.bensonmarketinggroup.com/media/catalog/product/cache/1/image/650x/040ec09b1e35df139433887a97daa66f/f/s/fs_gr_w-222x212.jpg,fs_gr_w-222x212.jpg,https://www.bensonmarketinggroup.com/media/catalog/product/cache/1/image/650x/040ec09b1e35df139433887a97daa66f/f/s/fs_gr_w-222x212.jpg,"Faux Suede Pouches *:Extra Small - 2X2.5 +$2.50
Qty:|Small - 3.5X4 +$3.40
Qty:|Medium - 4X5 +$4.20
Qty:|Large - 5X7 +$6.50
Qty:",Benson800,fs_gr_w-222x212.jpg
Canvas Garment Bags,,Home|Bags|Reusable Bags,"Our light weight canvas garment bags make carrying clothes look chic while being green! Available in two sizes - 24x40 and 24x54, and in two popular
colors - natural (off-white) and black. Bags are finished with heavy duty zippers and handles on top and bottom for easy carrying. Metal grommets allow
garments to be hanged. Personalize with a screen print or full color print for a lasting impression!
Colors Available: Black, Natural (Off-White)

Pricing below includes a one color screen print. There is a one time screen charge of $50 for the first order.

A digital proof will be provided for approval before order is produced.

100 bag minimum per size for screen printed bags
300 bag minimum per size for full color printed bags - call for pricing",,,,,,,1,,,,,,1,Benson400,Benson160,https://www.bensonmarketinggroup.com/media/catalog/product/cache/1/image/650x/040ec09b1e35df139433887a97daa66f/g/a/garment_bag.jpg,garment_bag.jpg,https://www.bensonmarketinggroup.com/media/catalog/product/cache/1/image/650x/040ec09b1e35df139433887a97daa66f/g/a/garment_bag.jpg,"Garment Bags with Screen Print *:-- Please Select --|24"" x 40"" Natural Canvas Bag - 100 quantity - $8 each - 100 Bags +$800.00|24"" x 40"" Natural Canvas Bag - 300 quantity - $7.50 each +$2,250.00|24"" x 40"" Natural Canvas Bag - 500 quantity - $7.00 each +$2,100.00|24"" x 40"" Natural Canvas Bag - 1000 quantity - $7.50 each +$6,600.00|24"" X 40"" Black Canvas Bag - 100 quantity - $8.40 each - 100 quantity +$840.00|24"" X 40"" Black Canvas Bag - 100 quantity - $8.10 each - 300 quantity +$2,430.00|24"" X 40"" Black Canvas Bag - 100 quantity - $7.80 each - 500 quantity +$3,900.00|24"" X 40"" Black Canvas Bag - 100 quantity - $7.40 each - 1000 quantity +$7,400.00;Screen Print Colors *:--;Artwork Upload *:--;Special Instructions *:text input",Benson800,garment_bag.jpg
Geo Trio Collection,,Home|Stock Items|Bags,Our Geo Trio Collection has a full line of coordinating bags and boxes. This collection is manufactured in the USA. The bags are made of 40% post consumer waste and the boxes are made from 70% post consumer waste.,,,,,,,1,,,,,,1,Benson400,Benson160,https://www.bensonmarketinggroup.com/media/catalog/product/cache/1/image/650x/040ec09b1e35df139433887a97daa66f/g/e/geo_treo_collection.jpg,geo_treo_collection.jpg,https://www.bensonmarketinggroup.com/media/catalog/product/cache/1/image/650x/040ec09b1e35df139433887a97daa66f/g/e/geo_treo_collection.jpg,"Geo Trio Collection *:Toucan Shopper - 250 per case +$105.00
Qty:|Chimp Dots Shopper - 250 per case +$156.50
Qty:|Chimp Zig Zag Shopper - 250 per case +$175.75
Qty:|Jaguar Zig Zag Shopper - 250 per case +$184.35
Qty:|8"" Gable Box - Dots - 100 per case +$105.00
Qty:|8"" Gable Box - Zig Zag - 100 per case +$113.60
Qty:|Treasure Box - Small - 100 per case +$90.00
Qty:|Treasure Box - Large - 100 per case +$113.60
Qty:",Benson800,geo_treo_collection.jpg
Apparel Boxes-Colors on White,,Home|Stock Items|Boxes|Gift & Apparel Boxes,"Available in beautiful colors and a number of
sizes, our color pop-up apparel boxes coordinate
beautifully with our paper shoppers. Boxes ship
flat for easy storage.",,,,,,,1,,,,,,1,Benson400,Benson160,https://www.bensonmarketinggroup.com/media/catalog/product/cache/1/image/650x/040ec09b1e35df139433887a97daa66f/a/p/appbox_1_1.png,appbox_1_1.png,https://www.bensonmarketinggroup.com/media/catalog/product/cache/1/image/650x/040ec09b1e35df139433887a97daa66f/a/p/appbox_1_1.png,"Gloss Colors Available *:-- Please Select --|Black |Burgundy |Dartmouth Green |Ivory |Metallic Bronze Platinum |Metallic Sage |Red |Silver ;Available matte colors on kraft *:-- Please Select --|Aqua |Bright Chartreuse |Cerise |Emerald |Lavender |Lemon |Matte Burnt Orange |Matte Chartreuse |Matte Cream |Matte Ivory |Matte Khaki |Matte Lime Green |Matte Pastel Yellow |Matte Pink |Matte Powder Blue |Matte Turquoise |Merlot |Metallic Blue |Metallic Champagne |Mocha |Navy |Peach |Pearlized Cream |Pink |Sapphire |Shimmer Amethyst |Shimmer Avocado |Shimmer Honeysuckle |Shimmer Raspberry |Shimmer Turquoise |Slate Grey |Tangerine |Tuscany ;Size of Box *:10 x 7 x 1 1/4"" - pack of 100 (500 box minimum) +$76.40
Qty:|11 1/2 x 5 1/2 x 1 5/8"" - pack of 100 (200 box minimum on in-stock gloss colors or 500 box minimum on standard colors) +$80.40
Qty:|11 1/2 x 8 1/2 x 1 5/8"" - pack of 100 +$85.00
Qty:|14 x 4 1/2 x 1 1/4"" - pack of 100 +$68.30
Qty:|15 x 9 1/2 x 2"" - pack of 100 +$109.00
Qty:|17 x 11 x 2 1/2"" - pack of 50 +$164.70
Qty:|19 x 12 x 3"" - pack of 50 +$212.10
Qty:|24 x 14 x 4"" - pack of 25 +$361.50
Qty:|One Piece folder style box - 14 x 4 1/2 x 5/8"" - pack of 100 (made to order 500 box minimum) +$101.80
Qty:",Benson800,appbox_1_1.png
Grosgrain Polka Dots,,Home|Stock Items|Ribbons & Bows,Made in the USA.,,,,,,,1,,,,,,1,Benson400,Benson160,https://www.bensonmarketinggroup.com/media/catalog/product/cache/1/image/650x/040ec09b1e35df139433887a97daa66f/g/r/grosgrain_polka_dots.jpg,grosgrain_polka_dots.jpg,https://www.bensonmarketinggroup.com/media/catalog/product/cache/1/image/650x/040ec09b1e35df139433887a97daa66f/g/r/grosgrain_polka_dots.jpg,"Grosgrain Polka Dots 7/8"" x 100 yds. *:https://www.bensonmarketinggroup.com/media/customoptions/options/367/1840/GPD_Shocking_Pink.JPG;Grosgrain Polka Dots 1-1/2"" x 50 yds *:https://www.bensonmarketinggroup.com/media/customoptions/options/368/1846/GPD_Shocking_Pink.JPG",Benson800,grosgrain_polka_dots.jpg
Hand Quilting Plastic Bags,,Home|Bags|Plastic Bags,"Durable hi-density t-shirt bags featuring a collection of hand quilting items printed on our mint green bag. Currently available in 12 x 7 x 22 size, 1000 bags per case.",,,,,,,1,,,,,,1,Benson400,Benson160,https://www.bensonmarketinggroup.com/media/catalog/product/cache/1/image/650x/040ec09b1e35df139433887a97daa66f/h/a/hand_quilting.jpg,hand_quilting.jpg,https://www.bensonmarketinggroup.com/media/catalog/product/cache/1/image/650x/040ec09b1e35df139433887a97daa66f/h/a/hand_quilting.jpg,"Hand Quilting Design T-shirt Bags *:12 x 7 x 22 size (1000 per case) +$99.00
Qty:",Benson800,hand_quilting.jpg
Heavy Weight Canvas Shopping Bag,,Home|Bags|Reusable Bags,"Our heavy weight 10 oz. natural cotton canvas shopping bag measures 121/8 x 51/2 x 121/8, features natural cotton web handles, an interior pocket
and no interior lamination. Great as a promotional item or for resale, these bags look beautiful screen printed or full color printed and are sure
to please!

We will provide you with a digital proof before printing your order. There is a one time screen charge of $50 for the first order.",,,,,,,1,,,,,,1,Benson400,Benson160,https://www.bensonmarketinggroup.com/media/catalog/product/cache/1/image/650x/040ec09b1e35df139433887a97daa66f/h/e/heavy_weight_canvas_bag.jpg,heavy_weight_canvas_bag.jpg,https://www.bensonmarketinggroup.com/media/catalog/product/cache/1/image/650x/040ec09b1e35df139433887a97daa66f/h/e/heavy_weight_canvas_bag.jpg,"Heavy Weight Canvas Bag - Screen Printed *:-- Please Select --|12 x 5 1/2 x 12 1/8 - 100 bags with 1 color print/one side - $10.80 each - 100 bags +$1,080.00|12 x 5 1/2 x 12 1/8 - 100 bags with 1 color print/one side - $6.80 each - 250 bags +$1,700.00|12 x 5 1/2 x 12 1/8 - 100 bags with 1 color print/one side - $6.50 each - 500 bags +$3,250.00|12 x 5 1/2 x 12 1/8 - 100 bags with 1 color print/one side - $6.20 each - 1000 bags +$6,200.00;Heavy Weight Canvas Bag - Full Color Print *:-- Please Select --|12 x 5 1/2 x 12 1/8 - 100 bags with 1 color print/one side - $12.90 each - 100 bags +$1,290.00|12 x 5 1/2 x 12 1/8 - 100 bags with 1 color print/one side - $8.40 each - 250 bags +$2,100.00|12 x 5 1/2 x 12 1/8 - 100 bags with 1 color print/one side - $8 each - 500 bags +$4,000.00|12 x 5 1/2 x 12 1/8 - 100 bags with 1 color print/one side - $7.70 each - 1000 bags +$7,700.00;Screen Print Colors:--;Artwork Upload *:--;Special Instructions *:text input",Benson800,heavy_weight_canvas_bag.jpg
"""Enjoy"" Restaurant Bags",,Home|Custom|Food & Wine Packaging,"High density ""Enjoy"" Restaurant bags are made in the USA from 25% post consumer recycled materials and are available in t-shirt or super wave style.",,,,,,,1,,,,,,1,Benson400,Benson160,https://www.bensonmarketinggroup.com/media/catalog/product/cache/1/image/650x/040ec09b1e35df139433887a97daa66f/f/o/food_service_enjoy_bags.jpg,food_service_enjoy_bags.jpg,https://www.bensonmarketinggroup.com/media/catalog/product/cache/1/image/650x/040ec09b1e35df139433887a97daa66f/f/o/food_service_enjoy_bags.jpg,"High density ""Enjoy"" super wave restaurant bags *:18 x 16 x 9 (500 per case) +$82.00
Qty:|21 x 18 x 10 (500 per case) +$113.00
Qty:;High density ""Enjoy"" t-shirt restaurant bags *:12 x 9 x 23 +$144.00
Qty:",Benson800,food_service_enjoy_bags.jpg
Hip Quilter Plastic Bags,,Home|Bags|Plastic Bags,"Durable hi-density t-shirt bags featuring a collection of brightly colored quilting tools printed on a white background. Currently available in 12 x 7 x 22 size, 1000 bags per case.",,,,,,,1,,,,,,1,Benson400,Benson160,https://www.bensonmarketinggroup.com/media/catalog/product/cache/1/image/650x/040ec09b1e35df139433887a97daa66f/h/i/hip_quilter.jpg,hip_quilter.jpg,https://www.bensonmarketinggroup.com/media/catalog/product/cache/1/image/650x/040ec09b1e35df139433887a97daa66f/h/i/hip_quilter.jpg,"Hip Quilter Block Design T-shirt Bags *:8 x 5 x 15 size (1000 per case) +$59.00
Qty:|12 x 7 x 22 size (1000 per case) +$99.00
Qty:",Benson800,hip_quilter.jpg
Extra Large Clear Vinyl Shopping Tote,,Home|Custom|Bags,"Our clear vinyl shopping totes are great for open houses, special events, school, sewing projects, beach, vacation/travel, and perfect for resale. The bags can also be customized with your business name and logo with a full color screen print. Pricing below includes a one color imprint. Bag size is 20 x 5 x 13. The bags are also available in custom sizes and colors. Contact us for additional details.",,,,,,,1,,,,,,1,Benson400,Benson160,https://www.bensonmarketinggroup.com/media/catalog/product/cache/1/image/650x/040ec09b1e35df139433887a97daa66f/x/l/xl_clear_tote.jpg,xl_clear_tote.jpg,https://www.bensonmarketinggroup.com/media/catalog/product/cache/1/image/650x/040ec09b1e35df139433887a97daa66f/x/l/xl_clear_tote.jpg,Imprint Colors *:--;Trim Colors *:-- Please Select --|Clear with blue trim |Clear with black trim |Clear with red trim |Clear with white trim |Clear with pink trim |Clear with purple trim ;Quantity *:-- Please Select --|50 bags - $9.95 each +$497.50|100 bags - ,Benson800,xl_clear_tote.jpg
Apparel Boxes (Matte Colors on Kraft),,Home|Stock Items|Boxes|Gift & Apparel Boxes,"Available in beautiful colors and a number of
sizes, our color pop-up apparel boxes coordinate
beautifully with our paper shoppers. Boxes ship
flat for easy storage.",,,,,,,1,,,,,,1,Benson400,Benson160,https://www.bensonmarketinggroup.com/media/catalog/product/cache/1/image/650x/040ec09b1e35df139433887a97daa66f/a/p/appbox_1.png,appbox_1.png,https://www.bensonmarketinggroup.com/media/catalog/product/cache/1/image/650x/040ec09b1e35df139433887a97daa66f/a/p/appbox_1.png,"In Stock Matte Colors on Kraft Available (made to order) *:-- Please Select --|Black |Burgundy |Chocolate |Dark Green |Purple |Navy |Sand  |Teal ;Additional Matte colors on kraft (made to order) *:-- Please Select --|Celery |Gray |Cerise |Olive |Rainforest Green |Red |Shimmer Amethyst |Shimmer Avocado |Shimmer Honeysuckle |Shimmer Raspberry |Shimmer Turquoise |Slate Grey |Southwest Orange ;Size of Box *:10 x 7 x 1 1/4"" - pack of 100 (500 box minimum) +$62.80
Qty:|11 1/2 x 8 1/2 x 1 5/8"" - pack of 100 +$69.80
Qty:|14 x 4 1/2 x 1 1/4"" - pack of 100 (200 box minimum on in-stock matte colors, 500 box minimum on standard colors) +$60.80
Qty:|15 x 9 1/2 x 2"" - pack of 100 +$85.50
Qty:|17 x 11 x 2 1/2"" - pack of 50 +$135.10
Qty:|19 x 12 x 3"" - pack of 50 +$170.50
Qty:|24 x 14 x 4"" - pack of 25 +$294.80
Qty:|One Piece folder style box - 14 x 4 1/2 x 5/8"" - pack of 100 (500 box minimum) +$83.30
Qty:",Benson800,appbox_1.png
Cotton Filled Jewelry Boxes,,Home|Stock Items|Boxes|Gift & Apparel Boxes,"Our diamond series jewelry boxes feature a diamond cut lid to create an upscale presentation for jewelry pieces. Boxes are available in 7 sizes and each box is filled with a white non-tarnishing cotton. Get a unique look by mixing and matching lid and base colors with our extensive selection of over 40standard cotton fill jewelry box colors from basic white gloss and natural kraft to lustrous gloss hues, smooth finish matte colors, elegant metallic shades and even textured colors too.
Coordinate these boxes with our many styles of shopping bags and personalize with an elegant hot stamp or colorful four
color process print for a lasting impression.

These boxes can be hot stamped, ink printed, embossed, or printed with 4 color process printing. There is a 100 box minimum for custom orders.

For custom printing/hot stamping, there are additional charges which will be added to your invoice.

Hot stamp/ink print charge - $136 per thousand boxes

Embossing is available by quote.

For two color print, add an additional $136 per thousand boxes.

One-time plate charge(per color) will be added after review of artwork.

We will provide you with a digital proof before printing. Allow 3-4 weeks for delivery after proof approval.",,,,,,,1,,,,,,1,Benson400,Benson160,https://www.bensonmarketinggroup.com/media/catalog/product/cache/1/image/650x/040ec09b1e35df139433887a97daa66f/c/f/cfjb.png,cfjb.png,https://www.bensonmarketinggroup.com/media/catalog/product/cache/1/image/650x/040ec09b1e35df139433887a97daa66f/c/f/cfjb.png,"Jewelry Box Size *:Box Size - 2.5x2.5x1"" - pack of 100 +$66.20
Qty:|Box Size - 3 1/8x2 1/8x1"" - pack of 100 +$72.80
Qty:|Box Size - 3.5x3.5x1"" - pack of 100 +$93.80
Qty:|Box Size - 3.5x3.5x1.5"" - pack of 100 +$104.80
Qty:|Box Size - 5.5x3.5x1"" - pack of 100 +$108.10
Qty:|Box Size - 7x5.5x1"" - pack of 50 +$171.00
Qty:|Box Size - 8x2x1"" - pack of 100 +$101.70
Qty:;Box Color *:--;Ink Color:--;Hot Stamp Emboss Colors *:--;Upload artwork. *:--",Benson800,cfjb.png
Jumbo Folk Art Plastic Bags,,Home|Bags|Plastic Bags,"These bags are 24"" wide x 6"" x 42"" tall and are great for larger gift items. Available in the crow design, burgundy star, and plain/unprinted.

The bags are available in cases of 100.",,,,,,,1,,,,,,1,Benson400,Benson160,https://www.bensonmarketinggroup.com/media/catalog/product/cache/1/image/650x/040ec09b1e35df139433887a97daa66f/s/c/scatterprintstar.jpg,scatterprintstar.jpg,https://www.bensonmarketinggroup.com/media/catalog/product/cache/1/image/650x/040ec09b1e35df139433887a97daa66f/s/c/scatterprintstar.jpg,"Jumbo Bag Designs  *:Burgundy Star - 100 per case +$89.00
Qty:|Crow - 100 per case +$89.00
Qty:|Unprinted - 100 per case +$75.00
Qty:",Benson800,scatterprintstar.jpg
Jute/Burlap Bags,,Home|Country/Primitive Supplies|Bags|Cotton & Jute Bags,"Perfect packaging alternative for items
that require a more natural look.
Drawstring closure at the top of the
bag. Dimensions are approximations
and listed as width by height. The Jute
pouches naturally have a slight scent
to them.",,,,,,,1,,,,,,1,Benson400,Benson160,https://www.bensonmarketinggroup.com/media/catalog/product/cache/1/image/650x/040ec09b1e35df139433887a97daa66f/j/u/jute_bag_group-268x220.jpg,jute_bag_group-268x220.jpg,https://www.bensonmarketinggroup.com/media/catalog/product/cache/1/image/650x/040ec09b1e35df139433887a97daa66f/j/u/jute_bag_group-268x220.jpg,"Jute Bags *:Natural Jute Drawstring Pouch - 3.5""x5"" +$4.95
Qty:|Natural Jute Drawstring Pouch - 5""x6"" +$6.95
Qty:|Natural Jute Drawstring Pouch - 6""x10"" +$8.95
Qty:|Natural Jute Drawstring Pouch - 8""x12"" +$11.95
Qty:|Natural Jute Drawstring Pouch - 12""x14"" +$17.95
Qty:",Benson800,jute_bag_group-268x220.jpg
Kraft Paper Merchandise Bags,,Home|Country/Primitive Supplies|Bags,"Functional and economical, our flat merchandise bags can be custom imprinted to help to promote your store brand all about town.

Prices below are for unprinted bags. For custom printing, call or email us for prices and additional information.",,,,,,,1,,,,,,1,Benson400,Benson160,https://www.bensonmarketinggroup.com/media/catalog/product/cache/1/image/650x/040ec09b1e35df139433887a97daa66f/k/r/kraftmerchbagslg_1_.jpg,kraftmerchbagslg_1_.jpg,https://www.bensonmarketinggroup.com/media/catalog/product/cache/1/image/650x/040ec09b1e35df139433887a97daa66f/k/r/kraftmerchbagslg_1_.jpg,"Kraft Paper Merchandise Bags *:5 x 7.5 (1,000) +$27.50
Qty:|6 1/4 x 9 1/4 (1,000) +$33.50
Qty:|7.5 x 10 (1,000) +$34.80
Qty:|8 .5 x 11 (1,000) +$45.95
Qty:|10 x 13 (1,000) +$42.98
Qty:|10 x 2 x 15 (1,000) +$55.80
Qty:|12 x 15 (1,000) +$73.10
Qty:|12 x 3 x 18 (500) +$43.90
Qty:|15 x 18 (500) +$53.70
Qty:|14 x 3 x 21 (500) +$55.80
Qty:|17 x 4 x 24 (500) +$72.90
Qty:",Benson800,kraftmerchbagslg_1_.jpg
