Double Wick Classic 16oz-SUNRISE CINNAMON BUN,ITEM NUMBER: DWSC,Home  /   McCall's Candles  /  Shop by Season & Holiday  /  Winter  /  Sunrise Cinnamon Bun,"About this Fragrance ~ Good morning! Warm cinnamon buns await you. Breathe in and get a whiff of the sweet cinnamon sugar, sticky maple drizzles and cinnamon shavings amongst the warm, soft dough.
  About this Product ~ Our Double Wick Classic™ beauties have distinctive rich black & gold embossed label.
Quicker pooling than a single wick candle (liquefies faster) / Has more fragrance throw than a single wick candle (smells stronger) / Has the same length of burn time as our other 16oz candles (i.e., doesn’t burn at a faster rate, just uses 2 smaller wicks, for more even burning)
  Approximate Burn Time ~ 110-130 hours
  Made in the USA",1,UNIT PRICE: $18.00,http://www.mccallscandles.com/images/DWSC.jpg
Classic Jar Candle-16oz-SUNRISE CINNAMON BUN,ITEM NUMBER: JSC-16,Home  /   McCall's Candles  /  Shop by Season & Holiday  /  Winter  /  Sunrise Cinnamon Bun,"About this Fragrance ~  Good morning! Warm cinnamon buns await you. Breathe in and get a whiff of the sweet cinnamon sugar, sticky maple drizzles and cinnamon shavings amongst the warm, soft dough.
  About this Product ~ Our Classic Jar Candle™ features labels that are reproductions of hand-painted designs by artist Dee McCall. All of our Classic Jar Candles feature the signature rustic metal lid stamped with the McCall's Country Canning logo and decorative handles.
  Approximate Burn Time ~ 110-130 hours
  Made in the USA",1,UNIT PRICE: $18.00,http://www.mccallscandles.com/images/JSC-16.jpg
Classic Jar Candle-26oz-SUNRISE CINNAMON BUN,ITEM NUMBER: JSC-26,Home  /   McCall's Candles  /  Shop by Season & Holiday  /  Winter  /  Sunrise Cinnamon Bun,"About this Fragrance ~  Good morning! Warm cinnamon buns await you. Breathe in and get a whiff of the sweet cinnamon sugar, sticky maple drizzles and cinnamon shavings amongst the warm, soft dough.
   About this Product ~ Our Classic Jar Candle™ features labels that are reproductions of hand-painted designs by artist Dee McCall. All of our Classic Jar Candles feature the signature rustic metal lid stamped with the McCall's Country Canning logo and decorative handles.
  Approximate Burn Time ~ 120-160 hours
 Made in the USA",1,UNIT PRICE: $22.50,http://www.mccallscandles.com/images/JSC-26.jpg
Reed Garden-Small 04oz-SUNRISE CINNAMON BUN,ITEM NUMBER: RGSC-4,Home  /   McCall's Candles  /  Shop by Season & Holiday  /  Winter  /  Sunrise Cinnamon Bun,"About this fragrance ~ Good morning! Warm cinnamon buns await you. Breathe in and get a whiff of the sweet cinnamon sugar, sticky maple drizzles and cinnamon shavings amongst the warm, soft dough.
  About this Product ~ Our Reed Gardens™ are the perfect accent to any room, offering an abundance of vintage beauty and fragrance. Each “garden” comes individually gift-boxed in a rich black embossed box with full color product detail. The set includes an oversized amber bottle (8oz bottle), 4 ounces of fragrant oil and set of twelve reeds.
  Approximate Fragrance Throw Time ~ Reed Gardens offer months of continued fragrance. Flip your reeds often to reactivate the fragrance throw.
 Made in the USA",1,UNIT PRICE: $10.00,http://www.mccallscandles.com/images/RG-Small-BottleBox.jpg
Buttons-BOX of 36-SUNRISE CINNAMON BUN,ITEM NUMBER: TSC,Home  /   McCall's Candles  /  Shop by Season & Holiday  /  Winter  /  Sunrise Cinnamon Bun,"About this Fragrance ~  Good Morning! Warm cinnamon buns await you. Breathe in and get a whiff of the sweet cinnamon sugar, sticky maple drizzles and cinnamon shavings amongst the warm, soft dough.
  About this Product ~ Our Buttons™ are our original 0.7 ounce wax melt embossed with the McCall's Country Canning logo. Buttons release McCall's alluring fragrances simply by way of melting fragrant wax. Melt one or two Buttons in your favorite Melter.
  Approximate fragrance throw time ~ 10-20 hours per Button
  Made in the USA",1,UNIT PRICE: $39.60,http://www.mccallscandles.com/images/TSC.jpg
Candle Bars-5.5 oz Pack-SUNSET SUEDE,ITEM NUMBER: CBSD,Home  /   McCall's Candles  /  Shop by Season & Holiday  /  Winter  /  Sunset Suede,"About this Fragrance ~ Cactus blossoms and vanilla orchids come alive with musk and cashmere woods as the intense golden desert sun heats and softens rugged leather saddles.
  About this Product ~ Enjoy the fragrance experience without the flame! Use McCall's Candle Bars™ in our wax melters for a highly scented experience. McCall's Candle Bars™ are a solid block of 5.5 ounces of highly scented wax, perfectly portioned into 6 generous wedges and offered in all of our fragrances.
  Approximate Fragrance Throw Time ~ 12-24 hours per wedge
  Made in the USA",1,UNIT PRICE: $7.99,http://www.mccallscandles.com/images/CBSD-5.gif
Indulgence 18oz-SUNSET SUEDE,ITEM NUMBER: INSD,Home  /   McCall's Candles  /  Shop by Season & Holiday  /  Winter  /  Sunset Suede,"About this Fragrance ~ Cactus blossoms and vanilla orchids come alive with musk and cashmere woods as the intense golden desert sun heats and softens rugged leather saddles.
  About this Product ~ An elegant new addition to our line of fragrance products, Indulgence™  is a double-wick, 18oz  candle that offers the classic trademarked packaging of McCall’s Candles’ embossed metal lid, strap and handle in a decorative, non-labeled grooved jar.
Quicker pooling than a single wick candle (liquefies faster) / Has more fragrance throw than a single wick candle (smells stronger) / Has the same length of burn time as our other 16oz candles (i.e., doesn’t burn at a faster rate, just uses 2 smaller wicks, for more even burning)
  Approximate Burn Time ~ 110-130 hours
  Made in the USA",1,UNIT PRICE: $19.00,http://www.mccallscandles.com/images/INSD.gif
Double Wick Classic 08oz-SUNSET SUEDE,ITEM NUMBER: D8SD,Home  /   McCall's Candles  /  Shop by Season & Holiday  /  Winter  /  Sunset Suede,No description.,1,UNIT PRICE: $14.50,http://www.mccallscandles.com/images/D8SD.jpg
Double Wick Classic 16oz-SUNSET SUEDE,ITEM NUMBER: DWSD,Home  /   McCall's Candles  /  Shop by Season & Holiday  /  Winter  /  Sunset Suede,"About this Product ~ Our Double Wick Classic™ beauties have distinctive rich black & gold embossed label.
Quicker pooling than a single wick candle (liquefies faster) / Has more fragrance throw than a single wick candle (smells stronger) / Has the same length of burn time as our other 16oz candles (i.e., doesn’t burn at a faster rate, just uses 2 smaller wicks, for more even burning)
  Approximate Burn Time ~ 110-130 hours
  Made in the USA",1,UNIT PRICE: $18.00,http://www.mccallscandles.com/images/DWSD.jpg
Reed Garden-Small 04oz-SUNSET SUEDE,ITEM NUMBER: RGSD-4,Home  /   McCall's Candles  /  Shop by Season & Holiday  /  Winter  /  Sunset Suede,"About this Fragrance ~ Cactus blossoms and vanilla orchids come alive with musk and cashmere woods as the intense golden desert sun heats and softens rugged leather saddles.
  About this Product ~ Our Reed Gardens™ are the perfect accent to any room, offering an abundance of vintage beauty and fragrance. Each “garden” comes individually gift-boxed in a rich black embossed box with full color product detail. The set includes an oversized amber bottle (8oz bottle), 4 ounces of fragrant oil and set of twelve reeds.
  Approximate Fragrance Throw Time ~ Reed Gardens offer months of continued fragrance. Flip your reeds often to reactivate the fragrance throw.
  Made in the USA",1,UNIT PRICE: $10.00,http://www.mccallscandles.com/images/RG-Small-BottleBox.jpg
Buttons-BOX of 36-SUNSET SUEDE,ITEM NUMBER: TSD,Home  /   McCall's Candles  /  Shop by Season & Holiday  /  Winter  /  Sunset Suede,"About this Fragrance ~ Cactus blossoms and vanilla orchids come alive with musk and cashmere woods as the intense golden desert sun heats and softens rugged leather saddles.
  About this Product ~ Our Buttons™ are our original 0.7 ounce wax melt embossed with the McCall's Country Canning logo. Buttons release McCall's alluring fragrances simply by way of melting fragrant wax. Melt one or two Buttons in your favorite Melter.
  Approximate fragrance throw time ~ 10-20 hours per Button
  Made in the USA",1,UNIT PRICE: $39.60,http://www.mccallscandles.com/images/TSD.gif
McCall's Mason 16oz-SUNSET SUEDE,ITEM NUMBER: MSSD,Home  /   McCall's Candles  /  Shop by Season & Holiday  /  Winter  /  Sunset Suede,"About this Fragrance ~ Cactus blossoms and vanilla orchids come alive with musk and cashmere woods as the intense golden desert sun heats and softens rugged leather saddles.
  About this Product ~ A classic 16oz Mason jar filled with McCall’s Candles’ top fragrances. This candle is ready to be recycled & upcycled after enjoyment. The Americana lid pops out and is a coaster. As always, a clean empty McCall’s jar can be used to hold just about anything.
  Approximate Burn Time ~ 110-130 hours
  Made in the USA",1,UNIT PRICE: $19.00,http://www.mccallscandles.com/images/McCall's-Mason-Sunset-Suede.jpg
Candle Bars-5.5 oz Pack-WILSON'S SHORTBREAD,ITEM NUMBER: CBW,Home  /   McCall's Candles  /  Shop by Season & Holiday  /  Winter  /  Wilson's Shortbread,"About this Fragrance ~ Imagine removing the lid from your favorite shortbread cookie tin. This buttery-baked cookie fragrance is a sweet addition to your kitchen collection.
  About this Product ~ Enjoy the fragrance experience without the flame! Use McCall's Candle Bars™ in our wax melters for a highly scented experience. McCall's Candle Bars™ are a solid block of 5.5 ounces of highly scented wax, perfectly portioned into 6 generous wedges and offered in all of our fragrances.
  Approximate Fragrance Throw Time ~ 12-24 hours per wedge
  Made in the USA",1,UNIT PRICE: $7.99,http://www.mccallscandles.com/images/CBW-5.jpg
Double Wick Classic 08oz-WILSON'S SHORTBREAD,ITEM NUMBER: D8W,Home  /   McCall's Candles  /  Shop by Season & Holiday  /  Winter  /  Wilson's Shortbread,"About this Fragrance ~ Imagine removing the lid from your favorite shortbread cookie tin. This buttery-baked cookie fragrance is a sweet addition to your kitchen collection.
  About this Product ~ Our Double Wick Classic™ beauties feature our signature rustic metal lid stamped with the McCall's Country Canning logo and decorative handles.
  Quicker pooling than a single wick candle (liquefies faster)
Has more fragrance throw than a single wick candle (smells stronger) 
Does not burn at a faster rate, just uses 2 smaller wicks for more even burning  
  Approximate Burn Time ~ 55-65 hours
  Made in the USA",1,UNIT PRICE: $14.50,http://www.mccallscandles.com/images/D8W.jpg
Double Wick Classic 16oz-WILSON'S SHORTBREAD,ITEM NUMBER: DWW,Home  /   McCall's Candles  /  Shop by Season & Holiday  /  Winter  /  Wilson's Shortbread,"About this Fragrance ~ Imagine removing the lid from your favorite shortbread cookie tin. This buttery-baked cookie fragrance is a sweet addition to your kitchen collection.
  About this Product ~ Our Double Wick Classic™ beauties have distinctive rich black & gold embossed label.
Quicker pooling than a single wick candle (liquefies faster) / Has more fragrance throw than a single wick candle (smells stronger) / Has the same length of burn time as our other 16oz candles (i.e., doesn’t burn at a faster rate, just uses 2 smaller wicks, for more even burning)
  Approximate Burn Time ~ 110-130 hours
  Made in the USA",1,UNIT PRICE: $18.00,http://www.mccallscandles.com/images/DWW.jpg
Classic Jar Candle-16oz-WILSON'S SHORTBREAD,ITEM NUMBER: JW-16,Home  /   McCall's Candles  /  Shop by Season & Holiday  /  Winter  /  Wilson's Shortbread,"About this Fragrance ~  Imagine removing the lid from your favorite shortbread cookie tin. This buttery-baked cookie fragrance is a sweet addition to your kitchen collection.
  About this Product ~ Our Classic Jar Candle™ features labels that are reproductions of hand-painted designs by artist Dee McCall. All of our Classic Jar Candles feature the signature rustic metal lid stamped with the McCall's Country Canning logo and decorative handles.
  Approximate Burn Time ~ 110-130 hours
  Made in the USA",1,UNIT PRICE: $18.00,http://www.mccallscandles.com/images/JW-16.jpg
Classic Jar Candle-26oz-WILSON'S SHORTBREAD,ITEM NUMBER: JW-26,Home  /   McCall's Candles  /  Shop by Season & Holiday  /  Winter  /  Wilson's Shortbread,"About this Fragrance ~  Imagine removing the lid from your favorite shortbread cookie tin. This buttery-baked cookie fragrance is a sweet addition to your kitchen collection.
  About this Product ~ Our Classic Jar Candle™ features labels that are reproductions of hand-painted designs by artist Dee McCall. All of our Classic Jar Candles feature the signature rustic metal lid stamped with the McCall's Country Canning logo and decorative handles.
  Approximate Burn Time ~ 120-160 hours
 Made in the USA",1,"UNIT PRICE: $22.50
$11.25 ",http://www.mccallscandles.com/images/JW-26.jpg
Reed Garden-Small 04oz-WILSON'S SHORTBREAD,ITEM NUMBER: RGW-4,Home  /   McCall's Candles  /  Shop by Season & Holiday  /  Winter  /  Wilson's Shortbread,"About this fragrance ~ Imagine removing the lid from your favorite shortbread cookie tin. This buttery-baked cookie fragrance is a sweet addition to your kitchen collection.
  About this Product ~ Our Reed Gardens™ are the perfect accent to any room, offering an abundance of vintage beauty and fragrance. Each “garden” comes individually gift-boxed in a rich black embossed box with full color product detail. The set includes an oversized amber bottle (8oz bottle), 4 ounces of fragrant oil and set of twelve reeds.
  Approximate Fragrance Throw Time ~ Reed Gardens offer months of continued fragrance. Flip your reeds often to reactivate the fragrance throw.
 Made in the USA",1,UNIT PRICE: $10.00,http://www.mccallscandles.com/images/RG-Small-BottleBox.jpg
Buttons-BOX of 36-WILSON'S SHORTBREAD,ITEM NUMBER: TW,Home  /   McCall's Candles  /  Shop by Season & Holiday  /  Winter  /  Wilson's Shortbread,"About this Fragrance ~ Imagine removing the lid from your favorite shortbread cookie tin. This buttery-baked cookie fragrance is a sweet addition to your kitchen collection.
  About this Product ~ Our Buttons™ are our original 0.7 ounce wax melt embossed with the McCall's Country Canning logo. Buttons release McCall's alluring fragrances simply by way of melting fragrant wax. Melt one or two Buttons in your favorite Melter.
  Approximate fragrance throw time ~ 10-20 hours per Button
  Made in the USA",1,UNIT PRICE: $39.60,http://www.mccallscandles.com/images/TW.jpg
Candle Bars-5.5 oz Pack-APPLE BUTTER,ITEM NUMBER: CBAB,Home  /   McCall's Candles  /  Shop by Season & Holiday  /  Spring  /  Apple Butter,"About this Fragrance ~ A creamy sweet apple butter fragrance with a touch of tartness.
  About this Product ~ Enjoy the fragrance experience without the flame! Use McCall's Candle Bars™ in our wax melters for a highly scented experience. McCall's Candle Bars™ are a solid block of 5.5 ounces of highly scented wax, perfectly portioned into 6 generous wedges and offered in all of our fragrances.
  Approximate Fragrance Throw Time ~ 12-24 hours per wedge
  Made in the USA",1,UNIT PRICE: $7.99,http://www.mccallscandles.com/images/CBAB-5.jpg
Indulgence 18oz-APPLE BUTTER,ITEM NUMBER: INAB,Home  /   McCall's Candles  /  Shop by Season & Holiday  /  Spring  /  Apple Butter,"About this Fragrance ~ A creamy sweet apple butter fragrance with a touch of tartness.
  About this Product ~ An elegant new addition to our line of fragrance products, Indulgence™  is a double-wick, 18oz  candle that offers the classic trademarked packaging of McCall’s Candles’ embossed metal lid, strap and handle in a decorative, non-labeled grooved jar.
Quicker pooling than a single wick candle (liquefies faster) / Has more fragrance throw than a single wick candle (smells stronger) / Has the same length of burn time as our other 16oz candles (i.e., doesn’t burn at a faster rate, just uses 2 smaller wicks, for more even burning)
  Approximate Burn Time ~ 110-130 hours
  Made in the USA",1,UNIT PRICE: $19.00,http://www.mccallscandles.com/images/INAB.jpg
Double Wick Classic 08oz-APPLE BUTTER,ITEM NUMBER: D8AB,Home  /   McCall's Candles  /  Shop by Season & Holiday  /  Spring  /  Apple Butter,"About this Fragrance ~ A creamy sweet apple butter fragrance with a touch of tartness.
  About this Product ~ Our Double Wick Classic™ beauties feature our signature rustic metal lid stamped with the McCall's Country Canning logo and decorative handles.
  Quicker pooling than a single wick candle (liquefies faster)
Has more fragrance throw than a single wick candle (smells stronger) 
Does not burn at a faster rate, just uses 2 smaller wicks for more even burning  
  Approximate Burn Time ~ 55-65 hours
  Made in the USA",1,UNIT PRICE: $14.50,http://www.mccallscandles.com/images/D8AB.jpg
Double Wick Classic 16oz-APPLE BUTTER,ITEM NUMBER: DWAB,Home  /   McCall's Candles  /  Shop by Season & Holiday  /  Spring  /  Apple Butter,"About this Fragrance ~ A creamy sweet apple butter fragrance with a touch of tartness.
  About this Product ~ Our Double Wick Classic™ beauties have distinctive rich black & gold embossed label.
Quicker pooling than a single wick candle (liquefies faster) / Has more fragrance throw than a single wick candle (smells stronger) / Has the same length of burn time as our other 16oz candles (i.e., doesn’t burn at a faster rate, just uses 2 smaller wicks, for more even burning)
  Approximate Burn Time ~ 110-130 hours
  Made in the USA",1,UNIT PRICE: $18.00,http://www.mccallscandles.com/images/DWAB.jpg
Triple Wick 12oz-APPLE BUTTER,ITEM NUMBER: T12AB,Home  /   McCall's Candles  /  Shop by Season & Holiday  /  Spring  /  Apple Butter,"About this Fragrance ~ A creamy sweet apple butter fragrance with a touch of tartness.
  About this Product ~ 12 ounces of fragrant wax burns beautifully with three wicks in this creation. Adorned with our classic black and gold embossed wrap label and a clear plastic cap embossed with ‘McCall’s’ to fit snuggly on top. Quicker pooling than a single wick candle (liquefies faster) / Has more fragrance throw than a single wick candle (smells stronger) / Burns at the same speed as comparable-sized candles (i.e., doesn’t burn at a faster rate, just uses 3 smaller wicks, for more even burning)
  Approximate Burn Time ~ 80-100 hours
 Made in the USA
 ",No minimum.,"UNIT PRICE: $9.99
$7.99 ",http://www.mccallscandles.com/images/TWAB.jpg
Classic Jar Candle-16oz-APPLE BUTTER,ITEM NUMBER: JAB-16,Home  /   McCall's Candles  /  Shop by Season & Holiday  /  Spring  /  Apple Butter,"About this Fragrance ~  A creamy sweet apple butter fragrance with a touch of tartness.
  About this Product ~ Our Classic Jar Candle™ features labels that are reproductions of hand-painted designs by artist Dee McCall. All of our Classic Jar Candles feature the signature rustic metal lid stamped with the McCall's Country Canning logo and decorative handles.
  Approximate Burn Time ~ 110-130 hours
  Made in the USA",1,UNIT PRICE: $18.00,http://www.mccallscandles.com/images/JAB-16.jpg
Classic Jar Candle-26oz-APPLE BUTTER,ITEM NUMBER: JAB-26,Home  /   McCall's Candles  /  Shop by Season & Holiday  /  Spring  /  Apple Butter,"About this Fragrance ~  A creamy sweet apple butter fragrance with a touch of tartness.
  About this Product ~ Our Classic Jar Candle™ features labels that are reproductions of hand-painted designs by artist Dee McCall. All of our Classic Jar Candles feature the signature rustic metal lid stamped with the McCall's Country Canning logo and decorative handles.
  Approximate Burn Time ~ 120-160 hours
  Made in the USA",1,UNIT PRICE: $22.50,http://www.mccallscandles.com/images/JAB-26.jpg
Reed Garden-Small 04oz-APPLE BUTTER,ITEM NUMBER: RGAB-4,Home  /   McCall's Candles  /  Shop by Season & Holiday  /  Spring  /  Apple Butter,"About this fragrance ~ A creamy sweet apple butter fragrance with a touch of tartness.
  About this Product ~ Our Reed Gardens™ are the perfect accent to any room, offering an abundance of vintage beauty and fragrance. Each “garden” comes individually gift-boxed in a rich black embossed box with full color product detail. The set includes an oversized amber bottle (8oz bottle), 4 ounces of fragrant oil and set of twelve reeds.
  Approximate Fragrance Throw Time ~ Reed Gardens offer months of continued fragrance. Flip your reeds often to reactivate the fragrance throw.
  Made in the USA",1,UNIT PRICE: $10.00,http://www.mccallscandles.com/images/RG-Small-BottleBox.jpg
Buttons-BOX of 36-APPLE BUTTER,ITEM NUMBER: TAB,Home  /   McCall's Candles  /  Shop by Season & Holiday  /  Spring  /  Apple Butter,"About this Fragrance: A creamy sweet apple butter fragrance with a touch of tartness.
About this Product: Our Buttons are our original 0.7 ounce wax melt embossed with the McCall's Country Canning logo. Buttons release McCall's alluring fragrances simply by way of melting fragrant wax. Melt one or two Buttons in your favorite Melter.
Approximate fragrance throw time: 10-20 hours per Button
Made in the USA
 ",1,UNIT PRICE: $39.60,http://www.mccallscandles.com/images/TAB.jpg
McCall's Mason 16oz-APPLE BUTTER,ITEM NUMBER: MSAB,Home  /   McCall's Candles  /  Shop by Season & Holiday  /  Spring  /  Apple Butter,"About this Fragrance ~ A creamy sweet apple butter fragrance with a touch of tartness.
  About this Product ~ A classic 16oz Mason jar filled with McCall’s Candles’ top fragrances. This candle is ready to be recycled & upcycled after enjoyment. The Americana lid pops out and is a coaster. As always, a clean empty McCall’s jar can be used to hold just about anything.
  Approximate Burn Time ~ 110-130 hours
  Made in the USA
 ",1,UNIT PRICE: $19.00,http://www.mccallscandles.com/images/McCall's-Mason-Apple-Butter.jpg
Candle Bars-5.5 oz Pack-BLUEBERRY PARFAIT,ITEM NUMBER: CBBP,Home  /   McCall's Candles  /  Shop by Season & Holiday  /  Spring  /  Blueberry Parfait,"About this Fragrance ~ Fresh Blueberries layered with fluffy whipped cream. Subtle notes of raspberry and vanilla add to this fruity treat.
  About this Product ~ Enjoy the fragrance experience without the flame! Use McCall's Candle Bars™ in our wax melters for a highly scented experience. McCall's Candle Bars™ are a solid block of 5.5 ounces of highly scented wax, perfectly portioned into 6 generous wedges and offered in all of our fragrances.
  Approximate Fragrance Throw Time ~ 12-24 hours per wedge
  Made in the USA",1,UNIT PRICE: $7.99,http://www.mccallscandles.com/images/CBBP-5.jpg
Double Wick Classic 16oz-BLUEBERRY PARFAIT,ITEM NUMBER: DWBP,Home  /   McCall's Candles  /  Shop by Season & Holiday  /  Spring  /  Blueberry Parfait,"About this Fragrance ~ Fresh Blueberries layered with fluffy whipped cream. Subtle notes of raspberry and vanilla add to this fruity treat.
  About this Product ~ Our Double Wick Classic™ beauties have distinctive rich black & gold embossed label.
Quicker pooling than a single wick candle (liquefies faster) / Has more fragrance throw than a single wick candle (smells stronger) / Has the same length of burn time as our other 16oz candles (i.e., doesn’t burn at a faster rate, just uses 2 smaller wicks, for more even burning)
  Approximate Burn Time ~ 110-130 hours
  Made in the USA",1,UNIT PRICE: $18.00,http://www.mccallscandles.com/images/DWBP.jpg
Reed Garden-Small 04oz-BLUEBERRY PARFAIT,ITEM NUMBER: RGBP-4,Home  /   McCall's Candles  /  Shop by Season & Holiday  /  Spring  /  Blueberry Parfait,"About this fragrance ~ Fresh Blueberries layered with fluffy whipped cream. Subtle notes of raspberry and vanilla add to this fruity treat.
  About this Product ~ Our Reed Gardens™ are the perfect accent to any room, offering an abundance of vintage beauty and fragrance. Each “garden” comes individually gift-boxed in a rich black embossed box with full color product detail. The set includes an oversized amber bottle (8oz bottle), 4 ounces of fragrant oil and set of twelve reeds.
  Approximate Fragrance Throw Time ~ Reed Gardens offer months of continued fragrance. Flip your reeds often to reactivate the fragrance throw.
  Made in the USA",1,UNIT PRICE: $10.00,http://www.mccallscandles.com/images/RG-Small-BottleBox.jpg
Buttons-BOX of 36-BLUEBERRY PARFAIT,ITEM NUMBER: TBP,Home  /   McCall's Candles  /  Shop by Season & Holiday  /  Spring  /  Blueberry Parfait,"About this Fragrance: Fresh Blueberries layered with fluffy whipped cream. Subtle notes of raspberry and vanilla add to this fruity treat.
About this Product: Our Buttons are our original 0.7 ounce wax melt embossed with the McCall's Country Canning logo. Buttons release McCall's alluring fragrances simply by way of melting fragrant wax. Melt one or two Buttons in your favorite Melter.
Approximate fragrance throw time: 10-20 hours per Button
Made in the USA",1,UNIT PRICE: $39.60,http://www.mccallscandles.com/images/TBP.jpg
Candle Bars-5.5 oz Pack-CHOCOLATE & BERRIES,ITEM NUMBER: CBCH,Home  /   McCall's Candles  /  Shop by Season & Holiday  /  Spring  /  Chocolate & Berries,"About this Fragrance ~ Soft raspberries accompanied by a hint of velvety white chocolate. Perfect for Valentine's Day sweethearts.
  About this Product ~ Enjoy the fragrance experience without the flame! Use McCall's Candle Bars™ in our wax melters for a highly scented experience. McCall's Candle Bars™ are a solid block of 5.5 ounces of highly scented wax, perfectly portioned into 6 generous wedges and offered in all of our fragrances.
  Approximate Fragrance Throw Time ~ 12-24 hours per wedge
  Made in the USA",1,UNIT PRICE: $7.99,http://www.mccallscandles.com/images/CBCH-5.jpg
Indulgence 18oz-CHOCOLATE & BERRIES,ITEM NUMBER: INCH,Home  /   McCall's Candles  /  Shop by Season & Holiday  /  Spring  /  Chocolate & Berries,"About this Fragrance ~ Soft raspberries accompanied by a hint of velvety white chocolate.
  About this Product ~ An elegant new addition to our line of fragrance products, Indulgence™  is a double-wick, 18oz  candle that offers the classic trademarked packaging of McCall’s Candles’ embossed metal lid, strap and handle in a decorative, non-labeled grooved jar.
Quicker pooling than a single wick candle (liquefies faster) / Has more fragrance throw than a single wick candle (smells stronger) / Has the same length of burn time as our other 16oz candles (i.e., doesn’t burn at a faster rate, just uses 2 smaller wicks, for more even burning)
  Approximate Burn Time ~ 110-130 hours
  Made in the USA",1,"UNIT PRICE: $19.00
$9.50 ",http://www.mccallscandles.com/images/INCH.gif
Double Wick Classic 08oz-CHOCOLATE & BERRIES,ITEM NUMBER: D8CH,Home  /   McCall's Candles  /  Shop by Season & Holiday  /  Spring  /  Chocolate & Berries,"About this Fragrance ~ Soft raspberries accompanied by a hint of velvety white chocolate. Perfect for Valentine's Day sweethearts
  About this Product ~ Our Double Wick Classic™ beauties feature our signature rustic metal lid stamped with the McCall's Country Canning logo and decorative handles.
  Quicker pooling than a single wick candle (liquefies faster)
Has more fragrance throw than a single wick candle (smells stronger) 
Does not burn at a faster rate, just uses 2 smaller wicks for more even burning  
  Approximate Burn Time ~ 55-65 hours
  Made in the USA",1,UNIT PRICE: $14.50,http://www.mccallscandles.com/images/D8CH.jpg
Double Wick Classic 16oz-CHOCOLATE & BERRIES,ITEM NUMBER: DWCH,Home  /   McCall's Candles  /  Shop by Season & Holiday  /  Spring  /  Chocolate & Berries,"About this Fragrance ~ Soft raspberries accompanied by a hint of velvety white chocolate. Perfect for Valentine's Day sweethearts.
  About this Product ~ Our Double Wick Classic™ beauties have distinctive rich black & gold embossed label.
Quicker pooling than a single wick candle (liquefies faster) / Has more fragrance throw than a single wick candle (smells stronger) / Has the same length of burn time as our other 16oz candles (i.e., doesn’t burn at a faster rate, just uses 2 smaller wicks, for more even burning)
  Approximate Burn Time ~ 110-130 hours
  Made in the USA",1,"UNIT PRICE: $18.00
$9.00 ",http://www.mccallscandles.com/images/DWCH.jpg
Triple Wick 12oz-CHOCOLATE & BERRIES,ITEM NUMBER: T12CH,Home  /   McCall's Candles  /  Shop by Season & Holiday  /  Spring  /  Chocolate & Berries,"About this Fragrance ~ Soft raspberries accompanied by a hint of velvety white chocolate. Perfect for Valentine's Day sweethearts.
  About this Product ~ 12 ounces of fragrant wax burns beautifully with three wicks in this creation. Adorned with our classic black and gold embossed wrap label and a clear plastic cap embossed with ‘McCall’s’ to fit snuggly on top. Quicker pooling than a single wick candle (liquefies faster) / Has more fragrance throw than a single wick candle (smells stronger) / Burns at the same speed as comparable-sized candles (i.e., doesn’t burn at a faster rate, just uses 3 smaller wicks, for more even burning)
  Approximate Burn Time ~ 80-100 hours
 Made in the USA",1,"UNIT PRICE: $9.99
$7.99 ",http://www.mccallscandles.com/images/TWCH.jpg
Classic Jar Candle-16oz-CHOCOLATE & BERRIES,ITEM NUMBER: JCH-16,Home  /   McCall's Candles  /  Shop by Season & Holiday  /  Spring  /  Chocolate & Berries,"About this Fragrance ~  Soft raspberries accompanied by a hint of velvety white chocolate. Perfect for Valentine's Day sweethearts.
  About this Product ~ Our Classic Jar Candle™ features labels that are reproductions of hand-painted designs by artist Dee McCall. All of our Classic Jar Candles feature the signature rustic metal lid stamped with the McCall's Country Canning logo and decorative handles.
  Approximate Burn Time ~ 110-130 hours
  Made in the USA",1,UNIT PRICE: $18.00,http://www.mccallscandles.com/images/JCH-16.jpg
Classic Jar Candle-26oz-CHOCOLATE & BERRIES,ITEM NUMBER: JCH-26,Home  /   McCall's Candles  /  Shop by Season & Holiday  /  Spring  /  Chocolate & Berries,"About this Fragrance ~  Soft raspberries accompanied by a hint of velvety white chocolate. Perfect for Valentine's Day sweethearts.
  About this Product ~ Our Classic Jar Candle™ features labels that are reproductions of hand-painted designs by artist Dee McCall. All of our Classic Jar Candles feature the signature rustic metal lid stamped with the McCall's Country Canning logo and decorative handles.
  Approximate Burn Time ~ 120-160 hours
  Made in the USA",1,UNIT PRICE: $22.50,http://www.mccallscandles.com/images/JCH-26.jpg
