#450 39-B Chub snowman,39-B,,This guy is made from aged flannel and he has a black flannel scarf and mittens.  Top hat from black felt.  Glitter gives him that beautiful Christmas look.  stands,,,,,,,1,$28.00 ,,,,,1,PrimitiveCrow400,PrimitiveCrow160,http://www.primitivesatcrowhollow.com/store/image-window.asp?pic=P1010567.jpg,P1010567.jpg,,,PrimitiveCrow800,P1010567.jpg
#702 39-DD Snowman cranberry coat,39-DD,,This snowman is made from aged flannel.  He is wearing a cranberry coat and handmade cranberry top hat.  He is hold snow twigs,,,,,,,1,$28.00 ,,,,,1,PrimitiveCrow400,PrimitiveCrow160,http://www.primitivesatcrowhollow.com/store/image-window.asp?pic=59458308272__AFFC7D87-011D-4F2C-8E27-5713FBD02F55.jpg,59458308272__AFFC7D87-011D-4F2C-8E27-5713FBD02F55.jpg,,,PrimitiveCrow800,59458308272__AFFC7D87-011D-4F2C-8E27-5713FBD02F55.jpg
#454 A-02 Garden Angel,A-02,,This garden angel is weighed to stand and she is made from aged muslin.  Muslin wings and pocket filled with sweet annie. ,,,,,,,1,$26.00 ,,,,,1,PrimitiveCrow400,PrimitiveCrow160,http://www.primitivesatcrowhollow.com/store/image-window.asp?pic=P1010598.jpg,P1010598.jpg,,,PrimitiveCrow800,P1010598.jpg
#769 A-04 Prim Angel with heart,A-04,,"Our very prim angel is made from muslin.  She has a red ticking apron with an overlay of cheesecloth.  Also holds a very grungy prim star.  Hangs 22""",,,,,,,1,$42.00 ,,,,,1,PrimitiveCrow400,PrimitiveCrow160,http://www.primitivesatcrowhollow.com/store/image-window.asp?pic=IMG_1543.jpg,IMG_1543.jpg,,,PrimitiveCrow800,IMG_1543.jpg
#498 A-14 Muslin Angel,A-14,,"This angel is made from aged muslin.  Wings, and stick arms.  weighed to stand 12'",,,,,,,1,$24.00 ,,,,,1,PrimitiveCrow400,PrimitiveCrow160,http://www.primitivesatcrowhollow.com/store/image-window.asp?pic=P1010308.jpg,P1010308.jpg,,,PrimitiveCrow800,P1010308.jpg
#588 A-19 Muslin Angel with heart,A-19,,"This prim angel with wings is made from muslin.  Grunged for a wonderful prim look.  A red heart hangs from her neck.  Weighed to stand 14""",,,,,,,1,$28.00 ,,,,,1,PrimitiveCrow400,PrimitiveCrow160,http://www.primitivesatcrowhollow.com/store/image-window.asp?pic=FullSizeRender-37.jpg,FullSizeRender-37.jpg,,,PrimitiveCrow800,FullSizeRender-37.jpg
#118 A-41 Angel,A-41,,"Our garden angel is painted and then coffee stained. Attached filled pocket with sweet annie and cinnamon stick, small garden pot on wings. 13"" height, stands",,,,,,,1,$24.00 ,,,,,1,PrimitiveCrow400,PrimitiveCrow160,http://www.primitivesatcrowhollow.com/store/image-window.asp?pic=Picturesamples_319.jpg,Picturesamples_319.jpg,,,PrimitiveCrow800,Picturesamples_319.jpg
#182 A-42 Angel w/ cinnamon star,A-42,,"Our red flannel dress angel is just wonderful to hang on a door or on a cabinet. She is holding a grungy cinnamon star with just a touch of glitter for a perfect wintery look. 20"" hangs",,,,,,,1,$46.00 ,,,,,1,PrimitiveCrow400,PrimitiveCrow160,http://www.primitivesatcrowhollow.com/store/image-window.asp?pic=samples_2008_078.jpg,samples_2008_078.jpg,,,PrimitiveCrow800,samples_2008_078.jpg
#138 A-43 Angel,A-43,,"New is our angel with wings. She is 13"" tall when sitting. A great addition for any room.",,,,,,,1,$34.00 ,,,,,1,PrimitiveCrow400,PrimitiveCrow160,http://www.primitivesatcrowhollow.com/store/image-window.asp?pic=samples_2008_009.jpg,samples_2008_009.jpg,,,PrimitiveCrow800,samples_2008_009.jpg
#139 A-44 Angel,A-44,,"This is Mary. She is new to our line, very simple in her osnaburg dress. Her  wings are grunged in cinnamon and a grungy cross sits in her front pocket hangs 24""-25"".",,,,,,,1,$44.00 ,,,,,1,PrimitiveCrow400,PrimitiveCrow160,http://www.primitivesatcrowhollow.com/store/image-window.asp?pic=samples_2008_008.jpg,samples_2008_008.jpg,,,PrimitiveCrow800,samples_2008_008.jpg
#438 A-45 Snow Angel,A-45,,Hanging snow angel is wearing an aged red flannel dress.  She is holding 3 snow babies.  Her wings are grunged cinnamon.,,,,,,,1,$42.00 ,,,,,1,PrimitiveCrow400,PrimitiveCrow160,http://www.primitivesatcrowhollow.com/store/image-window.asp?pic=P10105141.jpg,P10105141.jpg,,,PrimitiveCrow800,P10105141.jpg
#169 A-47 Muslin Angel,A-47,,"Love this little sitting angel. She is made from muslin fabric then grunged. In her pocket she hold a cinnamon star. Stick hands and legs. sits 10"".",,,,,,,1,$24.00 ,,,,,1,PrimitiveCrow400,PrimitiveCrow160,http://www.primitivesatcrowhollow.com/store/image-window.asp?pic=samples_2008_057.jpg,samples_2008_057.jpg,,,PrimitiveCrow800,samples_2008_057.jpg
#279 A-50 Angel,A-50,,"This little angel is so sweet. Her dress and wings are made from aged osnaburg, and she is holding a grapevine wreath. Stands",,,,,,,1,$34.00 ,,,,,1,PrimitiveCrow400,PrimitiveCrow160,http://www.primitivesatcrowhollow.com/store/image-window.asp?pic=samples2009_009.jpg,samples2009_009.jpg,,,PrimitiveCrow800,samples2009_009.jpg
#79 Angel A-06,A-06,,"This is our red standing hearth angel with quilt wings and a grungy star. Will measure 20"" tall",,,,,,,1,$56.00 ,,,,,1,PrimitiveCrow400,PrimitiveCrow160,http://www.primitivesatcrowhollow.com/store/image-window.asp?pic=samples_2007_090.jpg,samples_2007_090.jpg,,,PrimitiveCrow800,samples_2007_090.jpg
#70 Angel A-09,A-09,,"This is an angel ornie with quilt wings.
#699 F-186 Scarecrow Boy,F-186,,"This scarecrow boy is made from aged olive green flannel and plaid shirt. Hand stitched face with burlap made hat with corn stalks   About 17"" ",,,,,,,1,$38.00 ,,,,,1,PrimitiveCrow400,PrimitiveCrow160,http://www.primitivesatcrowhollow.com/store/image-window.asp?pic=FullSizeRender-1281.jpg,FullSizeRender-1281.jpg,,,PrimitiveCrow800,FullSizeRender-1281.jpg
#723 F-188 Wee mouse on pumpkin,F-188,,So sweet is our wee mouse on an aged orange flannel pumpkin.  Weighed to stand,,,,,,,1,$20.00 ,,,,,1,PrimitiveCrow400,PrimitiveCrow160,http://www.primitivesatcrowhollow.com/store/image-window.asp?pic=IMG_2850.jpg,IMG_2850.jpg,,,PrimitiveCrow800,IMG_2850.jpg
#728 F-191 Pumpkin table head,F-191,,Our pumpkin tablehead is made from aged orange flannel.  Black felt pumpkin face.  Corn stalks on the top ,,,,,,,1,$20.00 ,,,,,1,PrimitiveCrow400,PrimitiveCrow160,http://www.primitivesatcrowhollow.com/store/image-window.asp?pic=IMG_0130.jpg,IMG_0130.jpg,,,PrimitiveCrow800,IMG_0130.jpg
#759 F-197 Ghost,F-197,,"Our ghost is made from muslin the painted antique white.  holding a orange pumpkin.  Black ruffle tie around his neck.  about 11""",,,,,,,1,$28.00 ,,,,,1,PrimitiveCrow400,PrimitiveCrow160,http://www.primitivesatcrowhollow.com/store/image-window.asp?pic=IMG_0612.jpg,IMG_0612.jpg,,,PrimitiveCrow800,IMG_0612.jpg
#762 F-199 Scarecrow with hat,F-199,,"Our scarecrow is made from orange flannel and then aged. He is wearing a grungy muslin hat with straw.  Weighed to stand 12""",,,,,,,1,$28.00 ,,,,,1,PrimitiveCrow400,PrimitiveCrow160,http://www.primitivesatcrowhollow.com/store/image-window.asp?pic=IMG_0883.jpg,IMG_0883.jpg,,,PrimitiveCrow800,IMG_0883.jpg
#296 F-27 Painted orange pumpkin,F-27,,"This pumpkin is a must have for your decor.  9"" tall with a rusty star and moss . Weighed to stand.",,,,,,,1,$14.00 ,,,,,1,PrimitiveCrow400,PrimitiveCrow160,http://www.primitivesatcrowhollow.com/store/image-window.asp?pic=samples_2010_019.jpg,samples_2010_019.jpg,,,PrimitiveCrow800,samples_2010_019.jpg
#474 F-28 Witch with cape,F-28,,"This hanging witch is about 16"" she is wearing a homepsun black and white check dress with a grungy cheesecloth apron.  Tied at her neck is a black cape.",,,,,,,1,$32.00 ,,,,,1,PrimitiveCrow400,PrimitiveCrow160,http://www.primitivesatcrowhollow.com/store/image-window.asp?pic=P6050223.jpg,P6050223.jpg,,,PrimitiveCrow800,P6050223.jpg
#571 F30 Orange pumpkin,F30,,Our orange flannel pumpkin is grunged with cinnamon and has a stick stem.  Nice addition to your fall decorating. ,,,,,,,1,$14.00 ,,,,,1,PrimitiveCrow400,PrimitiveCrow160,http://www.primitivesatcrowhollow.com/store/image-window.asp?pic=IMG_1295.jpg,IMG_1295.jpg,,,PrimitiveCrow800,IMG_1295.jpg
#211 F-50 Crow,F-50,,"Our painted black crow is a must have for everyday. He is 8x12"" and weighed to stand. Brushed with cinnamon.",,,,,,,1,$16.00 ,,,,,1,PrimitiveCrow400,PrimitiveCrow160,http://www.primitivesatcrowhollow.com/store/image-window.asp?pic=samples_2008_100.jpg,samples_2008_100.jpg,,,PrimitiveCrow800,samples_2008_100.jpg
#284 F-51 Black Crow on Stick,F-51,,Painted black crow on an old woody stick.  He is brushed with some cinnamon and has a grungy cheesecloth tie on the bottom.,,,,,,,1,$14.00 ,,,,,1,PrimitiveCrow400,PrimitiveCrow160,http://www.primitivesatcrowhollow.com/store/image-window.asp?pic=samples_2010_003.jpg,samples_2010_003.jpg,,,PrimitiveCrow800,samples_2010_003.jpg
#305 F-52 Black Crow,F-52,,This painted black crow is just awesome.  Weighed to stand he has a rusty star hanging from his beak. Would look great sitting on a shelf.,,,,,,,1,$16.00 ,,,,,1,PrimitiveCrow400,PrimitiveCrow160,http://www.primitivesatcrowhollow.com/store/image-window.asp?pic=samples_2010_030.jpg,samples_2010_030.jpg,,,PrimitiveCrow800,samples_2010_030.jpg
#361 F-53 Hanging scarecrow,F-53,,"This hanging scarecrow is wonderful for the fall.  hangs on a stick with berries and twigs tucked in his tie.  Approx. 14"" ",,,,,,,1,$24.00 ,,,,,1,PrimitiveCrow400,PrimitiveCrow160,http://www.primitivesatcrowhollow.com/store/image-window.asp?pic=samples_2011_028.jpg,samples_2011_028.jpg,,,PrimitiveCrow800,samples_2011_028.jpg
#569 F-55 Witch with star,F-55,,"This is our standing witch.  She is made from black flannel and a cheesecloth wrap around her shoulders. She carries a mustard felt star.  about 15""",,,,,,,1,$26.00 ,,,,,1,PrimitiveCrow400,PrimitiveCrow160,http://www.primitivesatcrowhollow.com/store/image-window.asp?pic=IMG_1292.jpg,IMG_1292.jpg,,,PrimitiveCrow800,IMG_1292.jpg
#514 F-60 Pumpkin guy,F-60,,"This pumpkin is in an aged orange flannel body with a black flannel coat.  Cheese cloth tie. He is holding a bunch of twigs sweet annie, berries,   Stands 11""     Awesome seller",,,,,,,1,$28.00 ,,,,,1,PrimitiveCrow400,PrimitiveCrow160,http://www.primitivesatcrowhollow.com/store/image-window.asp?pic=P1010356.jpg,P1010356.jpg,,,PrimitiveCrow800,P1010356.jpg
#439 F-76 Pumpkin/Witch Tablehead,F-76,,Pumpkin/Witch Tablehead is made from aged flannel with a black felt witch hat.  Pefect for your fall/harvest decorating.  ,,,,,,,1,$28.00 ,,,,,1,PrimitiveCrow400,PrimitiveCrow160,http://www.primitivesatcrowhollow.com/store/image-window.asp?pic=P1010516.jpg,P1010516.jpg,,,PrimitiveCrow800,P1010516.jpg
#202 F-81 Pumpkin Witch,F-81,,Our pumpkin witch is approx. 20 tall and is wearing a black dress. She is already with her trick or treat bag on her arm. And a moon nestled in the other. Hangs,,,,,,,1,$36.00 ,,,,,1,PrimitiveCrow400,PrimitiveCrow160,http://www.primitivesatcrowhollow.com/store/image-window.asp?pic=samples_2008_091.jpg,samples_2008_091.jpg,,,PrimitiveCrow800,samples_2008_091.jpg
#563 F-85 Candycorn set,F-85,,"Set of (3) painted candycorn then grunged in cinnamon.   Large 9"" Medium 7"" small 5""  weighed to stand",,,,,,,1,$24.00 ,,,,,1,PrimitiveCrow400,PrimitiveCrow160,http://www.primitivesatcrowhollow.com/store/image-window.asp?pic=FullSizeRender-24.jpg,FullSizeRender-24.jpg,,,PrimitiveCrow800,FullSizeRender-24.jpg
#392 F-90 Pumpkin scarecrow,F-90,,"Our pumpkin scarecrow is 14"" with a black dress moss at the bottom and on arms. ",,,,,,,1,$20.00 ,,,,,1,PrimitiveCrow400,PrimitiveCrow160,http://www.primitivesatcrowhollow.com/store/image-window.asp?pic=samples_2012_020.jpg,samples_2012_020.jpg,,,PrimitiveCrow800,samples_2012_020.jpg
#578 F-91 Fall pumpkin bag with crow,F-91,,"This pumpkin bag is made from aged osnaburg.  Dried flowers, twigs, berries and moss are on the left side with a crow.  stands 10""",,,,,,,1,$20.00 ,,,,,1,PrimitiveCrow400,PrimitiveCrow160,http://www.primitivesatcrowhollow.com/store/image-window.asp?pic=IMG_1339.jpg,IMG_1339.jpg,,,PrimitiveCrow800,IMG_1339.jpg
#176 F-92 Painted CandyCorn,F-92,,"Wonderful is this 10"" painted candycorn.
Weighed to stand, then brushed with cinnamon for a real primitive look.",,,,,,,1,$10.00 ,,,,,1,PrimitiveCrow400,PrimitiveCrow160,http://www.primitivesatcrowhollow.com/store/image-window.asp?pic=samples_2008_027.jpg,samples_2008_027.jpg,,,PrimitiveCrow800,samples_2008_027.jpg
#396 F-95 Pumpkin Witch,F-95,,Our little pumpkin witch is perfit for hanging on a peg or sitting in a cupboard.  11' she is wearing a grungy osnaburg dress with a black tie and witch hat.,,,,,,,1,$22.00 ,,,,,1,PrimitiveCrow400,PrimitiveCrow160,http://www.primitivesatcrowhollow.com/store/image-window.asp?pic=samples_2012_024.jpg,samples_2012_024.jpg,,,PrimitiveCrow800,samples_2012_024.jpg
#573 F-98 Orange pumpkin,F-98,,"Our orange flannel pumpkin is aged and brushed with cinnamon.  A cheesecloth tie at the stem, with a sprig of sweet annie in the center of the pumpkin.  weighed to stand. 8""",,,,,,,1,$18.00 ,,,,,1,PrimitiveCrow400,PrimitiveCrow160,http://www.primitivesatcrowhollow.com/store/image-window.asp?pic=IMG_1301.jpg,IMG_1301.jpg,,,PrimitiveCrow800,IMG_1301.jpg
#203 F-99 Pumpkin Doll,F-99,,Our hanging pumpkin doll is a must have for the Fall. She is wearing an aged gathered osnaburg dress. A filled basket tied to her arm.,,,,,,,1,$36.00 ,,,,,1,PrimitiveCrow400,PrimitiveCrow160,http://www.primitivesatcrowhollow.com/store/image-window.asp?pic=samples_2008_026.jpg,samples_2008_026.jpg,,,PrimitiveCrow800,samples_2008_026.jpg
#15 Fall Doll D-93,D-93,,"Lillian is a wonderful piece to our fall line
she has a simple apron, black crow in her arms, and check out her fingers and toes. hangs",,,,,,,1,$36.00 ,,,,,1,PrimitiveCrow400,PrimitiveCrow160,http://www.primitivesatcrowhollow.com/store/image-window.asp?pic=Feb_06_PA_MA_show_booth_samples_002.jpg,Feb_06_PA_MA_show_booth_samples_002.jpg,,,PrimitiveCrow800,Feb_06_PA_MA_show_booth_samples_002.jpg
#46 Father Snow ST-21,ST-21,,"He is our Father Snow santa in aged flannel, with a bunch of twigs in his arm. stands",,,,,,,1,$38.00 ,,,,,1,PrimitiveCrow400,PrimitiveCrow160,http://www.primitivesatcrowhollow.com/store/image-window.asp?pic=samples_2007_068.jpg,samples_2007_068.jpg,,,PrimitiveCrow800,samples_2007_068.jpg
#47 Father Snow ST-61,ST-61,,He is our Red Ticking Father Snow very aged for a wonderful primitive look. Has a bunch of twigs in his arm. Stands,,,,,,,1,$38.00 ,,,,,1,PrimitiveCrow400,PrimitiveCrow160,http://www.primitivesatcrowhollow.com/store/image-window.asp?pic=samples_2007_069.jpg,samples_2007_069.jpg,,,PrimitiveCrow800,samples_2007_069.jpg
#11 Flannel Pumpkin F-107,F-107,,This is a sitter flannel pumpkin with a black crow sitting on its broom. New item this year.,,,,,,,1,$18.00 ,,,,,1,PrimitiveCrow400,PrimitiveCrow160,http://www.primitivesatcrowhollow.com/store/image-window.asp?pic=samples_2007_044(1).jpg,samples_2007_044(1).jpg,,,PrimitiveCrow800,samples_2007_044(1).jpg
#51 Garden Angel D-134,D-134,,"She is our Garden Angel holding a filled pot in her hands, and wearing an aged gathered osnaburg dress. Hangs",,,,,,,1,$30.00 ,,,,,1,PrimitiveCrow400,PrimitiveCrow160,http://www.primitivesatcrowhollow.com/store/image-window.asp?pic=samples_2007_002.jpg,samples_2007_002.jpg,,,PrimitiveCrow800,samples_2007_002.jpg
#162 Ghost F-120,F-120,,"This hanging 17"" muslin ghost will surely bring in the halloween spirit to your home. He has grungy cheesecloth hanging from his body with a tag around his neck that reads ""BOO"".",,,,,,,1,$20.00 ,,,,,1,PrimitiveCrow400,PrimitiveCrow160,http://www.primitivesatcrowhollow.com/store/image-window.asp?pic=samples_2008_047.jpg,samples_2008_047.jpg,,,PrimitiveCrow800,samples_2008_047.jpg
#26 Ghost F-70,F-70,,This is the best primitive ghost with a bat hanging from its neck. A must have for the holiday.,,,,,,,1,$18.00 ,,,,,1,PrimitiveCrow400,PrimitiveCrow160,http://www.primitivesatcrowhollow.com/store/image-window.asp?pic=New_Items_06_Fall_items_006.jpg,New_Items_06_Fall_items_006.jpg,,,PrimitiveCrow800,New_Items_06_Fall_items_006.jpg
#80 Grungy Flag M-191,M-191,,"Our hanging flag pillow is very grungy. Will look very primitive for the holiday or everyday. Brushed cinnamon crow sits on top
with rusty pin and bell
approx. 7x10""",,,,,,,1,$14.00 ,,,,,1,PrimitiveCrow400,PrimitiveCrow160,http://www.primitivesatcrowhollow.com/store/image-window.asp?pic=samples_2007_091.jpg,samples_2007_091.jpg,,,PrimitiveCrow800,samples_2007_091.jpg
#161 Grungy Muslin Angel A-46,A-46,,"This grungy muslin angel would be a wonderful addition for your home or as a gift. She is very simple yet primitive. Stands 16""",,,,,,,1,$20.00 ,,,,,1,PrimitiveCrow400,PrimitiveCrow160,http://www.primitivesatcrowhollow.com/store/image-window.asp?pic=samples_2008_045.jpg,samples_2008_045.jpg,,,PrimitiveCrow800,samples_2008_045.jpg
#89 Grungy Star S-324,S-324,,"Our 7"" grungy star covered in glitter is a must have for your christmas decor. Will look great in a bowl or sitting in a twig tree.",,,,,,,1,$6.00 ,,,,,1,PrimitiveCrow400,PrimitiveCrow160,http://www.primitivesatcrowhollow.com/store/image-window.asp?pic=samples_2007_100.jpg,samples_2007_100.jpg,,,PrimitiveCrow800,samples_2007_100.jpg
#6 Harvest Time Doll F-65,F-65,,"This is our Harvest Time Doll she is wearing a dyed black and white check homepun dress, and a beautiful filled apron.
Harvest Time Is Here",,,,,,,1,$38.00 ,,,,,1,PrimitiveCrow400,PrimitiveCrow160,http://www.primitivesatcrowhollow.com/store/image-window.asp?pic=samples_2007_031.jpg,samples_2007_031.jpg,,,PrimitiveCrow800,samples_2007_031.jpg
#57 Lamb R-33,R-33,,"This lamb is grunged in cinnamon for a so primitive look. He has a rusty bell around his neck. stand approx 7x9 1/2"".",,,,,,,1,$14.00 ,,,,,1,PrimitiveCrow400,PrimitiveCrow160,http://www.primitivesatcrowhollow.com/store/image-window.asp?pic=samples_2007_032.jpg,samples_2007_032.jpg,,,PrimitiveCrow800,samples_2007_032.jpg
#56 Lamb R-34,R-34,,"So simple is this painted black lamb with bell. He is brushed with cinnamon for a wonderful primitive look. stands approx.
7x9 1/2""",,,,,,,1,$14.00 ,,,,,1,PrimitiveCrow400,PrimitiveCrow160,http://www.primitivesatcrowhollow.com/store/image-window.asp?pic=samples_2007_028.jpg,samples_2007_028.jpg,,,PrimitiveCrow800,samples_2007_028.jpg
#49 Lil Doll D-149,D-149,,This is our aged muslin Lil doll holding her duck. She is so sweet check out her fingers and toes. Hangs,,,,,,,1,$30.00 ,,,,,1,PrimitiveCrow400,PrimitiveCrow160,http://www.primitivesatcrowhollow.com/store/image-window.asp?pic=samples_2007_071.jpg,samples_2007_071.jpg,,,PrimitiveCrow800,samples_2007_071.jpg
#136 Lil Doll D-159,D-159,,"This is Lil she is 16"" sitting, her dress is brown with little flowers. She is holding her black crow in her arms. Stitched face.",,,,,,,1,$34.00 ,,,,,1,PrimitiveCrow400,PrimitiveCrow160,http://www.primitivesatcrowhollow.com/store/image-window.asp?pic=samples_2008_005.jpg,samples_2008_005.jpg,,,PrimitiveCrow800,samples_2008_005.jpg
#282 M-100 Cinnamon Gingerbread,M-100,,"This is our 6"" cinnamon gingerbread boy.  Three peppercorns on his belly.  These look great as a bowl filler.",,,,,,,1,$6.00 ,,,,,1,PrimitiveCrow400,PrimitiveCrow160,http://www.primitivesatcrowhollow.com/store/image-window.asp?pic=samples_2010_001.jpg,samples_2010_001.jpg,,,PrimitiveCrow800,samples_2010_001.jpg
#283 M-101 Cinnamon Gingerbread Boy,M-101,,"This is our 6"" cinnamon gingerbread boy .  There is a small pocket with sweet annie tucked inside.  A great addition for your kitchen.",,,,,,,1,$6.00 ,,,,,1,PrimitiveCrow400,PrimitiveCrow160,http://www.primitivesatcrowhollow.com/store/image-window.asp?pic=samples_2010_002.jpg,samples_2010_002.jpg,,,PrimitiveCrow800,samples_2010_002.jpg
#285 M-102 Painted Heart,M-102,,"This painted  maroon heart is so awesome.  Painted then antiqued with black to look worn.  Hang this heart from the lock on your window.  Looks so wonderful from the outside.  5 1/2 x 5
 (Larger heart shown above)",,,,,,,1,$8.00 ,,,,,1,PrimitiveCrow400,PrimitiveCrow160,http://www.primitivesatcrowhollow.com/store/image-window.asp?pic=samples_2010_005.jpg,samples_2010_005.jpg,,,PrimitiveCrow800,samples_2010_005.jpg
#286 M-103 Painted lg. Heart,M-103,,"This is our 7 1/2 x 7 painted maroon heart.  Looks wonderful hanging on a window lock, cupboard or door.  clear tie for hanging.",,,,,,,1,$10.00 ,,,,,1,PrimitiveCrow400,PrimitiveCrow160,http://www.primitivesatcrowhollow.com/store/image-window.asp?pic=samples_2010_006.jpg,samples_2010_006.jpg,,,PrimitiveCrow800,samples_2010_006.jpg
#289 M-104 Can of Tulips,M-104,,There are three painted tulips in this brown painted can.  Spanish moss and a grungy cheesecloth tie complete this adorable spring time piece.  Weighed to stand.,,,,,,,1,$20.00 ,,,,,1,PrimitiveCrow400,PrimitiveCrow160,http://www.primitivesatcrowhollow.com/store/image-window.asp?pic=samples_2010_008.jpg,samples_2010_008.jpg,,,PrimitiveCrow800,samples_2010_008.jpg
#300 M-106 Sheep,M-106,,"This sheep is so simple.  Made from aged fabric, and a piece of jute tied at neck.  Weighed to sit 10x5.",,,,,,,1,$12.00 ,,,,,1,PrimitiveCrow400,PrimitiveCrow160,http://www.primitivesatcrowhollow.com/store/image-window.asp?pic=samples_2010_024.jpg,samples_2010_024.jpg,,,PrimitiveCrow800,samples_2010_024.jpg
#311 M-107 Country Mouse,M-107,,"Our spring time mouse is made from osnaburg and then antiqued.  She is holding a filled basket on her arm, and a bow tie of homespun around her neck.  Stick arms and feet.  Stands",,,,,,,1,$18.00 ,,,,,1,PrimitiveCrow400,PrimitiveCrow160,http://www.primitivesatcrowhollow.com/store/image-window.asp?pic=samples_2010_036.jpg,samples_2010_036.jpg,,,PrimitiveCrow800,samples_2010_036.jpg
#310 M-108 Owl,M-108,,"This guy is so sweet.  Our aged osnaburg owl with grungy cheesecloth tie is perfect to sit on a cupboard or shelf.  Weighed to stand 8""",,,,,,,1,$18.00 ,,,,,1,PrimitiveCrow400,PrimitiveCrow160,http://www.primitivesatcrowhollow.com/store/image-window.asp?pic=samples_2010_035.jpg,samples_2010_035.jpg,,,PrimitiveCrow800,samples_2010_035.jpg
#312 M-109 Americana Crow,M-109,,This is our standing american crow.  He is painted black and brushed with cinnamon.  In his wing pocket he has a flag and sweet annie.  Our crow is finished with a wonderful americana top hat.  Stands,,,,,,,1,$18.00 ,,,,,1,PrimitiveCrow400,PrimitiveCrow160,http://www.primitivesatcrowhollow.com/store/image-window.asp?pic=samples_2010_037.jpg,samples_2010_037.jpg,,,PrimitiveCrow800,samples_2010_037.jpg
#313 M-110 Americana Flag,M-110,,Our hanging Americana Flag is perfect for any holiday or just as an everyday piece.  We have used a stick for hanging and a grnugy banner in the center that reads Americana with a touch of sweet annie and pin and bell. ,,,,,,,1,$20.00 ,,,,,1,PrimitiveCrow400,PrimitiveCrow160,http://www.primitivesatcrowhollow.com/store/image-window.asp?pic=samples_2010_038.jpg,samples_2010_038.jpg,,,PrimitiveCrow800,samples_2010_038.jpg
#315 M-111 Painted Hen,M-111,,Our painted white hen with black spots is a must have.  She is then brushed with cinnamon for an antique look.  Weighed to sit. approx. 8x10,,,,,,,1,$18.00 ,,,,,1,PrimitiveCrow400,PrimitiveCrow160,http://www.primitivesatcrowhollow.com/store/image-window.asp?pic=samples_2010_040.jpg,samples_2010_040.jpg,,,PrimitiveCrow800,samples_2010_040.jpg
#309 M-112 Pinapple,M-112,,"Our hanging grungy pineapple is a wonderful piece for your home.  Made from aged muslin with a primitive banner across the front that reads ""Primitive"".   And a sitting black crow.",,,,,,,1,$20.00 ,,,,,1,PrimitiveCrow400,PrimitiveCrow160,http://www.primitivesatcrowhollow.com/store/image-window.asp?pic=samples_2010_034.jpg,samples_2010_034.jpg,,,PrimitiveCrow800,samples_2010_034.jpg
#319 M-113 Painted Strawberry,M-113,,"Our painted strawberries look so wonderful in a bowl sitting on your table.  Each one is painted with black spots, stem and leaf.  Then antiqued.",,,,,,,1,$4.50 ,,,,,1,PrimitiveCrow400,PrimitiveCrow160,http://www.primitivesatcrowhollow.com/store/image-window.asp?pic=samples_2010_045.jpg,samples_2010_045.jpg,,,PrimitiveCrow800,samples_2010_045.jpg
#320 M-114 Sheep,M-114,,Our laying down sheep is painted then brushed with cinnamon .,,,,,,,1,$18.00 ,,,,,1,PrimitiveCrow400,PrimitiveCrow160,http://www.primitivesatcrowhollow.com/store/image-window.asp?pic=samples_2010_044.jpg,samples_2010_044.jpg,,,PrimitiveCrow800,samples_2010_044.jpg
#557 M-119 Painted Hen with spots,M-119,,Our hen is made from muslin and painted black with white spots.  weighed to stand,,,,,,,1,$18.00 ,,,,,1,PrimitiveCrow400,PrimitiveCrow160,http://www.primitivesatcrowhollow.com/store/image-window.asp?pic=FullSizeRender-19.jpg,FullSizeRender-19.jpg,,,PrimitiveCrow800,FullSizeRender-19.jpg
#335 M-120 Osnaburg bag w/ Hearts,M-120,,"Our 11x5 aged osnaburg hanging bag is perfect for that little something for Valentines Day or as an addition to your homes decor.  Spanish moss, sweet annie, and three grungy red stars filled this bag. Three pins down the front complete this piece.",,,,,,,1,$16.00 ,,,,,1,PrimitiveCrow400,PrimitiveCrow160,http://www.primitivesatcrowhollow.com/store/image-window.asp?pic=samples_2011_002.jpg,samples_2011_002.jpg,,,PrimitiveCrow800,samples_2011_002.jpg
#334 M-121 Osnaburg Bag,M-121,,"This aged osnaburg hanging bag is 11x5 filled with spanish moss, sweet annie , 3 grungy mustard stars, and three pins down the front of bag.",,,,,,,1,$16.00 ,,,,,1,PrimitiveCrow400,PrimitiveCrow160,http://www.primitivesatcrowhollow.com/store/image-window.asp?pic=samples_2011_001.jpg,samples_2011_001.jpg,,,PrimitiveCrow800,samples_2011_001.jpg
#344 M-122 Rooster,M-122,,This is our painted rooster then brushed with cinnamon for an antique prim look.  Weighed to sit 9x12,,,,,,,1,$18.00 ,,,,,1,PrimitiveCrow400,PrimitiveCrow160,http://www.primitivesatcrowhollow.com/store/image-window.asp?pic=samples_2011_012.jpg,samples_2011_012.jpg,,,PrimitiveCrow800,samples_2011_012.jpg
#343 M-123 Daisy,M-123,,"Painted primitive daisy on stick.  Hangs 24""  from flower to stick.",,,,,,,1,$20.00 ,,,,,1,PrimitiveCrow400,PrimitiveCrow160,http://www.primitivesatcrowhollow.com/store/image-window.asp?pic=samples_2011_011.jpg,samples_2011_011.jpg,,,PrimitiveCrow800,samples_2011_011.jpg
